CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001110;91200;03;06;TIEMPO MEDIO DE TRAMITACIÓN DE LAS PUBLICACIONES DE EDICTOS EN EL TEU DEL BOE.;DÍAS;2;2
001110;91200;04;01;CERTIFICACIONES EXPEDIDAS;NÚMERO/AÑO;35;18
001110;91200;04;02;TIEMPO MEDIO DE TRAMITACIÓN DE LAS CERTIFICACIONES.;DÍAS;14;10
001110;91200;04;03;DOCUMENTOS AUTORIZADOS A LAS CIUDADANAS;NÚMERO/AÑO;500;167
001110;91200;04;04;DOCUMENTOS AUTORIZADOS A LOS CIUDADANOS;NÚMERO/AÑO;400;185
001110;91200;04;05;DECRETOS INCORPORADOS AL REGISTRO DE DECRETOS Y RESOLUCIONES.;NÚMERO/AÑO;550;563
001110;92010;01;01;Expedientes de contratación tramitados;NÚMERO;93;141
001110;92010;01;02;Anuncios en materia de contratación;NÚMERO;101;44
001110;92010;01;03;Publicación trimestral en la plataforma de contratación del sector público de los contratos menores;NÚMERO;12;12
001110;92010;01;04;Contratos que incluyen cláusulas sociales de igualdad de género;NÚMERO;33;12
001110;92010;01;05;Contratos que incluyen otras clásusulas sociales;NÚMERO;33;15
001110;92010;02;01;Informes de ejecución presupuestaria;NÚMERO;52;48
001110;92010;02;02;Documentos contables en firme;NÚMERO;1000;1280
001110;92010;02;03;Pagos efectuados a través de anticipo de caja fija;NÚMERO;420;190
001110;92010;03;01;Expedientes creación y modificación relaciones puestos de trabajo;NÚMERO;15;23
001110;92010;03;02;Puestos afectados por procesos de provisión;NÚMERO;250;277
001110;92010;03;03;Mujeres que cobran el complemento de productividad y otras retribuciones complementarias;PORCENTAJE;35;34
001110;92010;03;04;Hombres que cobran el complemento de productividad y otras retribuciones complementarias;PORCENTAJE;25;40
001110;92010;03;05;Mujeres que se han acogido a permisos,excedencias y licencias de conciliación;NÚMERO;200;314
001110;92010;03;06;Hombres que se han acogido a permisos,excedencias y licencias de conciliación;NÚMERO;70;75
001110;92010;04;01;Informes de contenido jurídic;NÚMERO;156;107
001110;92010;04;02;Tramitación de convenios;NÚMERO;70;77
001110;92010;04;03;Tramitación de solicitudes de acceso a la información pública;NÚMERO;45;25
001110;92010;04;04;Decretos y resoluciones incorporados a registros dyr de órganos superiores y directivos Área Gob;NÚMERO;700;947
001110;92010;04;05;Publicaciones en Tablón y Boletines;NÚMERO;78;70
001110;92010;04;06;Acuerdos de Junta de Gobierno y Pleno;NÚMERO;380;455
001110;92010;05;01;Contratos basados en acuerdos marco de bienes y servicios de adquisición centralizada;NÚMERO;32;30
001110;92010;05;02;Expedientes de contratos de bienes y servicios en materia de régimen interior;NÚMERO;18;26
001110;92010;05;03;Anotaciones registro;NÚMERO;17390;9945
001110;92010;05;04;Aprobación decatálogo separado de bienes;NÚMERO;1;1
001110;92010;05;05;Actuaciones de régimen interior;NÚMERO;981;1087
001111;23200;01;01;Planes;NÚMERO;36;38
001111;23200;01;02;Acciones;NÚMERO;203;187
001111;23200;02;01;Acciones que ejecutan los distritos;NÚMERO;186;180
001111;23200;02;02;Acciones que ejecutan las Áreas de Gobierno;NÚMERO;17;7
001111;23200;02;03;Acciones complementarias que realizan las entidades sociales;NÚMERO;110;93
001111;23200;03;01;Comisiones de seguimiento;NÚMERO;36;54
001111;23200;03;02;Estudios de satisfacción de la ciudadanía de acciones de los planes ejecutadas por las asociaciones;NÚMERO;14;14
001111;23200;03;03;Informes de ejecución de las actuaciones incluidas en los planes integrales de barrio;NÚMERO;36;33
001111;23200;04;01;Proyectos específicamente orientados a la promoción de la mujer;NÚMERO;10;10
001111;23200;04;02;Ratio de mujeres participantes en las comisiones ciudadanas;RATIO;50;54
001111;23200;04;03;Proyectos específicamente orientados a mayores;NÚMERO;12;20
001111;23200;05;01;Planes Supradistritales;NÚMERO;1;0
001111;23200;05;02;Planes Distritales;NÚMERO;1;0
001111;23200;05;03;Proyectos Supradistritales;NÚMERO;26;42
001111;23200;05;04;Proyectos Distritales;NÚMERO;34;92
001111;23200;06;01;Concertación ciudadana de actuaciones del PERT (reuniones);NÚMERO;90;86
001111;23200;06;02;Participantes en los procesos de concertación: Entidades e Individual;NÚMERO;1300;1892
001111;23201;01;01;Distritos con proyectos en el FRT;NÚMERO;21;21
001111;23201;01;02;Barrios con proyectos en el FRT;NÚMERO;111;131
001111;23201;01;03;Proyectos de continuidad iniciados en ejercicios anteriores;NÚMERO;140;94
001111;23201;02;01;Proyectos dirigidos a fomentar la igualdad entre hombres y mujeres;PORCENTAJE;5;3
001111;92006;01;01;Incremento de las visitas al portal de Transparencia del Ayuntamiento de Madrid;PORCENTAJE;20;29
001111;92006;01;02;Nuevos contenidos en el Portal de Transparencia.;PORCENTAJE;20;26
001111;92006;01;03;Evaluación externa de la Transparencia municipal a través de evaluadores externos;PORCENTAJE;100;100
001111;92006;01;04;Solicitudes de acceso a la información pública estimadas.;PORCENTAJE;70;72
001111;92006;01;05;Tiempo medio de respuesta a las solicitudes de acceso a la información públiica.;DÍAS;20;18
001111;92006;01;06;Resoluciones del CTBG estimando reclamaciones presentadas excepto motivos formales.;PORCENTAJE;20;7
001111;92006;02;01;Nuevo datasets con respecto a 2019;PORCENTAJE;10;8
001111;92006;02;02;Descargas datasets realizadas;NÚMERO;2500000;3778069
001111;92006;02;03;Tiempo medio de respuesta a los solicitantes de información para su reutilización;DÍAS;20;4
001111;92006;02;04;Incremento de conjuntos de datos de alto valor;NÚMERO;15;20
001111;92006;02;05;Actuaciones de difusión sobre el Portal de Datos Abiertos;NÚMERO;15;22
001111;92006;02;06;Publicación  de todos los conjuntos de datos que según las recomendaciones establecidas por organizaciones públicas o en;PORCENTAJE;80;87
001111;92006;03;01;Respuestas a consultas tecnicas y juridicas internas;NÚMERO;230;296
001111;92006;03;02;Respuestas  a consultas externas;NÚMERO;100;88
001111;92006;03;03;Alumnas de acciones formativas o divulgativas sobre protección de datos;NÚMERO;60;105
001111;92006;03;04;Alumnos de acciones formativas o divulgativas sobre protección de datos;NÚMERO;40;48
001111;92006;03;05;Atención a derechos sobre protección de datos;NÚMERO;60;117
001111;92006;03;06;Tramitación expedientes de la AEPD;NÚMERO;10;8
001111;92006;03;07;Brechas de seguridad;NÚMERO;5;13
001111;92006;03;08;Informes sobre actuaciones que impliquen tratamiento de datos por terceros;NÚMERO;400;644
001111;92006;03;09;Informes específicos sobre protección de datos;NÚMERO;15;3
001111;92006;04;01;Cartas de Servicios iniciadas.;NÚMERO;3;2
001111;92006;04;02;Cartas de Servicios aprobadas.;NÚMERO;5;2
001111;92006;04;03;Cartas de Servicios evaluadas.;NÚMERO;67;67
001111;92006;04;04;Cartas de Servicios certificadas externamente.;NÚMERO;25;23
001111;92006;04;05;Unidades a las que se presta apoyo técnico y asesoramiento en sus procesos de autoevaluación externa y certificaciones.;NÚMERO;3;5
001111;92006;04;06;Unidades a las que se presta apoyo técnico y asesoramiento en la aplicacion de herramientas de calidad.;NÚMERO;5;5
001111;92006;04;07;Satisfacción de las unidades que han recibido apoyo técnico y asesoramiento (cartas de servicio, modelos CAF o EFQM...);PUNTUACIÓN S/10;8;9
001111;92006;04;08;Puntuación media de la satisfacción con los cursos de calidad.;PUNTUACIÓN S/10;8;4
001111;92006;05;01;Indicadores del Plan Estratégico correctamente documentados e informados.;PORCENTAJE;95;70
001111;92006;05;02;Informes de Seguimiento y Evaluación del Plan de Gobierno.;NÚMERO;2;2
001111;92006;05;03;Visitas al Cuadro de Mando del Ayuntamiento de Madrid en madrid.es y en ayre;NÚMERO;50000;0
001111;92006;05;04;Mujeres usuarias de la aplicaciones de Calidad y Evaluación.;NÚMERO;200;307
001111;92006;05;05;Hombres usuarios de las aplicaciones de Callidad y Evaluación.;NÚMERO;100;184
001111;92006;06;01;Tiempo medio de respuesta SyR Generales.;DÍAS;35;30
001111;92006;06;02;Tiempo medio de respuesta SyR Tributarias.;DÍAS;18;23
001111;92006;06;03;Sugerencias y Reclamaciones Generales tramitadas en 20 días naturales.;PORCENTAJE;35;46
001111;92006;06;04;Sugerencias y Reclamaciones Generales Tributarias tramitadas en 20 días naturales.;PORCENTAJE;70;60
001111;92006;06;05;Mujeres usuarias que consideran que el servicio es igual, mejor o mucho mejor que el recibido en otros serv. similares;PORCENTAJE;60;70
001111;92006;06;06;Hombres usuarios que consideran que el servicio es igual, mejor o mucho mejor que el recibido en otros servicios similar;PORCENTAJE;60;62
001111;92006;06;07;Mujeres usuarias que declaran que volverían a usar el servicio.;PORCENTAJE;70;78
001111;92006;06;08;Hombres usuarios que declaran que volverían a usar el servicio.;PORCENTAJE;70;70
001111;92006;06;09;Mujeres usuarias que recomendarían el servicio de SyR.;PORCENTAJE;60;64
001111;92006;06;10;Hombres usuarios que recomendarían el servicio de SyR.;PORCENTAJE;60;57
001111;92006;06;11;Mujeres usuarias que consideran el servicio SyR últil o muy útil.;PORCENTAJE;60;46
001111;92006;06;12;Hombres usuarios que consideran el servicio Syr útil o muy útil.;PORCENTAJE;60;44
001111;92006;07;01;Estudios obtenidos de la Encuesta General de Calidad de Vida y Satisfacción con los Servicios municipales;NÚMERO;30;0
001111;92006;07;02;Unidades a las que se presta apoyo técnico y asesoramiento en la realización de encuestas y estudios de opinión;NÚMERO;5;4
001111;92006;07;03;Estudios incorporados al Banco de Estudios de Percepción Ciudadana;NÚMERO;20;120
001111;92006;07;04;Evaluaciones de planes, programas y servicios municipales realizados;NÚMERO;1;1
001111;92006;08;01;Líneas de trabajo de comunicación clara desarrolladas;NÚMERO;4;4
001111;92006;08;02;Documentos redactados y diseñados conforme a las directrices de comunicación clara.;NÚMERO;4;0
001111;92006;08;03;Actividades formativas de comunicación clara desarrolladas.;NÚMERO;2;4
001111;92006;08;04;Puntuación media de la satisfacción con las acciones formativas sobre comunicación clara;NÚMERO;8;4
001111;92208;01;01;PROYECTOS DE NORMAS ELABORADAS;NÚMERO;1;1
001111;92208;01;02;PROYECTOS DE NORMAS INFORMADAS;NÚMERO;6;5
001111;92208;02;01;DOCUMENTOS DE UNIFICACIÓN ELABORADOS;NÚMERO;200;427
001111;92208;02;02;REUNIONES DE COORDINACIÓN;NÚMERO;11;11
001111;92208;03;01;PROYECTOS EMPRENDIDOS;NÚMERO;5;5
001111;92208;04;01;GRUPOS MIXTOS (AG/DISTRITOS) DE TRABAJO EN LOS QUE SE PARTICIPA;NÚMERO;30;30
001111;92208;04;02;CRITERIOS/PROTOCOLOS DE ACTUACIÓN;NÚMERO;2;2
001111;92208;05;01;EXPEDIENTES Y PROPUESTAS TRAMITADAS;NÚMERO;400;1789
001111;92208;05;02;EMISIÓN TARJETAS VOCALES VECINOS;NÚMERO;100;96
001111;92208;06;01;CAMPAÑAS PUBLICITARIAS REALIZADAS;NÚMERO;2;1
001111;92209;01;01;NÚMERO DE ACTUACIONES DE MEJORA DE GESTIÓN REALIZADAS;NÚMERO;3;8
001111;92209;02;01;IDENTIFICACIÓN DE BRECHA DE GÉNERO EN PANEL DE INDICADORES;NÚMERO;1;1
001111;92209;03;01;JORNADAS Y ENCUENTROS;NÚMERO;2;0
001111;92209;03;02;EXPERTOS Y EXPERTAS INTERNACIONALES Y NACIONALES;NÚMERO;3;0
001111;92209;03;03;PONENCIAS PRESENTADAS;NÚMERO;20;0
001111;92209;03;04;ASISTENTES;NÚMERO;300;0
001111;92209;04;01;CONVOCATORIAS DE SUBVENCIONES ORIENTADAS A ENTIDADES SIN ÁNIMO DE LUCRO;NÚMERO;2;2
001111;92209;04;02;REUNIONES DE SEGUIMIENTO DE LA EJECUCIÓN DE LOS PROYECTOS;NÚMERO;4;68
001111;92209;05;01;REUNIONES DE COORDINACIÓN ENTRE ÁREAS Y DISTRITOS;NÚMERO;8;4
001111;92401;01;01;Actividades de acción positiva y correctoras tendentes a reforzar el carácter inclusivo de los proecesos participativos;NÚMERO;2;2
001111;92401;01;02;Procesos de consulta pública previa de normativa municipal;NÚMERO;4;10
001111;92401;01;03;Procesos de debate sobre materias de interés para la ciudadanía;NÚMERO;100;139
001111;92401;01;04;Propuestas planteadas por la ciudadanía;NÚMERO;800;1175
001111;92401;01;05;Informes de seguimiento de los procesos participativos elaborados;NÚMERO;4;10
001111;92401;01;06;Sesiones de concienciación realizadas;NÚMERO;2;2
001111;92401;02;01;Procesos de presupuestos participativos;NÚMERO;1;1
001111;92401;02;02;Actividades de acción positiva y correctora tendentes a reformar el carácter inclusivo de los presupuestos participativo;NÚMERO;3;34
001111;92401;02;03;Convocatoria de presupuestos participativos;NÚMERO;1;1
001111;92401;02;04;Informes sobre la viabilidad de los proyectos propuestos por la ciudadanía;NÚMERO;400;551
001111;92401;02;05;Reniones de coordinación con los órganos gestores de los proyectos participativos;NÚMERO;10;10
001111;92401;02;06;Presupuestos participativos finalizados;NÚMERO;150;114
001111;92401;02;07;Comunicaciones con la ciudadanía: On line, sugerencias y reclamaciones y teléfonicas;HOMBRES;300;738
001111;92401;02;08;Comunicaciones con la ciudadanía:on line, sugerencias y reclamaciones, y telefónica;MUJERES;300;738
001111;92401;02;09;Gestión de proyectos;NÚMERO;5;14
001111;92401;03;01;Actividades de acción positiva y correctoras  tendentes a reforzar el caracter inclusivo de los órganos de participación;NÚMERO;2;2
001111;92401;03;02;Sesiones realizadas por los órganos municipales de participación ciudadana;NÚMERO;3;9
001111;92401;03;03;Informes elaborados por parte de los órganos municipales de participación ciudadana;NÚMERO;3;0
001111;92401;03;04;Actividades de acción positiva tendentes a fomentar la participación de distintas organizaciones sociales;NÚMERO;2;2
001111;92401;04;01;Contenidos publidados en la web;NÚMERO;5;13
001111;92401;04;02;Contenidos publicados en las redes sociales;NÚMERO;2400;2825
001111;92401;04;03;Campañas de publicidad realizadas;NÚMERO;4;5
001111;92401;04;04;Materiales publicitarios elaborados;NÚMERO;70;333
001111;92401;04;05;Visitas de la web de participación;NÚMERO;2000000;1007414
001111;92401;04;06;Usuarios verificados en dedide.madrid.es;NÚMERO;260000;233909
001111;92401;04;07;Audiencia en redes sociales;NÚMERO;24000;23472
001111;92401;04;08;Alcance en redes sociales;NÚMERO;13000000;34885984
001111;92401;05;01;Administraciones Públicas con las que se colabora;NÚMERO;10;64
001111;92401;05;02;Seminarios o talleres organizados;NÚMERO;3;8
001111;92401;05;03;Congresos y eventos a los que se asiste;NÚMERO;3;9
001111;92401;05;04;Documentos en texto o audiovisulaes producidos o en los que se colabora;NÚMERO;5;16
001111;92401;06;01;Proyectos de experimentación;NÚMERO;2;2
001111;92401;06;02;Talleres de co-cración de soluciones;NÚMERO;5;2
001111;92401;06;03;Instituciones con las que se colabora;NÚMERO;10;10
001111;92401;07;01;Actividades de acción positiva y correctoras para reforzar el carácter accesible y usable de plataformas tecnológicas;NÚMERO;10;10
001111;92401;07;02;Plataformas actualmente existentes integradas en la plataforma única;NÚMERO;4;3
001111;92401;07;03;Nuevas funcionalidades incorporadas a Decide Madrid;NÚMERO;20;16
001111;92401;08;01;Diagnóstico de la situación actual de los diferentes mecanismos de participación ciudadana impulsados por la DG;NÚMERO;1;4
001111;92401;08;02;Informe de propuesta de mejoras;NÚMERO;3;4
001111;92401;08;03;Directrices / Instrucciones de racionalización, simplificación y normalización administrativa;NÚMERO;3;1
001111;92401;08;04;Disposiciones generales modificadas o aprobadas en materia de participación ciudadana;NÚMERO;1;1
001111;92401;09;01;Entidades inscritas en el Censo de Entidades y Colectivos Ciudadanos;NÚMERO;2900;2892
