CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001012;34102;06;A;SUSCRIPCIÓN DE CONVENIOS DE COLABORACIÓN CON FEDERACIONES Y ENTIDADESPARA LA CREACIÓN DE ESCUELAS DE DEPORTE ADAPTADO
001012;34102;07;A;MARCAJE DE PISTAS POLIDEPORTIVAS EN CENTROS ESCOLARES
001012;34102;08;A;MANTENIMIENTO, GESTIÓN Y FORMACIÓN REFERIDO A LAS COLUMNAS DE RESCATECARDIACO
001012;34102;08;B;COORDINACIÓN DE LOS CENTROS DE MEDICINA DEPORTIVA
001012;34102;09;A;TRABAJOS PARA LA DIFUSIÓN DE LOS PROGRAMAS DEPORTIVOS
001012;34102;09;B;ORGANIZACIÓN Y ASISTENCIA TÉCNICA DE LOS EVENTOS INSTITUCIONALES
001012;34102;09;C;TRABAJOS PARA LA ELABORACIÓN DE SOPORTES INFORMATIVOS Y DIVULGATIVOS
001012;34102;09;D;ELABORACIÓN DEL BOLETÍN ELECTRÓNICO DE LA DIRECCIÓN GENERAL DE DEPORTES
001012;34102;10;A;GESTIÓN DEL SISTEMA DE VENTA DE SERVICIOS EN LOS CENTROS DEPORTIVOS
001012;34102;10;B;PLANIFICACIÓN, GESTIÓN Y CONTROL DE LA RECAUDACIÓN
001012;34102;10;C;TRAMITACIÓN DE LOS EXPEDIENTES DE DEVOLUCIÓN DE INGRESOS INDEBIDOS
001012;34102;11;A;ACTUACIONES DE PATROCINIO PARA LA CELEBRACIÓN DE EVENTOS DEPORTIVOS DERELEVANCIA NACIONAL E INTERNACIONAL
001012;91200;01;A;Gestión y mantenimiento de la información publicada en la websobre los acuerdos adoptados por la Junta de Gobierno.
001012;91200;01;B;Información a través de la web del periodo de información pública de losasuntos aprobados  por la Junta de Gobierno.
001012;91200;01;C;Seguimiento de la publicación y difusión de los acuerdos.
001012;91200;01;D;Envío a los Servicios de la documentación relativa a los asuntosaprobados por la Junta de Gobierno.
001012;91200;02;A;Continuar la informatización de los convenios incorporados al Registrode convenios y suscritos con anterioridad al 31 de
001012;91200;02;B;Escaneo de los documentos.
001012;91200;02;C;Seguimiento de las publicaciones que efectúan las Áreas de Gobierno delas relaciones de  convenios  en la página web y e
001012;91200;03;A;Expedición de certificaciones y copias auténticas.
001012;91200;03;B;Autorización de los documentos que deban ser legalizados para surtirefectos en el extranjero.
001012;91200;03;C;Información a los ciudadanos de los trámites necesarios para lalegalización de los documentos.
001012;92000;01;A;ANÁLISIS DE LAS NECESIDADES Y DEL PROCEDIMIENTO
001012;92000;01;B;ELABORACIÓN DE UN PLAN DE TRABAJO CON EL I.A.M.
001012;92000;01;C;DISEÑO DEL PROCEDIMIENTO
001012;92000;01;D;VALIDACIÓN DEL PROCEDIMIENTO
001012;92000;01;E;VALIDACIÓN DEL PROCEDIMIENTO
001012;92000;02;A;ELABORACIÓN DE PROPUESTAS DE RELACIÓN DE PUESTOS DE TRABAJO, TRAMITACIÓNDE COBERTURA DE VACANTES.
001012;92000;02;B;COORDINACIÓN Y SEGUIMIENTO DEL PLAN DE FORMACIÓN EN EL ÁMBITO DEL ÁREADE GOBIERNO DE VICEALCALDÍA
001012;92000;02;C;GESTIÓN Y ORGANIZACIÓN INTERNA, LOGÍSTICA Y RÉGIMEN INTERIOR
001012;92000;02;D;COORDINACIÓN DE LA ADQUISICIÓN DE LIBROS Y REVISTAS FACILITANDO LAUTILIZACIÓN GLOBAL Y CONJUNTA DE LOS MISMOS.
001012;92000;02;E;COORDINACIÓN DE LA GESTIÓN Y DIFUSIÓN DE LA INFORMACIÓN CON Y ENTRETODAS LAS DIRECCIONES GENERALES DEL ÁREA DE GOBIERNO
001012;92000;03;A;ESTUDIO Y TRAMITACIÓN DE EXPEDIENTES DE CONTRATACIÓN
001012;92000;03;B;TRAMITACIÓN Y SEGUIMIENTO DE LOS EXPEDIENTES DE GASTO, MODIFICACIONESPRESUPUESTARIAS ETC.
001012;92000;03;C;SEGUIMIENTO DE LA EJECUCIÓN PRESUPUESTARIA
001012;92000;03;D;COORDINACIÓN Y ESTUDIO DE LOS ACUERDOS QUE SE ELEVAN A LA JUNTA DEGOBIERNO.
001012;92000;03;E;APOYO A LA SECRETARÍA DE LA COMISIÓN PREVIA A LA JUNTA DE GOBIERNO
001012;92000;03;F;HABILITACIÓN DE PAGOS A TRAVÉS DE LOS ANTICIPOS DE CAJA FIJA Y PAGOS AJUSTIFICAR
001012;92009;01;A;Poner en marcha cambios globales de planteamientos organizativos quesupongan una modernización, flexibilización y mejora
001013;92202;01;A;Elaboración de documentos de unificación de criterios técnicos yhomogeneización de procedimientos: consultas, informes,
001013;92202;01;B;Convocatoria y organización de reuniones de coordinación de información,asesoramiento y establecimiento de criterios.
001013;92202;01;C;Desarrollo de aplicaciones para la gestión y tratamiento de laInformación.
001013;92202;01;D;Información, asesoramiento y soporte telefónico y vía correoelectrónico.
001013;92202;02;A;Reuniones con otros órganos para la planificación y diseño de losproyectos.
001013;92202;02;B;Participación y emisión de informes en los procesos de elaboración denormativa municipal con incidencia en los distritos
001013;92202;02;C;Realización de estudios y tomas de información en materia de distritos.
001013;92202;02;D;Participación en comisiones y grupos de trabajo.
001013;92202;02;E;Colaboración en el desarrollo de aplicaciones informáticas gestionadaspor las Áreas de Gobierno.
001013;92202;03;A;Tramitación de expedientes y de propuestas para su aprobación por otrosórganos competentes.
001013;92202;03;B;Gestión del tablón de edictos electrónicos.
001013;92202;03;C;Supervisión, centralización y gestión de las memorias de cumplimientoelaboradas por los distritos para las Áreas de Gobi
001013;92202;03;D;Gestión de peticiones que afecten a los distritos derivadas del derechode información de los Concejales
001013;92202;03;E;Tramitación de propuestas de los distritos en materia de personal
001013;92202;04;A;Inserción de la programación cultural de los distritos en los medios dedifusión de ámbito distrital (micromedios).
001013;92202;05;A;Impartir cursos de formación al personal de los distritos.
001013;92202;05;B;Establecer los programas, ponentes, lugares y fechas de celebración delos cursos, así como realizar el seguimiento de la
001013;92202;05;C;Seleccionar y proponer los asistentes a los cursos así como organizarlos grupos para cada una de las acciones formativas
001013;92202;05;D;Detectar las necesidades formativas de los distritos y consensuar con elInstituto de Formación y Estudios del Gobierno L
001014;92203;01;A;Coordinación y supervisión de todos los actos protocolarios a losque asista el Alcalde o Delegado o Concejal en quien en
001014;92203;01;B;Diseños, ejecución y montaje de los actos protocolarios organizados porel Ayuntamiento de Madrid
001014;92203;01;C;Elaboración de programas de todos los actos del Alcalde.
001014;92203;01;D;Asesoramiento en todas aquellas materias inherentes a las relacionespúblicas y protocolo
001014;92203;01;E;Planificación y organización de las visitas al Ayuntamiento de los Jefesde Estado y Altos Dignatarios.
001014;92203;01;F;Estudio, compendio y preparación de las directrices generales delprotocolo institucional, homogeneizando la actuación de
001014;92203;01;G;Promoción e impulso de la utilización de emblemas y símbolos delAyuntamiento
001014;92203;01;H;Organización de jornadas, seminarios y cursos de formación en materiaprotocolaria
001014;92203;01;I;Participación activa en reuniones de carácter específico que seandemandadas a la Dirección General de Relaciones Interna
001014;92203;01;J;Organización y asistencia a las diversas Instituciones en sus visitasculturales a las Casas Consistoriales y otros Centr
001014;92203;01;K;Control y adquisición de todas las condecoraciones honoríficas delAyuntamiento y de los atributos de las autoridades mun
001014;92203;01;L;Adquisición de regalos institucionales, inventario, control ydistribución de los mismos.
001014;92203;02;A;Preparación, control y seguimiento de todas las partidas presupuestariasasignadas al programa, garantizando la evolución
001014;92203;02;B;Elaboración, seguimiento y control de todos aquellos contratos cuyaformalización resulte necesaria para lograr el correc
001014;92203;02;C;Dirección, supervisión y control de la prestación del servicio por lasdistintas empresas adjudicatarias
001014;92203;02;D;Coordinación de las diferentes empresas de servicios que intervienen entodos los actos institucionales.
001014;92203;02;E;Preparación, seguimiento y control de convenios de colaboración condistintas universidades, para la realización de práct
001014;92203;02;F;Elaboración de informes de contestación de sugerencias y reclamacionesvelando por la protección de los derechos de los c
001014;92203;02;G;Participación activa en la preparación de proyectos y programas conorganizaciones no gubernamentales e instituciones rel
001014;92203;02;H;Celebración y organización de charlas y coloquios tendentes alfortalecimiento de las relaciones del Ayuntamiento con las
001014;92203;02;I;Elaboración de programas de intercambios mutuos
001014;92203;03;A;Crecimiento de los fondos bibliográficos mediante la suscripción arevistas especializadas, bases de datos y repertorios
001014;92203;03;B;Potenciación del intercambio de información y asesoramiento técnico-jurídico en las consultas efectuadas por los distint
001014;92203;03;C;Implementación y desarrollo de las estructuras que favorecen laparticipación de las Áreas de Gobierno en los cauces de i
001014;92203;03;D;"Informatización de las consultas en AYRE, con inclusión del boletín dedocumentación; selección de acuerdos del Ayuntamie"
001014;92203;03;E;Desarrollo continuado del proceso de modernización técnica-informáticaen lo referente a la catalogación y registro.
001014;92203;03;F;Mejora en la consulta de datos especializados mediante la permanentecolaboración con otros servicios de las distintas ad
001014;92204;01;A;Seguimiento de las políticas de la Unión Europea con incidencia en laAdministración Local.
001014;92204;01;B;Relación con las instituciones europeas, especialmente con el Comité delas Regiones
001014;92204;01;C;Promoción en el ámbito europeo de los objetivos y proyectos de Madrid
001014;92204;01;D;Seguimiento e impulso de la participación del Ayuntamiento de Madrid enlas  otras organizaciones internacionales a las q
001014;92204;01;E;Estudio e informe de la posible adhesión de Madrid a otrasorganizaciones o instancias internacionales, especialmente en
001014;92204;01;F;Gestión de la participación de miembros de la Corporación o personalmunicipal en las distintas instancias de las diferen
001014;92204;01;G;Centralización de la información relativa a la actividad internacionalde todo el Ayuntamiento.
001014;92204;01;H;Organización de los programas para la celebración en Madrid de lasreuniones o visitas de miembros de dichas organizacion
001014;92204;01;I;Seguimiento de la relación del Ayuntamiento con los Consorcios yFundaciones
001014;92204;01;J;Estudio, documentación e informe de todos los asuntos de contenidointernacional que requiera la Alcaldía, la Vicealcaldí
001014;92204;01;K;Gestión administrativa de los expedientes y asuntos propios de susfunciones
001014;92204;02;A;Impulso y seguimiento de las relaciones bilaterales de Madrid conciudades, foros e instancias locales del extranjero.
001014;92204;02;B;Preparación y desarrollo de programas de viajes oficiales al extranjerocoordinados por la Vicealcaldía.
001014;92204;02;C;Organización de visitas a Madrid de representantes de gobiernos localesextranjeros
001014;92204;02;D;Relaciones con las embajadas extranjeras y organismos internacionalesacreditados en Madrid.
001014;92204;02;E;Seguimiento y gestión de los hermanamientos, acuerdos de amistad ycolaboración con otras capitales y ciudades del extran
001014;92204;02;F;Complemento de la actividad  de los servicios de protocolo, en actos decarácter internacional.
001014;92204;02;G;Gestión administrativa de los expedientes y asuntos propios de susfunciones
001014;92204;03;A;Identificación y priorización de las posibles entidades e instituciones.Definición de contenidos generales y específicos
001014;92204;03;B;Elaboración y propuesta de acuerdos de colaboración
001014;92204;03;C;Formalización de acuerdos
001014;92204;03;D;Ejecución de acciones de proyección
001015;13304;01;A;Confección del balance energético de la Ciudad 2010 y Memoria de seguimento del PUSECC.
001015;13304;01;B;Actualización de datos de consumo energético del Ayuntamiento de Madrid 2010.
001015;13304;01;C;Implantación y coordinación de medidas de eficiencia energética en el Ayuntamiento de Madrid.
001015;13304;01;D;Ejecución de auditorias energéticas en edificios o instalaciones municipales.
001015;13304;01;E;Implantación y seguimiento de contrataciones de servicios energéticos integrados en el Plan 2000 ESE.
001015;13304;01;F;Promoción de la red de puntos de suministro de combustibles alternativos.
001015;13304;01;G;Promoción de la movilidad eléctrica.
001015;13304;02;A;Control, seguimiento y análisis de la calidad del aire de mediante elbuen mantenimiento y explotación de las estaciones
001015;13304;02;B;Explotación de los sistemas de predicción e información de la calidaddel aire.
001015;13304;02;C;Actualización y explotación del inventario de emisiones contaminantes dey balances energéticos de la ciudad de Madrid.
001015;13304;02;D;Desarrollo del Plan de Calidad del Aire de la Ciudad de Madrid 2011-2015
001015;13304;03;A;Instalación en calles de aparatos contadores de tráfico (aforosautomáticos).
001015;13304;03;B;Aforos manuales en diversos cruces de la red viaria.
001015;13304;03;C;"Toma de datos de velocidades por medio de vehículos ""flotantes""."
001015;13304;03;D;Emisiones de informes.
001015;13304;04;A;Mantenimiento y gestión de una base de datos relativa a aforos,velocidades y accidentes, cartografía, etc.
001015;13304;04;B;Realización de estudios orientados a determinar las causas deconflictividad viaria.
001015;13304;04;C;Emisión de propuestas de mejora de la circulación rodada en la ciudad
001015;13304;04;D;Realización de estudios que proporcionen un conocimiento de la situación real del tráfico de Madrid.
001015;13304;04;E;Estudios sobre aforos de formas de moviliad (ciclista, motociclista,peatonal).
001015;13304;04;F;Realización de estudios basados en escenarios teóricos que representen las medidas que se pretenden evaluar.
001015;13304;05;A;Realización del inventario de plazas por barrio.
001015;13304;05;B;Revisión del funcionamiento de los expendedores de tiques.
001015;13304;05;C;Control de rutas de vigilancia
001015;13304;05;D;Remisión de las denuncias al servicio de gestión de multas.
001015;13304;05;E;Tramitación de concesión de distintivos.
001015;13304;05;F;Liquidación de la tasa por la obtención de distintivos.
001015;13304;06;A;Concesión de subvenciones para la ampliación de la flota de taxis más ecológicos.
001015;13304;06;B;Concesión de subvenciones para el mantenimiento, renovación y ampliación de la flota de eurotaxis.
001015;13304;07;A;Elaboración de adhesivos tarifarios.
001015;13304;07;B;Elaboración de trípcios tarifarios y carteles informativos del serviciodel taxi para expositores en el aeropuerto e inte
001015;13304;08;A;Desarrollo de herramientas de compra verde dirigidas a su implementación en la contratación municipal, así como la evalu
001015;13304;08;B;Colaboración con otras administraciones en el desarrollo de la compra verde
001015;13304;08;C;Incorporación de mejoras ambientales en las instalaciones municipales
001015;13304;08;D;Implantaciones de Sistemas de gestión ambiental conforme al Reglamento Europeo EMAS y la ISO 14.0001 en las distintas de
001015;13304;08;E;Acciones de divulgación y sensibilización acerca de los sistemasde gestión ambiental EMAS
001015;13304;09;A;Desarrollo de proyectos y compromisos de sostenibilidad con grandesempresas y pymes a través del Foro Pro Clima Madrid.
001015;13304;09;B;Impulso de acciones en el marco del Convenio con Cámara deComercio/CEIM.
001015;13304;09;C;"Desarrollo del proyecto de compensaciión de emisiones ""Madrid Compensa"""
001015;13304;09;D;Divulgación de las prácticas de compra sostenible en el ámbitoempresarial.
001015;13304;09;E;Participación en foros y proyectos de sostenibilidad nacionales einternacionales
001015;15501;01;A;Renovación de pavimentos (calzadas y aceras)
001015;15501;01;B;Conservación y mantenimiento de servicios (galerías, pasos a distinto nivel y vallas)
001015;15501;01;C;Conservación de viales
001015;15501;01;D;Coordinación y seguimiento de incidencias en la vía pública.
001015;15501;02;A;Trabajos de eliminación de barreras arquitectónicas.
001015;15501;03;A;Renovación integral de vías (6 zonas)
001015;15501;04;A;Elaboración del proyecto, dirección y ejecución de las obras hasta su recepción
001015;15501;05;A;Elaboración anual del Inventario de Vías Públicas
001015;15501;05;B;Gestión de altas, bajas y modificaciones de los elementos del  Inventario de Vías Públicas
001015;15501;05;C;Explotación de la aplicación infórmatica de Inventario a efectos de control de los elementos que lo componen.
001015;15501;06;A;Trabajos de control de calidad en las obras de la Dirección General
001015;15501;06;B;Trabajos de Control de Calidad en las obras de Urbanización de iniciativa privada cuyo seguimiento y supervisión sean co
001015;15501;06;C;Trabajos de Control de Calidad en las obras que realizan las Compañias de servicios y particulares, autorizadas por la
001015;15501;06;D;Gestión preventiva en materia de Seguridad y Salud mediante información a empresas constructoras, supervisión de las obr
001015;15501;06;E;Coordinación de Seguridad y Salud en las obras de la Dirección General
001015;15501;06;F;Desarrollo de Convenio de colaboración entre el Ayuntamiento de Madrid y los Agentes Sociales en materia de prevención d
001015;15501;06;G;Evaluación de la integración ambiental de los proyectos de obras y actuaciones de la Dirección General
001015;15501;06;H;Supervisión del control y seguimiento medioambiental de las obras enejecución
001015;15501;07;A;Elaboración de informes jurídicos y resolución de recursosadministrativos
001015;15501;07;B;Asesoramiento jurídico en todas las materias de la Dirección General
001015;15501;07;C;Tramitación de expedientes en materia de homologación de elementos de Alumbrado Público
001015;15501;08;A;Elaboración de informes técnicos para homologación de elementos de alumbrado público
001015;15501;08;B;Revisión de homologaciones existentes para su actualización o eliminación en función de normativa actualizada
001015;15501;08;C;Publicación en AYRE y WEB municipal de las novedades en materia dehomologación y normalización de elementos
001015;15501;09;A;Realización de estudios e informes para la actualización del Pliego de Prescripciones Técnicas Generales en los capítulo
001015;15501;09;B;Realización de estudios e informes para la actualización del Cuadro de Precios
001015;16101;01;A;MANTENIMIENTO DE LAS INFRAESTRUCTURAS, INSTALACIONES Y EQUIPOS DEL RÍOMANZANARES CON EL FIN DE MANTENER UN GRADO ÓPTIMO
001015;16101;01;B;CONTROL DE LA FAUNA AVÍCOLA Y PISCÍCOLA ASOCIADA AL RÍO Y AIREACIÓNMECÁNICA DEL AGUA
001015;16101;01;C;CONTROL DE LA CALIDAD DEL AGUA MEDIANTE LAS ESTACIONES DE CALIDAD YDETERMINACIONES ANALÍTICAS
001015;16101;01;D;CONTROL TELEMÁTICO A TRAVÉS DE LAS CÁMARAS DE VIGILANCIA Y SISTEMA DEMEGAFONÍA
001015;16101;01;E;COLABORACIÓN CON DIFERENTES SERVICIOS MUNICIPALES (CALLE 30, MADRID-RÍO,POLICÍA, BOMBEROS, ETC) Y ATENCIÓN AL CIUDADANO.
001015;16101;02;A;RELACIONES CON OTROS ORGANISMOS PARA ATENDER A LAS SOLICITUDES DE AGUAPOTABLE
001015;16101;02;B;REVISIÓN DE LA DOCUMENTACIÓN DEL PLAN PARA COMPROBAR SU ADECUACIÓN A LOSREQUISITOS DE LA ORDENANZA DE GESTIÓN Y USO EFIC
001015;16101;02;C;REQUERIMIENTO DE DOCUMENTACIÓN O SUBSANACIÓN DE ERRORES
001015;16101;02;D;APROBACIÓN DEL PLAN MEDIANTE RESOLUCIÓN DEL DIRECTOR GENERAL
001015;16101;02;E;ASESORÍA A REDACTORES DEL PLAN
001015;16101;03;A;RECEPCIÓN DE ARCHIVOS DE IDENTIFICACIÓN INDUSTRIAL Y REVISIÓN DE LADOCUMENTACIÓN
001015;16101;03;B;RECEPCIÓN DE SOLICITUDES DE AUTORIZACIÓN DE VERTIDOS Y REVISIÓN DE LADOCUMENTACIÓN
001015;16101;03;C;CONTROL ANALÍTICO PERIÓDICO DE LOS PARÁMETROS DE MÁXIMA CONTAMINACIÓN DEEFLUENTE AUTORIZADOS
001015;16101;03;D;TRAMITACIÓN DE LAS AUTORIZACIONES DE VERTIDO E INSPECCIONES IN SITU DELAS INSTALACIONES AUTORIZADAS
001015;16101;03;E;COORDINACIÓN CON LA ADMINISTRACIÓN AUTONÓMICA EN CUMPLIMIENTO DE LA LEY10/1993 DE VERTIDOS LÍQUIDOS INDUSTRIALES AL SIST
001015;16101;03;F;INFORMACIÓN Y ASESORAMIENTO AL INTERESADO EN CUMPLIMIENTO DE LAORDENANZA DE GESTIÓN Y USO EFICIENTE DEL AGUA
001015;16101;03;G;PROPOSICIÓN DE INICIO DE EXPEDIENTES SANCIONADORES
001015;16101;03;H;TRAMITACIÓN DE LICENCIAS DE ACOMETIDA Y NUEVOS RAMALES DE ALCANTARILLADO
001015;16101;03;I;INSPECCIÓN DE ACOMETIDAS CUYA LEGALIZACIÓN HA SIDO SOLICITADA POR LOSPARTICULARES
001015;16101;04;A;SUPERVISIÓN DE LOS PROYECTOS ELABORADOS EN EL ÁREA DE GOBIERNO
001015;16101;04;B;REDACCIÓN DE LOS INFORMES PREVIOS A LA APROBACIÓN DE LOS PROYECTOS DEURBANIZACIÓN Y SU RECEPCIÓN
001015;16101;04;C;INFORMES DE SUPERVISIÓN Y SEGUIMIENTO DE OBRAS DE URBANIZACIÓN Y DEINFRAESTRUCTURAS
001015;16101;04;D;GESTIÓN DE CONTROL DE CALIDAD DE LAS OBRAS DEL ÁREA DE GOBIERNO
001015;16101;05;A;PLANIFICACIÓN DE LA RED DE SANEAMIENTO PARA ABORDAR NUEVOS PROYECTOS ENFUNCIÓN DEL CRECIMIENTO Y NECESIDADES DE LA CIUDA
001015;16101;05;B;REDACCIÓN DE ESTUDIOS, ANTEPROYECTOS Y PROYECTOS RELATIVOS AAPARCAMIENTOS, REURBANIZACIÓN, VIAS CICLISTAS, ETC
001015;16101;05;C;COORDINACIÓN CON LOS RESPONSABLES INVOLUCRADOS EN LOS ÁMBITOS DEACTUACIÓN O SERVICIOS AFECTADOS
001015;16101;05;D;SEGUIMIENTO DE LOS PLANES DE INVERSIÓN DE DISTRITO Y DE BARRIO
001015;16101;05;E;ELABORACIÓN DE LOS PLIEGOS DE CLÁUSULAS DAMINISTRATIVAS Y TÉCNICAS PARALLEVAR A CABO LA LICITACIÓN DE LAS OBRAS, ASÍ COM
001015;16101;05;F;SEGUIMIENTO DE LOS PROCESOS DE EJECUCIÓN DE LAS OBRAS Y DE LA RECEPCIÓNDEFINITIVA, HASTA EL CIERRE DEL PROYECTO.
001015;16101;06;A;TRAMITACIÓN DE EXPEDIENTES RELACIONADOS CON INCIDENCIAS, CONSULTASDEMANDAS A INSTANCIAS DE PARTE, NOTAS DE SERVICIO INTE
001015;16101;06;B;INFORMACIÓN Y ASESORAMIENTO A ORGANISMOS O PARTICULARES EN RELACIÓN CONINCIDENCIAS O INFORMACIONES PLANTEADAS
001015;16101;06;C;INFORMACIONES FACILITADAS SOBRE DATOS CARTOGRÁFICOS Y CARACTERÍSTICAS DELA RED DE ALCANTARILLADO FORMULADAS POR PARTICUL
001015;16101;06;D;TRAMITACIÓN DE CERTFIFCACIONES
001015;16201;01;A;Proporcionar los contenedores necesarios para la recogida de los residuos de las fracciones resto y envases separadament
001015;16201;01;B;Reparar y lavar los contenedores
001015;16201;01;C;Reponer los contenedores del parque existente que hayan llegado al finalde su vida útil.
001015;16201;02;A;#¿NOMBRE?
001015;16201;02;B;#¿NOMBRE?
001015;16201;03;A;Recoger los residuos de las fracciones resto y envases separadamente,de acuerdo al procedimiento establecido para cada z
001015;16201;03;B;Transportar los residuos hasta las instalaciones del ParqueTecnológico de Valdemingómez.
001015;16201;04;A;Control de la ejecución de los distintos contratos que se refieren a lagestión de residuos urbanos, especialmente en lo
001015;16201;04;B;Control del cumplimiento por los particulares de la Ordenanza deLimpieza de Espacios Públicos y Gestión de Residuos
001015;16201;05;A;#¿NOMBRE?
001015;16201;06;A;Consolidación del servicio en los 5 distritos de la ciudad en que yase realiza.
001015;16201;06;B;Incremento del número de establecimientos colaboradores que participandel servicio.
001015;16201;06;C;Fomento de  la participación de asociaciones de comerciantes en eldiseño de las rutas preestablecidas y su posible ampli
001015;16201;06;D;Utilización de vehículos camiones recolectores compactadores de cargatrasera no contaminantes.
001015;16201;07;A;Control de la correcta  ejecución, por parte de las empresasconcesionarias de la prestación del servicio,  de los distin
001015;16201;08;A;Explotación de la red de puntos limpios.
001015;16201;08;B;Divulgación e información de la red de puntos limpios, ubicaciones,tipología de residuos admitidos y  horarios de funcio
001015;16201;09;A;Utilización de soporte telemático en todas las SYR vía email.
001015;16201;09;B;Incremento del personal con dedicación exclusiva en la tramitación deSYR.
001015;16201;09;C;Mejora de la aplicación incorporando submaterias por Distritos y la posibilidad de adjuntar documentos a las contestacio
001015;16201;10;A;Poner a disposición de los ciudadanos diversos sistemas de pre-recogidaselectiva (contenedores específicos).
001015;16201;10;B;Disponer de servicios específicos de recogida selectiva (papel, vidrio,cartón comercial ...).
001015;16202;01;A;TRATAMIENTO DE LOS RESIDUOS DOMICILIARIOS Y DE OTROS ORIGENES DECATACTER URBANOS
001015;16202;01;B;CLASIFICACION DE LOS RESIDUOS
001015;16202;01;C;RECUPERACION DE MATERIALES REUTILIZABLES
001015;16202;01;D;PRODUCCION DE COMPOST
001015;16202;01;E;GESTION DE VERTEDERO
001015;16202;01;F;CONTROL DE LOS PROCESOS QUE SE REALIZAN EN LA INSTALACIONES DEL PARQUETECNOLOGICO DE VALDEMINGOMEZ
001015;16202;01;G;MANTENIMIENTO PAISAJISTICO DEL PARQUE FORESTAL
001015;16202;01;H;INCREMENTAR LAS ACTIVIDADES EDUCATIVAS, INFORMATIVAS Y DE DIVULGACIÓN DELA GESTIÓN DE LOS RESIDUOS
001015;16202;02;A;AUMENTO DE VALORIZACIÓN DE LA MATERIA ORGÁNICA MEDIANTE UN PROCESO DEBIOMETANIZACIÓN
001015;16202;02;B;EXPLOTACIÓN Y MANTENIMIENTO DE LA RED DE DESGASIFICACIÓN DEL ANTIGUOVERTEDERO DE VALDEMINGÓMEZ
001015;16202;02;C;VALORACIÓN ENERGÉTICA DEL VERTEDERO DE LAS DEHESAS
001015;16202;02;D;EXTRACCIÓN DEL BIOGÁS CONTENIDO EN EL VERTEDERO
