CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001013;92202;01;01;Documentos de unificación elaborados;NÚMERO;196;307
001013;92202;01;02;Reuniones de coordinación con los distritos;NÚMERO;61;154
001013;92202;01;03;Aplicaciones informáticas desarrolladas;NÚMERO;12;14
001013;92202;01;04;Atenciones telefónicas y telemáticas;NÚMERO;6510;6990
001013;92202;02;01;Proyectos acometidos en colaboración con otras Áreas;NÚMERO;32;45
001013;92202;02;02;Proyectos realizados sobre proyectos acometidos;PORCENTAJE;80;80
001013;92202;02;03;Órganos municipales con los que se colabora;NÚMERO;30;33
001013;92202;02;04;Reuniones de coordinación con otros órganos;NÚMERO;223;219
001013;92202;02;05;Tomas de información de distritos;NÚMERO;92;195
001013;92202;02;06;Grupos de trabajo y comisiones en los que se participa;NÚMERO;44;45
001013;92202;02;07;Informes sobre normativa emitidos;NÚMERO;111;121
001013;92202;03;05;Propuestas en materia de personal informadas;NÚMERO;220;220
001013;92202;03;04;Peticiones de información gestionadas;NÚMERO;90;56
001013;92202;03;03;Memorias supervisadas;NÚMERO;45;42
001013;92202;03;02;Anuncios publicados en el tablón de edictos;NÚMERO;900;900
001013;92202;03;01;Expedientes y propuestas tramitados;NÚMERO;1100;340
001013;92202;04;01;Medios de difusión;NÚMERO;13;13
001013;92202;04;02;Inserciones en medios;NÚMERO;550;572
001013;92202;05;01;Sesiones formativas;NÚMERO;16;13
001013;92202;05;02;Tiempo de formación impartido;NÚMERO;297;207
001013;92202;05;03;Alumnos formados;NÚMERO;345;219
001014;92203;01;01;Actos de carácter oficial;NÚMERO;700;560
001014;92203;01;02;Atenciones protocolarias y representativas;NÚMERO;1120;1325
001014;92203;02;01;Expedientes;NÚMERO;400;376
001014;92203;02;02;Alumnos universitarios en prácticas en el Ayuntamiento;NÚMERO;55;55
001014;92203;03;04;Suscripciones a repertorios de legislación y jurisprudencia;NÚMERO;5;4
001014;92203;03;01;Solicitud de información libros y revistas jurídicas;NÚMERO;180;176
001014;92203;03;02;Crecimiento de los fondos bibliográficos. Títulos Nuevos;NÚMERO;175;0
001014;92203;03;03;Suscripciones a revistas especializadas;NÚMERO;35;37
001014;92204;01;01;Participación en Instituciones de la U.E.;NÚMERO;4;4
001014;92204;01;02;Participación en Asociaciones Internacionales;NÚMERO;20;20
001014;92204;01;03;Participación en otros Foros y Reuniones Internacionales;NÚMERO;15;20
001014;92204;01;04;Viajes Institucionales;NÚMERO;12;8
001014;92204;01;05;Edición de Publicaciones;NÚMERO;1;0
001014;92204;02;01;Celebración de Encuentros y Reuniones Internacionales en Madrid;NÚMERO;4;7
001014;92204;02;02;Programas de Cooperación Internacional coordinados por Vicealcaldía;NÚMERO;2;2
001014;92204;02;03;Realización de Programas de trabajo a Delegaciones Oficiales para Madrid;NÚMERO;40;46
001014;92204;03;01;Propuestas de acuerdos de colaboración con entidades e instituciones;NÚMERO;4;4
001014;92204;03;02;Acciones realizadas en ejecución de acuerdos de colaboración;NÚMERO;6;7
001015;16101;01;04;ANÁLISIS FÍSICO QUÍMICOS;NÚMERO/AÑO;1170;1205
001015;16101;01;03;VOLUMEN VASOS;METROS CÚBICOS;320292;328776
001015;16101;01;02;SUPERFICIE VASOS;M2;332259;332028
001015;16101;01;01;INSTALACIONES EXISTENTES;NÚMERO;546;568
001015;16101;02;01;CONDUCCIONES PRINCIPALES;KILÓMETROS;140;142
001015;16101;02;02;ZONAS VERDES REGADAS CON AGUA REGENERADA;NÚMERO;36;48
001015;16101;02;03;DÁRSENAS DE BALDEO;NÚMERO;29;33
001015;16101;02;04;DEPÓSITOS;NÚMERO;32;36
001015;16101;02;05;CAPACIDAD DE PRODUCCIÓN DE AGUA REGENERADA (LITROS/SEGUNDO);LITROS;2295;2295
001015;16101;03;01;VOLUMEN AGUA SUMINISTRADA AL AÑO;METROS CÚBICOS;6500000;6200000
001015;16101;03;02;CONTROLES ANALÍTICOS;NÚMERO;3250;3250
001015;16101;04;01;LONGITUD DEL RÍO;KILÓMETROS;30;30
001015;16101;04;02;DETERMINACIONES ANALÍTICAS;NÚMERO;2200;2945
001015;16101;05;01;CAPACIDAD DE ALMACENAMIENTO DE AGUA RESIDUAL;METROS CÚBICOS;1295246;1370250
001015;16101;05;02;ESTANQUES DE TORMENTAS;NÚMERO;34;37
001015;16101;06;01;CONCESIÓN DE LICENCIAS;NÚMERO;400;900
001015;16101;06;02;INSPECCIONES DE ACOMETIDAS;NÚMERO;200;200
001015;16101;07;02;INFORMES SOBRE RECEPCIÓN DE OBRAS;NÚMERO;100;153
001015;16101;07;03;INFORMES PREVIOS SOBRE ANEJOS DE SANEAMIENTO;NÚMERO;150;103
001015;16101;07;01;INFORMES SOBRE PLANES Y PROYECTOS ESPECÍFICOS DE SANEAMIENTO;NÚMERO;50;29
001015;16101;08;01;IDENTIFICACIONES INDUSTRIALES;NÚMERO;1500;6300
001015;16101;08;02;AUTORIZACIONES DE VERTIDO;NÚMERO;150;13
001015;16101;08;03;CONTROL DE VERTIDOS;NÚMERO;300;320
001015;16101;09;01;TRAMITACIÓN DE EXPEDIENTES;NÚMERO;3200;4715
001015;16101;09;02;CONSULTAS DE PARTICULARES PRESENCIALES O POR VÍA TELEFÓNICA;NÚMERO;3700;1500
001015;16101;09;03;SOLICITUD DE CARTOGRAFÍA DE LA RED;NÚMERO;250;120
001015;16101;10;01;PLANES DE GESTIÓN SOSTENIBLE;NÚMERO;50;52
001015;16101;10;02;UNIDADES FAMILIARES ATENDIDAS;NÚMERO;100;103
001015;16201;01;06;Actuaciones de reparación / mantenimiento / reposición sobre el parque instalado;NÚMERO;103500;105651
001015;16201;01;05;Volumen instalado por habitante;LITROS/PERSONA;44;44
001015;16201;01;04;Volumen total instalado;LITROS;142445729;144716520
001015;16201;01;03;Parque de recipientes instalado para el depósito de residuos urbanos en todas sus fracciones;NÚMERO;341000;346193
001015;16201;01;02;Residuos depositados;TONELADAS;1070650;1200422
001015;16201;01;01;Población atendida;NÚMERO;3284110;3269861
001015;16201;02;01;Separación por habitante (papel y cartón);KG/PERSONA;30;19
001015;16201;02;02;Separación por habitante (vidrio);KG/PERSONA;14;13
001015;16201;02;03;Separación por habitante (envases);KG/PERSONA;25;24
001015;16201;02;04;Presencia de propios en fracción envases;PORCENTAJE;51;53
001015;16201;03;03;Inspecciones (Medios propios);NÚMERO;92000;96500
001015;16201;03;02;Mediciones (Medios propios);NÚMERO;111000;119588
001015;16201;03;01;Mediciones (Asistencia externa);NÚMERO;36984;38317
001015;16202;01;01;Residuos tratados;TONELADAS;1424000;1420790
001015;16202;01;02;Residuos Vertidos;TONELADAS;733000;725025
001015;16202;01;03;Material Recuperado;TONELADAS;86000;85499
001015;16202;01;04;Compost vendido;TONELADAS;60000;64725
001015;16202;01;05;Procesos a controlar las Lomas;NÚMERO;3;3
001015;16202;01;06;Procesos a controlar la Paloma;NÚMERO;4;4
001015;16202;01;07;Procesos a controlar las Dehesas;NÚMERO;7;7
001015;16202;01;08;Superficie a mantener en el Parque Forestal;HECTÁREAS;110;110
001015;16202;01;09;Visitantes Parque Tecnologico;NÚMERO;10250;10632
001015;16202;02;01;Prexplotación plantas de Biometanización;NÚMERO;2;2
001015;16202;02;02;Preexplotación de una planta de tratamiento de Biogás;NÚMERO;1;1
001015;16202;02;03;Extracción volumen máximo gás antiguo vertedero;NM3/H;3800;3904
001015;16202;02;04;Producción de Energía Electrica la Galiana;KILOVATIO HORA;90000000;67404000
001015;16202;02;05;Producción de Energía Electrica las Lomas;KILOVATIO HORA;230000000;212486000
001015;16202;02;06;Extracción de Biogás planta de Biometanización;M3/TONELADA;127;127
001015;16202;03;06;ANÁLISIS;NÚMERO;11194;11571
001015;16202;03;05;DETERMINACIÓN PCI DE LOS RESIDUOS A VALORIZAR ENERGETICAMENTE;NÚMERO;36;10
001015;16202;03;04;CARACTERIZACIONES DE RECHAZOS PROCEDENTE GESTIÓN PLANTAS;NÚMERO;180;174
001015;16202;03;03;CARACTERIZACIONES DE PRODUCTOS RECUPERADOS;NÚMERO;384;179
001015;16202;03;02;CARACTERIZACIONES DE RESIDUOS ENTRANTES;NÚMERO;1334;642
001015;16202;03;01; POZOS OPERATIVOS;NÚMERO;280;280
001015;16301;01;01;POBLACIÓN ATENDIDA;NÚMERO;3284110;3269861
001015;16301;01;02;BORDILLOS LIMPIADOS;METROS;8510000;8510000
001015;16301;02;01;INTERVENCIONES;NÚMERO;47013;50966
001015;16301;02;02;TIEMPO MEDIO DE RESPUESTA EN ACTUACIONES;MINUTOS;13;11
001015;16301;03;01;mediciones (asistencia externa);NÚMERO;13750;14254
001015;16301;03;02; mediciones (medios propios);NÚMERO;41250;33382
001015;16301;03;03;inspecciones (medios propios);NÚMERO;73000;76674
001015;17000;01;01;Informes y consultas jurídicas efectuadas;NÚMERO;30;55
001015;17000;01;02;Recursos administrativos tramitados;NÚMERO;920;766
001015;17000;01;03;Actuaciones relacionadas con tribunales de justicia;NÚMERO;604;682
001015;17000;01;04;Apoyo tramitación expedientes concesión de subvenciones;NÚMERO;25;9
001015;17000;01;05;Expedientes por daños al patrimonio municipal gestionados;NÚMERO;266;321
001015;17000;01;06;Edictos tramitados;NÚMERO;216;150
001015;17000;01;07;Disposiciones normativas elaboradas y tramitadas;NÚMERO;7;4
001015;17000;01;08;Convenios tramitados;NÚMERO;25;28
001015;17000;02;01;Expedientes de servicios y suministros de régimen interior.;NÚMERO;230;270
001015;17000;03;01;Expedientes de contratación.;NÚMERO;250;429
001015;17000;04;02;Expedientes de modificación de crédito;NÚMERO;60;49
001015;17000;04;03;Documentos de anticipo de caja fija;NÚMERO;1180;1147
001015;17000;04;04;Informes de estado de ejecución del presupuesto;NÚMERO;50;50
001015;17000;04;01;Documentos contables tramitados;NÚMERO;7400;8620
001015;17000;05;01;Expedientes de  creación y modificación de puestos de trabajo;NÚMERO;35;50
001015;17000;05;02;Expedientes de provisión de puestos de trabajo.;NÚMERO;60;70
001015;17000;05;03;Solicitudes de formación tanto general como específica.;NÚMERO;1100;1500
001015;17000;05;04;Empleados sometidos a control de I. T. y absentismo.;NÚMERO;1300;1750
001015;17000;05;05;Adaptaciones de puestos de trabajo por motivos de salud;NÚMERO;15;25
001015;17000;06;01;Documentos registrados.;NÚMERO;38900;67058
001015;17101;01;01;Superficie  zonas verdes conservación municipal;M2;62131000;64051500
001015;17101;01;02;Arbolado viario a conservar;NÚMERO;287643;291197
001015;17101;02;01;Arbolado viario a conservar;NÚMERO;287643;291197
001015;17101;03;04;Zonas Verdes dotadas de riego de agua regenerada;HECTÁREAS;1174;1312
001015;17101;03;03;Producción de plantas de flor;NÚMERO;400000;400500
001015;17101;03;02;Producción de arbustos;NÚMERO;125000;125205
001015;17101;03;01;Producción de arbolado;NÚMERO;8000;8325
001015;17101;04;01;Expedientes a informar de zonas verdes y arbolado;NÚMERO;20000;27216
001015;17101;05;01;Expedientes a informar de zonas verdes y arbolado;NÚMERO;20000;27216
001015;17102;01;01;Conservar las áreas infantiles;NÚMERO;1804;1844
001015;17102;01;02;Conservar las áreas de mayores;NÚMERO;117;124
001015;17102;01;03;Inspec. y control conservación de las áreas inf. y de mayores;NÚMERO;8500;8300
001015;17102;01;04;Reuniones con las empresas conservadoras;NÚMERO;100;140
001015;17102;01;05;Sustituir juegos deteriorados de las áreas infantiles;NÚMERO;30;28
001015;17102;02;01;Reuniones para analizar necesidades de los Distritos;NÚMERO;21;21
001015;17102;02;02;Reuniones con el resto de Áreas para temas medioambientales;NÚMERO;20;20
001015;17102;03;09;Supervisar inst. y traslados de las marquesinas y postes;NÚMERO;4700;3000
001015;17102;03;08;Uso de las aplicaciones informáticas (AVISA2 Y SYR);NÚMERO;400;300
001015;17102;03;07;Coordinar la publicidad institucional del Ayto. Madrid;NÚMERO;180;387
001015;17102;03;06;Reuniones CM y otros (accesibilidad en el tte. público);NÚMERO;18;40
001015;17102;03;05;Reuniones Consorcio de Ttes. (marquesinas);NÚMERO;22;26
001015;17102;03;04;Supervisión traslados e inst. del mob. urb. destinado a publ.;NÚMERO;450;300
001015;17102;03;03;Inspección emplazamientos mob. urbano de publicidad exterior;NÚMERO;550;525
001015;17102;03;02;Estudio nuevos emplazamientos soportes publ. de gran formato;NÚMERO;200;215
001015;17102;03;01;Reuniones con cada concesionario de los Contratos;NÚMERO;12;35
001015;17102;04;01;Tramitar solicitudes de lic. y autoriz de inst de publ. ext;NÚMERO;175;623
001015;17102;04;02;Controlar el cumplimiento ordenanza de Publicidad Exterior;NÚMERO;450;7886
001015;17102;04;03;Insp. de reclamaciones y denuncias de soportes de publ.ext.;NÚMERO;10;2
001015;17102;04;04;Tramitar exptes disciplina urb. y recup. del dominio público;NÚMERO;150;210
001015;17102;05;04;Tramitación de quejas y reclamaciones;NÚMERO;30;13
001015;17102;05;01;Organizar reuniones de seguimiento con el Concesionario.;NÚMERO;12;12
001015;17102;05;02;Control y autorización de instalaciones en las concesiones;NÚMERO;2;4
001015;17102;05;03;Tramitación de Planes Directores;NÚMERO;2;0
001015;17201;01;01;Inspección de industrias y actividades;NÚMERO;4500;5063
001015;17201;01;02;Informes de inspección;NÚMERO;4000;4591
001015;17201;01;03;Informes sobre Actas para posible sanción;NÚMERO;500;883
001015;17201;02;01;Informes realizados;NÚMERO;1000;543
001015;17201;03;01;Informes sobre actas de policía;NÚMERO;1800;1205
001015;17201;04;01;Expedientes sancionadores;NÚMERO;800;2124
001015;17201;04;02;Expedientes resueltos con sanción;NÚMERO;600;1962
001015;17201;05;01;Expedientes de corrección de deficiencias iniciados;NÚMERO;400;518
001015;17201;05;02;Expedientes de corrección de deficiencias finalizados;NÚMERO;400;586
001015;17201;05;03;Expedientes sancionadores iniciados;NÚMERO;30;55
001015;17201;05;04;Expedientes sancionadores resueltos con sanción;NÚMERO;25;35
001015;17201;06;01;Mediciones realizadas;NÚMERO;32000;31255
001015;17201;07;01;Puntos de medida;NÚMERO;1500;837
001015;17201;07;02;Puntos calculados;NÚMERO;70000000;70000000
001015;17201;07;03;Zonas de ocio estudiadas;NÚMERO;4;7
001015;17201;08;06;Mediciones de potencia acústica de maquinaria;NÚMERO;90;6
001015;17201;08;05;Inspecciones de autobuses;NÚMERO;60;6
001015;17201;08;04;Inspecciones de camiones;NÚMERO;200;392
001015;17201;08;01;Inspecciones de ciclomotores;NÚMERO;280;27
001015;17201;08;02;Inspecciones de motocicletas;NÚMERO;85;516
001015;17201;08;03;Inspecciones de turismos;NÚMERO;100;667
001015;17201;09;01;Informes de Evaluación Ambiental de Actividades;NÚMERO;370;194
001015;17201;09;02;"Informes de Evaluación de Impacto Ambiental; Autorizaciones Ambientales Integradas y Consultas de procedimiento.";NÚMERO;100;87
001015;17201;09;03;Informes análisis ambiental de planes y programas y otros informes.;NÚMERO;50;46
001015;17201;10;01;datos del sistema de vigilancia;PORCENTAJE;90;99
001015;17201;10;02;Informes  del Sistema de información Medioambiental;NÚMERO;365;365
001015;17201;10;03;Informes de predicción sobre contaminación;NÚMERO;350;365
001015;17202;01;01;actuaciones de divulgación;NÚMERO;2;2
001015;17202;01;02;Indicadores Ambientales actualizados;NÚMERO;40;0
001015;17202;01;03;Datos aportados al Observatorio de la Ciudad;NÚMERO;3;0
001015;17202;02;01;Órganos de contratación municipal objeto de seguimiento en la aplicación del decreto de productos forestales;NÚMERO;20;20
001015;17202;03;01;Estudios y auditorías energéticas;NÚMERO;35;15
001015;17202;03;02;Implantaciones de medidas de eficiencia energética;NÚMERO;2;4
001015;17202;04;02;Registros /certificaciones  obtenidas en el año;NÚMERO;5;5
001015;17202;04;01;Centros con nuevas implantaciones en sistemas de gestión ambiental;NÚMERO;3;2
001015;17202;05;01;PARTICIPACION EN PROYECTOS CENTROS ESCOLARES;NÚMERO;40000;53039
001015;17202;05;02;VISITANTES INFORMACIÓN CENTROS AMBIENTALES;NÚMERO;80000;70778
001015;17202;05;03;ACTIVIDADES EDUCATIVAS Y FORMATIVAS;NÚMERO;40000;18871
001015;17202;05;04;EVENTOS Y ACTIVIDADES COMPLEMENTARIAS;NÚMERO;10000;7210
001015;17202;05;05;CAMPAÑAS. CIUDADANOS INFORMADOS;NÚMERO;30000;33903
001015;17202;05;06;CONGRESOS Y JORNADAS;NÚMERO;6000;679
001015;17202;05;07;PROGRAMAS DE INVESTIGACIÓN Y COLABORACIÓN;NÚMERO;4;6
001025;15110;01;01;ANÁLISIS DE LAS NECESIDADES DE EFECTIVOS EN LAS UNIDADES;NÚMERO;23;23
001025;15110;02;03;EMISIÓN DE UN INFORME DE RESULTADOS Y RECOMENDACIONES;NÚMERO;1;1
001025;15110;02;01;NÚMERO DE EFECTIVOS QUE FINALIZAN FUNCIONES DE APOYO;NÚMERO;151;151
001025;15110;02;02;NÚMERO DE LICENCIAS TRAMITADAS RESPECTO DEL NÚMERO DE LICENCIAS PENDIENTES EN EL PERÍODO 2005-2007;RATIO;1;0
001025;22101;01;07;Altas en sms de acción social;NÚMERO;1500;611
001025;22101;01;06;Canales de difusión de las Bases de Acción Social;NÚMERO;3;3
001025;22101;01;05;Canales de difusión del calendario de acción social;NÚMERO;3;3
001025;22101;01;04;Información correo electrónico respuestas emitidas 3 d háb.;PORCENTAJE;100;100
001025;22101;01;01;Canales de Comunicación;NÚMERO;9;9
001025;22101;01;02;Tramitación de quejas y sugerencias en 15 días;PORCENTAJE;100;100
001025;22101;01;03;Tiempo medio de espera en información presencial;MINUTOS;10;8
001025;22101;02;06;Expedientes de ayudas de acción social corporativa;NÚMERO;100000;101769
001025;22101;02;05;Disminución del porcentaje de ayudas recurridas;PORCENTAJE;10;10
001025;22101;02;01;Tiempo medio de pago de ayudas por ayre;MESES;3;2
001025;22101;02;02;Tiempo medio de pago del resto de las ayudas;MESES;4;3
001025;22101;02;03;Revisión de trámites en los procedimientos de acción social;NÚMERO;10;10
001025;22101;02;04;Reuniones de óganos de desarrollo y seguimiento;NÚMERO;12;6
001025;22102;01;02;Concesión de premio especial por antigüedad;NÚMERO/AÑO;450;528
001025;22102;01;01;Concesión de premios por años de servicio;NÚMERO/AÑO;1250;1492
001025;92002;01;03;ELABORACIÓN DE PROYECTOS NORMATIVOS;NÚMERO;15;68
001025;92002;01;02;ANÁLISIS DE PROYECTOS NORMATIVOS;NÚMERO;50;58
001025;92002;01;01;ESTUDIOS E INFORMES;NÚMERO;160;272
001025;92002;02;02;ELABORACIÓN DE PROPUESTAS;NÚMERO;35;61
001025;92002;02;01;ESTUDIOS E INFORMES;NÚMERO;40;68
001025;92002;03;02;EXPEDIENTES RESUELTOS;NÚMERO;250;337
001025;92002;03;03;RECURSOS RESUELTOS;NÚMERO;30;22
001025;92002;03;01;EXPEDIENTES INICIADOS;NÚMERO;260;379
001025;92002;04;01;REMISIÓN DE EXPEDIENTES;NÚMERO;325;2695
001025;92002;04;02;EMISIÓN DE INFORMES;NÚMERO;425;757
001025;92002;04;03;EJECUCIÓN DE SENTENCIAS;NÚMERO;20;16
001025;92002;05;01;EXPEDIENTES TRAMITADOS;NÚMERO;40;0
001025;92002;05;02;RECURSOS RESUELTOS;NÚMERO;5;0
001025;92003;01;01;Unidades mples implicadas aplicación informática gest. energética;PORCENTAJE;75;100
001025;92003;01;02;Jornadas formación aplicación de gestión energética;NÚMERO;4;6
001025;92003;01;03;Reuniones sgto. de la aplicación gesiem y empresa adjudicataria;NÚMERO;12;48
001025;92003;01;04;Usuarios del catálogo electrónico de imprenta en ayre;NÚMERO;400;948
001025;92003;01;05;Reuniones seguimiento plyca- catálogo con empresa adjudicataria;NÚMERO;45;45
001025;92003;01;06;Reuniones segto. proveedores bienes y servicios centralizados;NÚMERO;4;12
001025;92003;01;07;Informes emitidos gestión energética edificios municipales;NÚMERO;6;10
001025;92003;01;08;Informes emitidos gestión imprenta y artes gráficas;NÚMERO;12;12
001025;92003;01;09;Licitación contrato servicios de publicidad;NÚMERO;1;1
001025;92003;01;10;Contratos derivados de acuerdos marco a adjudicar;NÚMERO;1200;1044
001025;92003;02;06;Grado de satisfacción alcanzado;PUNTUACIÓN S/10;7;0
001025;92003;02;05;Encuestas de satisfacción realizadas;NÚMERO;1;0
001025;92003;02;04;Tiempo medio tramitación de pedidos  Plyca- Catálogo;DÍAS;7;4
001025;92003;02;01;Incremento volumen pedidos catálogo  Imprenta y Artes Gráficas;PORCENTAJE;5;0
001025;92003;02;02;Incremento volumen pedidos a través del catálogo CAM;PORCENTAJE;5;0
