Centro;Descripcion Centro;Capitulo;Descripcion Capitulo;Economico;Descripcion Economico;PREV.INICIAL;MODIFICACIONES;PREV.DEFINITIV;D. RECON.NETOS;RECAUDADO
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34601;ACTIVIDADES SOCIALES Y CULTURALES;17787;0;17787;15975,59;15975,59
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34602;RESIDENCIAS MUNICIPALES;94920;0;94920;0;0
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34603;SERVICIO DE COMEDOR;51576;0;51576;598,26;598,26
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34606;CENTROS ESCOLARES ABIERTOS;1297096;0;1297096;18753,69;18753,69
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34607;ESCUELAS INFANTILES MUNICIPALES;129000;0;129000;1597,59;1597,59
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34699;OTROS SERVICIOS SOCIO CULTURALES;10000;0;10000;6000;6000
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34700;OBRAS POR PASOS DE CARRUAJES;0;52360,18;52360,18;111346,53;83968,77
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34701;OBRAS EN LA VÍA PUBLICA - DISTRITOS;6461;0;6461;10730,36;9633,08
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34702;OTRAS OBRAS EN LA VÍA PÚBLICA;85000;0;85000;67806,29;67806,29
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34901;CASAS DE BAÑO;30785;0;30785;16103,5;16103,5
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;34999;OTROS PRECIOS PÚBLICOS;371798;0;371798;148001,21;68734,09
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;36000;VENTA DE EFECTOS INÚTILES;11499244;0;11499244;6251085,96;6251085,96
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;36001;REVISTAS Y DEMÁS PUBLICACIONES;10100;0;10100;5149,48;5149,48
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;36004;VENTA DE ELECTRICIDAD;24485;0;24485;5451,08;1643,32
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;36006;VENTA DE RESIDUOS;33315;0;33315;8491,54;464,24
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;38900;PAGOS DE  EJERCICIOS ANTERIORES;4955483;740177,44;5695660,44;40681955,66;40667553,53
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;38903;REINTEGROS PAGO IBI ESTACIONES;307321;0;307321;0;0
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;38999;OTROS REINTEGROS;4000;0;4000;0;0
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39100;INFRACCIONES URBANÍSTICAS;1014082;0;1014082;303688,75;110770,09
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39110;INFRACCIONES TRIBUTARIAS Y ANÁLOGAS;13460383;0;13460383;1707022,76;956687,48
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39120;INFRACCIONES ORDENANZA DE CIRCULACIÓN;199312913;0;199312913;55201167,09;27210826,15
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39130;MULTAS COERCITIVAS;693648;0;693648;788481,71;93597,3
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39190;OTRAS MULTAS Y SANCIONES;19217455;0;19217455;8170727,97;1967777,82
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39200;RECARGO POR EXTEMPORANEIDAD;30002;0;30002;2493,26;-229,43
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39210;RECARGO EJECUTIVO;4287685;0;4287685;1767095,21;1767095,21
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39211;RECARGO DE APREMIO;26986586;0;26986586;7093832,3;7093832,3
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39300;INTERESES DE DEMORA;16926912;0;16926912;5778695,68;5498246,21
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39610;POLÍGONOS DE COOPERACIÓN;0;0;0;58651,6;55425,98
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39611;DE PART.PARA URBANIZACIÓN;0;2552230,39;2552230,39;22672,61;14071,89
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39710;OTROS APROV. URBANÍSTICOS;4459726;0;4459726;0;0
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39800;INDEMNIZACIONES DE SEGUROS DE NO VIDA;0;0;0;413,2;413,2
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39901;RECURSOS EVENTUALES;1076130;0;1076130;518769,71;518769,71
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39902;INGRESOS POR ACCIÓN SUBSIDIARIA;0;3736,17;3736,17;499225,23;239299,63
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39904;CONSUMOS EDIFICIOS MUNICIPALES;456516;0;456516;76623,1;73235,88
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39905;INCAUTACIÓN GARANTÍAS DE CONTRATOS;3000;0;3000;-321608,89;-321608,89
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39906;IMPORTE ANUNCIOS A CARGO DE PARTICULARES;0;0;0;41148,35;41148,35
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39908;ACTIVIDADES AL AIRE LIBRE;2500;0;2500;640;640
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39920;SISTEMA DE GESTIÓN DE ENVASES;36781321;0;36781321;14777224,43;3725098,3
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39921;SISTEMA GESTIÓN RESIDUOS ELÉCT;450000;0;450000;143756,81;53186,97
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39922;LIQUIDACIÓN CANON CONTROL DE VERTIDOS;4225967;0;4225967;0;0
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39923;INDEMNIZACIONES POR SENTENCIAS;0;0;0;41642,81;41642,81
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39980;EMBARGOS Y/O COMPENS. RECAUD.;53427;0;53427;156845,9;156845,9
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39992;DAÑOS Y PERJUICIOS. OBLIGACIONES CONTRACTUALES;451198;0;451198;6477,77;281
001;AYUNTAMIENTO DE MADRID;3;TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS;39999;OTROS INGRESOS DIVERSOS;1220485;0;1220485;134391,95;71841,86
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;42010;FONDO COMPLEMENTARIO DE FINANCIACIÓN;1750934239;0;1750934239;749575188,2;749575188,2
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;42020;COMPENSACIÓN POR BENEFICIOS FISCALES;648021;0;648021;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;42030;PACTO DE ESTADO CONTRA LA VIOLENCIA DE GÉNERO;612353;0;612353;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;42050;AYUDAS EMERGENCIA. BORRASCA FILOMENA;60981625;0;60981625;1467857,01;1467857,01
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;42102;DEL INSTITUTO NACIONAL DE ESTADÍSTICA (INE);34000;0;34000;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;42300;DE LA S.E. LOTERÍAS Y APUESTAS DEL ESTADO;350000;116668;466668;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45002;C. MADRID - ATENCIÓN DEPENDENC;108096698;0;108096698;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45003;C.MADRID - AT. SIN HOGAR;250000;0;250000;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45019;COMUNIDAD DE MADRID - ACTUACIONES COVID-19;5484956;0;5484956;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45021;COMUNIDAD DE MADRID. PLAN CORRESPONSABLES;13137160;0;13137160;13137160,23;13137160,23
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45032;C.M.-EDUCACIÓN.ABSENTISM.;400000;0;400000;400000;400000
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45050;C.M. -C. O. VILLAVERDE;1056607;0;1056607;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45060;OTROS CONVENIOS DE LA COMUNIDAD DE MADRID;810000;0;810000;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45062;C.M.-ERRADIC. VIOL.GÉNERO;428890;0;428890;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;45080;OTRAS SUBVENCIONES DE LA COMUNIDAD DE MADRID;70000;0;70000;-140272,39;-140272,39
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;47000;PARA ACT. DEP.,CULT. Y E.;0;0;0;53857;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;47001;FORO DE EMPRESAS;350000;41263,09;391263,09;472500;472500
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;48003;DE LA FUNDACIÓN ESPECIAL CAJAMADRID;20000;0;20000;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49100;DEL FEDER;0;0;0;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49102;FEDER. PROGRAMA OPERATIVO 2014-2020;0;0;0;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49401;NEXT GENERATION EU. SOSTENIBILIDAD TURÍSTICA;542700;0;542700;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49402;NEXT GENERATION EU. APOYO A ME;310156;0;310156;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49404;NEXT GENERATION EU. MOVES III;25215;0;25215;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49405;NEXT GENERATION EU. PLANES ACC;300000;0;300000;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49406;NEXT GENETATION EU.ITINERARIOS;10133540;389751,8;10523291,8;10523291,8;10523291,8
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49701;CONVENIO UE PRAIA;0;43469;43469;43469;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49799;OTRAS TRANSFERENCIAS DE LA UNIÓN EUROPEA;39300;57057,4;96357,4;0;0
001;AYUNTAMIENTO DE MADRID;4;TRANSFERENCIAS CORRIENTES;49899;DE OTROS PROGRAMAS DE LA UNIÓN EUROPEA;0;177914,7;177914,7;293652,9;293652,9
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;51430;DE PRÉSTAMOS A OTROS ORGANISMOS PÚBLICOS;147915;0;147915;0;0
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;53400;DE SDADES.Y ENT. DEL AYTO;44635418;0;44635418;0;0
001;AYUNTAMIENTO DE MADRID;5;INGRESOS PATRIMONIALES;53410;SOC. Y ENTID. NO DEPENDIENTES;17000000;0;17000000;0;0
