CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001012;23290;03;C;Realización de actividades formativas relacionadas con los 17 Objetivosde Desarrollo Sostenible a nivel local.
001012;23290;03;D;Jornadas, Encuentros y Seminarios monográficos y especializados, deámbito local, nacional e internacional, que fomenten
001012;23290;03;E;Programa de cooperantes que fomenten la presencia de profesionales deMadrid en ciudades iberoamericanas y organismos int
001012;23290;03;F;"Fomento del programa de Galardones ""Capital Iberoamericana"" comoinstrumento para el fomento del desarrollo de las ciudad"
001012;23290;03;G;Fomento de la comunicación de las ciudades iberoamericanas a través dela Agencia de Noticias Ciudades Iberoamericanas.
001012;23290;04;A;Selección de los proyectos a cofinanciar para atender situaciones deemergencia y acción humanitaria.
001012;23290;04;B;Tramitación y gestión de los expedientes de subvenciones en estamateria.
001012;23290;04;C;Información a los posibles beneficiarios sobre el contenido de lasconvocatorias de subvenciones.
001012;23290;04;D;Reuniones con las entidades beneficiarias de las subvenciones paraconocer la evolución de los proyectos.
001012;23290;04;E;Tramitación de la justificación de las subvenciones públicas concedidas.
001012;23290;04;F;Evaluación de las convocatorias públicas y resto de subvencionesconcedidas.
001012;46200;01;A;Atraer y facilitar el desarrollo de eventos de innovación en la ciudad de Madrid tanto nacionales como internacionales,
001012;46200;01;B;Trabajar con las grandes empresas de la ciudad para realizar acciones de innovación abierta y de este modo ponerles en c
001012;46200;01;C;Apoyo a proyectos innovadores, incluyendo asesoramiento y servicios de apoyo para la creación de startups
001012;46200;01;D;Atraer a empresas, universidades y asociaciones a La N@ve para colaborar en el desarrollo de actividades de innovación a
001012;46200;01;E;Desarrollar acciones de difusión de la innovación y de la tecnologíaentre las mujeres para aumentar la reducida particip
001012;46200;02;A;Realizar un estudio y preparar la compra pública innovadora atendiendo alas necesidades de la ciudad.
001012;46200;02;B;Participar en las redes de ciudades intercambiando las mejores prácticasy la experiencia en compra pública innovadora pa
001012;46200;02;C;Realizar las primeras acciones de compra pública innovadora en los temasprioritarios de la ciudad susceptibles de aborda
001012;46200;03;A;Definir, ampliar y actualizar el catálogo de las iniciativas deMadrid como Ciudad Inteligente incorporando a todas las Á
001012;46200;03;B;Realizar actuaciones con empresas de tecnología interesadas en elconcepto de ciudad inteligente y colaborar para resolve
001012;46200;03;C;Impulsar a las startups y a los innovadores que desarrollen solucionestecnológicas que mejoren la vida de la ciudad. De
001012;46200;03;D;Participar en las redes de ciudades para intercambiar las buenasprácticas y compartir conocimiento y experiencia. En par
001012;91202;01;A;Elaboración de los programas de los actos de la Alcaldía
001012;91202;01;B;Coordinación y supervisión de los actos institucionales a los que asistala Alcaldesa o Concejal en que en su caso delegu
001012;91202;01;C;Planificación y organización de las visitas al Ayuntamiento de Madrid delos Jefes de Estado y altos dignatarios
001012;91202;01;D;Asesoramiento en las materias inherentes a las relaciones públicas y elprotocolo
001012;91202;02;A;Coordinar con los servicios gestores la tramitación y seguimiento de laspeticiones de dictamen a la Comisión Jurídica As
001012;91202;02;B;Seguimiento y gestión de las peticiones de la Oficina del Defensor delPueblo
001012;91202;02;C;Tramitación de las observaciones sobre los procedimientos requeridos porla Unión Europea
001012;92206;01;A;Promover la celebración de reuniones, de carácter puntual o periódico,con los miembros del gobierno municipal, directivo
001012;92206;01;B;Constituir y dirigir grupos de trabajo y de estudio para asuntos deinterés municipal
001012;92206;02;A;Promover encuentros y sesiones de trabajo con operadores públicos yprivados
001012;92206;02;B;Impulsar canales de comunicación entre las unidades del Ayuntamiento ylos sectores sociales, económicos y culturales de
001012;92207;01;A;IMPULSO Y SEGUIMIENTO DE LA PARTICIPACIÓN DE MIEMBROS DE LA CORPORACIÓN,DIRECTIVOS O PERSONAL MUNICIPAL EN LAS DISTINTAS
001012;92207;01;B;SEGUIMIENTO E IMPULSO DE LA PARTICIPACIÓN DEL AYUNTAMIENTO DE MADRID ENOTRAS ORGANIZACIONES Y FOROS INTERNACIONALES Y NA
001012;92207;01;C;SEGUIMIENTO DE LA RELACIÓN DEL AYUNTAMIENTO DE MADRID CON LOS CONSORCIOSY FUNDACIONES.
001012;92207;01;D;ORGANIZACIÓN DE ENCUENTROS INTERNACIONALES EN MADRID
001012;92207;01;E;ESTUDIO E INFORME DE LA POSIBLE ADHESIÓN DE MADRID A OTRASORGANIZACIONES O INSTANCIAS INTERNACIONALES O NACIONALES
001012;92207;01;F;ESTUDIO, DOCUMENTACIÓN E INFORME DE ASUNTOS INTERNACIONALES EINSTITUCIONALES DE CARÁCTER MULTILATERAL
001012;92207;01;G;CENTRALIZACIÓN DE LA INFORMACIÓN RELATIVA A LA ACTIVIDAD INTERNACIONALDEL AYUNTAMIENTO
001012;92207;01;H;RELACIÓN CON ORGANISMOS INTERNACIONALES ACREDITADOS EN MADRID
001012;92207;01;I;RELACIÓN CON LAS INSTITUCIONES EUROPEAS
001012;92207;01;J;IMPULSO, PROPUESTA Y ELABORACIÓN DE ACUERDOS CON INSTANCIASMULTILATERALES
001012;92207;01;K;ORGANIZACIÓN DE LOS PROGRAMAS PARA LA CELEBRACIÓN EN MADRID DE LASREUNIONES O VISITAS DE MIEMBROS DE ORGANIZACIONES INTE
001012;92207;01;L;GESTIÓN ADMINISTRATIVA DE LOS EXPEDIENTES Y ASUNTOS PROPIOS DE SUSFUNCIONES
001012;92207;02;A;IMPULSO Y SEGUIMIENTO DE LAS RELACIONES BILATERALES DE MADRID CONCIUDADES, FOROS E INSTANCIAS LOCALES Y EXTRANJERAS Y ES
001012;92207;02;B;PREPARACIÓN Y DESARROLLO DE PROGRAMAS DE VISITAS OFICIALES AL EXTRANJERO O A OTRAS CIUDADES ESPAÑOLAS
001012;92207;02;C;ORGANIZACIÓN DE VISITAS A MADRID DE REPRESENTANTES DE GOBIERNOS LOCALES,EXTRANJEROS Y ESPAÑOLES.
001012;92207;02;D;RELACIONES CON LAS EMBAJADAS EXTRANJERAS ACREDITADAS EN MADRID.
001012;92207;02;E;SEGUIMIENTO Y GESTIÓN DE LOS HERMANAMIENTOS, Y ACUERDOS DE AMISTAD YCOLABORACIÓN CON OTRAS CAPITALES Y CIUDADES.
001012;92207;02;F;COMPLEMENTO DE LA ACTIVIDAD DE LOS SERVICIOS DE PROTOCOLO, EN ACTOS DECARÁCTER INTERNACIONAL E INSTITUCIONAL QUE ASÍ LO
001012;92207;02;G;ESTUDIO, DOCUMENTACIÓN E INFORME DE ASUNTOS INTERNACIONALES EINSTITUCIONALES DE CARÁCTER BILATERAL.
001012;92207;02;H;GESTIÓN ADMINISTRATIVA DE LOS EXPEDIENTES Y ASUNTOS PROPIOS DE SUSFUNCIONES.
001012;92207;02;I;IMPULSO, PROPUESTA Y ELABORACIÓN DE ACUERDOS BILATERALES.
001012;92207;03;A;INCLUSIÓN DE CLAÚSULAS DE IGUALDAD DE GÉNERO EN CONTRATOS
001012;92402;01;A;Apoyo y asesoramiento en el desarrollo y ejecución de los activos convalor Participación Públco Privada a las Áreas de G
001012;92402;01;B;Elaboración del Programa Anual de Patrocinios del Ayuntamiento de Madrid2017.
001012;92402;01;C;Trabajo continuo para el desarrollo de proyectos de ciudad con laparticipación empresarial.
001012;92402;01;D;Gestión del modelo de gestión del espacio público en la Ciudad deMadrid.
001012;92402;01;E;Consolidación de la Plataforma online y materiales necesarios para laimplantación del modelo de partenariado público pri
001012;92402;01;F;Mantenimiento de los canales de comunicación en madrid.es.
001012;92402;01;G;Mantenimiento de la página web del Foro de empresas por Madridwww.foroempresaspormadrid.es.
001012;92402;01;H;Desarrollo de un programa de marketing en Internet mediante el empleo deredes sociales.
001012;92402;01;I;Fidelización de prescriptores mediante el desarrollo de diversasplataformas de redes sociales.
001012;92402;01;J;Gestión continua del plan de acciones y retornos asociados al Foro deEmpresas por Madrid, siguiendo un modelo orientado
001012;92402;01;K;Incentivar la implantación de políticas de igualdad de género en elámbito empresarial que se adhiere al Foro de Empresas
001012;92402;02;A;Coordinación de la promoción internacional de la ciudad de Madrid conlas Áreas de Gobierno, organismos municipales y ent
001012;92402;02;B;Colaboración con entidades y organismos externos, nacionalesinternacionales, para la promoción internacional de Madrid
001012;92402;02;C;Desarrollo de actuaciones de mejora de la imagen y percepción de laciudad Madrid identificando sus ventajas competitivas
001012;92402;02;D;Impulsar la participación de Madrid en foros y eventos internacionales.
001012;92402;02;E;Impulsar la realización de grandes eventos en la ciudad para suproyección internacional.
001012;92402;02;F;Identificar buenas prácticas y proyectos destacados de ciudad para supromoción internacional
001012;92402;02;G;Desarrollo de actuaciones de comunicación y visibilidad internacional dela gestión municipal urbana
001012;92402;02;H;Desarrollo de proyectos y acciones para la promoción internacional de laciudad de Madrid
001012;92402;02;I;Análisis y seguimiento de los rankings internacionales de ciudades encolaboración con las Áreas de Gobierno municipales.
001012;92402;02;J;Realizar análisis y estudios comparativos de otras ciudades en ámbitosde interés para la proyección internacional de Mad
001012;92402;02;K;Detección de oportunidades para mejorar la competitividad económica yempresarial de nuestra ciudad en el ámbito internac
001016;22101;01;A;Profundización en las medidas de modernización y mejora de la gestiónde la acción social corporativa mediante el uso de
001016;22101;01;B;Mejora del servicio de información y comunicación interna a losempleados, mediante la intranet municipal y la atención t
001016;22101;01;C;Canalización del acceso, a través del Programa Aventaja, a descuentos yofertas que presentan las empresas al colectivo d
001016;22101;02;A;Gestión de las líneas de ayuda que componen la acción social:planificación, tramitación y seguimiento
001016;22101;02;B;Participación en el Grupo de Trabajo de la Mesa General de Negociaciónde los Empleados Públicos para la acción social.
001016;22101;02;C;Secretariado de la Comisión de Control del Plan de Pensiones de losempleados públicos
001016;22102;01;A;GESTIÓN DE LAS SOLICITUDES DE CONCESIÓN DE LOS PREMIOS POR AÑOS DESERVICIO EN SUS DIFERENTES TRAMOS.
001016;22102;01;B;GESTIÓN DE LAS SOLICITUDES DE CONCESIÓN DE LOS PREMIOS ESPECIALES POR ANTIGÜEDAD.
001016;22102;01;C;GESTIÓN DE LAS SOLICITUDES DE CREACIÓN Y/O PERSONALIZACIÓN DE LASTARJETAS CORPORATIVAS DE LOS EMPLEADOS DEL AYUNTAMIENTO
001016;22102;01;D;DIGITALIZACIÓN DE LAS FOTOGRAFÍAS DE LOS EMPLEADOS PÚBLICOS MUNICIPALES DE NUEVO INGRESO PARA LA CREACIÓN DE LA TARJETA
001016;92000;01;A;Organización interna y logística de los recursos humanos de la Alcaldía, Coordinación General de la Alcaldía y Gerencia
001016;92000;01;B;Elaboración de propuestas de relación de puestos de trabajo
001016;92000;01;C;Tramitación de los expedientes para la cobertura de plazas vacantes
001016;92000;01;D;Seguimiento de las situaciones administrativas de los empleados públicosy grabación en el sistema Evalos
001016;92000;01;E;Control del cumplimiento del horario de trabajo
001016;92000;01;F;Coordinación y seguimiento del Plan de Formación en el ámbito de la Alcaldía, Coordinación General de la Alcaldía y Gere
001016;92000;02;A;Análisis, elaboración, tramitación y seguimiento de los expedientes de contratación
001016;92000;02;B;Análisis y elaboración de pliegos que contemplen cláusulas sociales y enconcreto cláusulas de igualdad.
001016;92000;03;A;Verificación técnica de los edificios adscritos a la Gerencia de laCiudad y la Coordinación General de la Alcaldía
001016;92000;03;B;Propuestas de adquisición de suministros y de realización de serviciosde carácter técnico
001016;92000;03;C;Tramitación de certificaciones y facturas de gasto correspondientes acontratos de obras, servicios y suministros
001016;92000;03;D;Tramitación de expedientes de contratación de gestión centralizada
001016;92000;03;E;Planificación y coordinación de los servicios del taller de montaje de actos públicos
001016;92000;03;F;Mediciones, traslados y estudios de proyectos de ocupación de espacios
001016;92000;03;G;Tramitación de peticiones de recursos informáticos y detelecomunicaciones, y reservas de salas de reuniones
001016;92000;04;A;Elaboración de informes de carácter jurídico-administrativo en lasmaterias competencia de la Gerencia de la Ciudad y de
001016;92000;04;B;Elaboración de informes y observaciones a los proyectos de disposicionesgenerales del ámbito municipal
001016;92000;04;C;Tramitación de expedientes de convenios y subvenciones
001016;92000;04;D;Coordinación de los expedientes que proceda elevar a la Junta de Gobierno y al Pleno
001016;92000;04;E;Gestión de las inscripciones de las resoluciones en el ámbito de laGerencia de la Ciudad y del Coordinador General de la
001016;92000;04;F;Tramitación de la inscripción en el Registro de Convenios
001016;92000;04;G;Tramitación de las publicaciones en el Tablón de Edictos Electrónico yen el Tablón Edictal Único del BOE
001016;92000;04;H;Tramitación de publicaciones en Boletines Oficiales de las resoluciones de la Gerencia de la Ciudad y de la Coordinación
001016;92000;04;I;Gestión de la Oficina de acreditación de firma electrónica de laGerencia de la Ciudad y la Coordinación General de la Al
001016;92000;04;J;Interlocución en materia de protección de datos de carácter personal ycódigo de buenas prácticas
001016;92000;04;K;Interlocución con la Asesoría Jurídica para la solicitud de informes ydictámenes, así como recepción de notificaciones
001016;92000;04;L;Tramitación de la información periódica que se facilita al Pleno
001016;92000;05;A;Gestión de las Oficinas de Registro de la Gerencia de la Ciudad ydistribución a los órganos competentes de las solicitud
001016;92000;05;B;Atender las solicitudes de información que plantean los ciudadanos sobrelas distintas competencias municipales a través
001016;92000;05;C;Participación en la racionalización y mejora del sistema de recepción desolicitudes presentadas así como el resto de doc
001016;92000;05;D;Recepción y gestión de las sugerencias y reclamaciones que se presenten
001016;92000;06;A;Tramitación y seguimiento de los expedientes de gasto y de ingresos.
001016;92000;06;B;Tramitación de modificaciones y otros expedientes de gestiónpresupuestaria
001016;92000;06;C;Seguimiento de la ejecución del presupuesto: gastos e ingresos
001016;92000;06;D;Habilitación de pagos: anticipos de caja fija y pagos a justificar
001016;92002;01;A;Realizar estudios en materias relacionadas con la organización municipaly los procesos de reorganización administrativa
001016;92002;01;B;Realizar estudios de las estructuras organizativas de la Administraciónmunicipal con el objetivo de su racionalización y
001016;92002;01;C;Emitir informes en materia organizativa y competencial
001016;92002;01;D;Elaborar propuestas de disposiciones de carácter organizativo
001016;92002;02;A;Elaborar propuestas de mejora de la normativa municipal
001016;92002;02;B;Elaborar propuestas de simplificación administrativa y racionalización de procedimientos
001016;92002;02;C;Realizar estudios y análisis jurídicos de los proyectos de disposiciones y acuerdos competencia de la Gerencia de la Ciu
001016;92002;02;D;Realizar estudios y análisis jurídicos en materias relativas al Gobierno y la Administración Local
001016;92002;02;E;Realizar el seguimiento de las disposiciones normativas del Estado y de la Comunidad de Madrid que incidan en el régimen
001016;92002;02;F;Realizar el seguimiento de los procesos de transferencia de competencias que puedan desarrollarse por el Estado o la Com
001016;92002;03;A;Iniciar los expedientes de responsabilidad patrimonial motivados por lassolicitudes formuladas por los particulares como
001016;92002;03;B;Solicitar a los servicios municipales afectados la emisión de losinformes necesarios que permitan determinar la existenc
001016;92002;03;C;Mantener las relaciones necesarias con la compañía aseguradoraadjudicataria del contrato de seguro de responsabilidad su
001016;92002;03;D;Resolver los expedientes de responsabilidad patrimonial de lacompetencia de la Gerencia de la Ciudad
001016;92002;03;E;Resolver los recursos de reposición que se interpongan contra lasresoluciones dictadas
001016;92004;01;A;DETECTAR NECESIDADES FORMATIVAS
001016;92004;01;B;PROGRAMAR LA ACTIVIDAD FORMATIVA QUE CONFIGURA LOS PROGRAMAS MUNICIPALESDE FORMACIÓN DE EMPLEADOS, DIRECTIVOS Y DE SELEC
001016;92004;01;C;IDENTIFICAR Y CONTRATAR FORMADORES (EMPRESAS, FORMADORES INTERNOS YEXTERNOS Y COORDINADORES)
001016;92004;01;D;GESTIONAR LAS SOLICITUDES DE ALUMNOS
001016;92004;01;E;SELECCIONAR Y CONVOCAR ALUMNOS (GESTIÓN DE INCIDENCIAS, BAJAS YRENUNCIAS)
001016;92004;01;F;EVALUAR LA ACTIVIDAD FORMATIVA (ALUMNOS, COORDINADORES, EMPRESAS)
001016;92004;01;G;ESTABLECER Y GESTIONAR ACUERDOS CON INSTITUCIONES PÚBLICAS Y PRIVADASPARA LA FORMACIÓN DE EMPLEADOS Y DIRECTIVOS MUNICIP
001016;92004;01;H;VALORAR LA ACTIVIDAD FORMATIVA DEL INSTITUTO
001016;92004;02;A;IDENTIFICAR MATERIAS  Y DESARROLLAR CONTENIDOS
001016;92004;02;B;ORGANIZAR LAS DIFERENTES ACTIVIDADES
001016;92004;02;C;IDENTIFICAR EXPERTOS ESPECIALISTAS EN LAS DIFERENTES MATERIAS
001016;92004;02;D;EVALUAR LA FORMACIÓN
001016;92004;03;A;DESARROLLAR SESIONES CON GRUPOS DE TRABAJO DE EXPERTOS EN MATERIASREFERIDAS AL  GOBIERNO Y LA ADMINISTRACIÓN LOCAL
001016;92004;03;B;DESARROLLAR UN PROGRAMA DE COLABORACIÓN Y COOPERACIÓN EN MATERIA DEGOBIERNO Y ADMINISTRACIÓN LOCAL CON UNIVERSIDADES, FU
001016;92004;03;C;ELABORAR PUBLICACIONES Y DOCUMENTOS DE TRABAJO RELACIONADOS CON LASACTIVIDADES DESCRITAS
001016;92004;03;D;IDENTIFICAR MATERIAS, IDENTIFICAR EXPERTOS ESPECIALISTAS Y ORGANIZARSEMINARIOS Y ENCUENTROS
001016;92004;04;A;ELABORACIÓN DE CONVENIOS DE COOPERACIÓN EDUCATIVA
001016;92004;04;B;COORDINACIÓN DE LA RED DE TUTORES DEL AYUNTAMIENTO DE MADRID
001016;92004;04;C;COORDINACIÓN DE LAS PRÁCTICAS DE LOS ALUMNOS
001016;92004;04;D;EVALUACIÓN DEL PROYECTO
001016;92005;01;A;Negociación de las condiciones de trabajo (personal funcionario ylaboral).
001016;92005;01;B;Seguimiento, estudio y evaluación del índice de cumplimiento de losAcuerdos y Pactos adoptados
001016;92005;01;C;Tramitación de las reclamaciones planteadas en relación con posiblesincumplimientos de Acuerdos.
001016;92005;01;D;Asesoramiento, en materia de relaciones laborales, a las organizacionessindicales y servicios municipales
001016;92005;01;E;Elaboración de los informes jurídicos y traslado de los expedientesobjeto de demandas o recursos Contencioso-Administrat
001016;92005;01;F;Tramitación y propuesta de resolución de los recursos administrativos enmateria de relaciones laborales.
001016;92005;01;G;Actualización de datos y fichas de la oficina de depósito de Acuerdos ycustodia de los expedientes originales.
001016;92005;01;H;Expedición de copias de los Acuerdos adoptados.
001016;92005;02;A;Mecanización de los procedimientos de tramitación de derechos ygarantías sindicales
001016;92005;02;B;Impulso de medidas que posibiliten la conciliación de la vida familiar,personal y laboral
001016;92005;02;C;Optimización del sistema de consultas y sugerencias
001016;92005;02;D;Asesoramiento a los empleados públicos y establecimiento de pautascomunes de actuación en materia de condiciones de trab
001016;92005;02;E;Tramitación de la concesión de subvenciones nominativas en favor delas organizaciones sindicales más representativas
001016;92007;01;A;DEFINICIÓN DE LOS CRITERIOS NECESARIOS PARA LA EJECUCIÓN EN LA APLICACIÓN INFORMÁTICA DE GESTIÓN DE RECURSOS HUMANOS (SA
001016;92007;01;B;GESTIÓN, SEGUIMIENTO Y CONTROL DEL RÉGIMEN DE RETRIBUCIONES FIJAS Y VARIABLES DE LOS TRABAJADORES MUNICIPALES, IMPUTACIÓ
001016;92007;01;C;GESTIÓN MENSUAL DEL DEVENGO DE TRIENIOS Y RECONOCIMIENTOS DE ANTIGÜEDAD.
001016;92007;01;D;TRAMITACIÓN Y SEGUIMIENTO DE ÓRDENES DE REINTEGRO.
001016;92007;01;E;EJECUCIÓN DE LAS ÓRDENES DE EMBARGO DICTADAS POR JUZGADOS Y TRIBUNALES, ASÍ COMO AQUELLAS REMITIDAS POR LOS ÓRGANOS DE R
001016;92007;01;F;VERIFICACIÓN, SEGUIMIENTO Y CONTROL DEL GASTO DERIVADO DE LA EJECUCIÓN DE LA NÓMINA MENSUAL.
001016;92007;01;G;SEGUIMIENTO DE LAS IMPUTACIONES PRESUPUESTARIAS DE LOS CONCEPTOS DE NÓMINA MENSUAL.
001016;92007;01;H;LA GESTIÓN DEL IRPF, CÁLCULO MENSUAL DE LOS TIPOS DE RETENCIÓN Y SEGUIMIENTO DE LOS DATOS FAMILIARES Y DE LOS DATOS RETR
001016;92007;01;I;LA REMISIÓN DE DATOS SOBRE RETRIBUCIONES DE LOS EMPLEADOS MUNICIPALES A TRAVÉS DE LA APLICACIÓN INFORMÁTICA DE INFORMACI
001016;92007;01;J;ELABORACIÓN DE DATOS PARA LA APROBACIÓN DE LA MASA SALARIAL DEL PERSONAL LABORAL EN APLICACIÓN DEL ACUERDO DE LA JUNTA D
001016;92007;02;A;DEFINICIÓN DE LOS CRITERIOS NECESARIOS PARA LA EJECUCIÓN EN LA APLICACIÓN INFORMÁTICA DE GESTIÓN DE RECURSOS HUMANOS (SA
001016;92007;02;B;SEGUIMIENTO MENSUAL DE CONTROL DE LA AFILIACIÓN DE LOS EMPLEADOS MEDIANTE EL ANÁLISIS DE LOS DATOS OBRANTES EN LA TGSS Y
001016;92007;02;C;LIQUIDACIÓN DE CUOTAS SOCIALES, GENERACIÓN DE LA RELACIÓN NOMINAL DE TRABAJADORES (MODELO TC2).
001016;92007;02;D;GESTIÓN Y SEGUIMIENTO DEL RÉGIMEN DEL MUTUALISMO ADMINISTRATIVO.
001016;92007;02;E;SEGUIMIENTO DEL ABSENTISMO: ESTUDIO MENSUAL DE LA SITUACIÓN DE INCAPACIDAD TEMPORAL POR CONTINGENCIAS COMUNES Y POR CONT
001016;92007;02;F;SEGUIMIENTO CON EL INSTITUTO NACIONAL DE LA SEGURIDAD SOCIAL DE LAS SITUACIONES DE INCAPACIDAD TEMPORAL DE LARGA DURACIÓ
001016;92007;02;G;SEGUIMIENTO DE LA RELACIÓN CONTABLE Y RECLAMACIÓN DE PRESTACIONES.
001016;92007;02;H;GESTIÓN DE LA JUBILACIÓN DE LOS EMPLEADOS MUNICIPALES: TRAMITACIÓN ADMINISTRATIVA DE LOS EXPEDIENTES DE JUBILACIÓN DEL P
001016;92007;02;I;GESTIÓN MENSUAL DE LA REMISIÓN DE DATOS RETRIBUTIVOS A LA TGSS.
001016;92007;03;A;NEGOCIACIÓN Y APROBACIÓN DE BASES Y PROGRAMAS.
001016;92007;03;B;CONVOCATORIA DE LOS PROCESOS SELECTIVOS.
001016;92007;03;C;ELABORACIÓN DE LISTAS DE ADMITIDOS Y EXCLUIDOS.
001016;92007;03;D;NOMBRAMIENTO DE LOS TRIBUNALES CALIFICADORES.
001016;92007;03;E;COORDINACIÓN E IMPULSO DE LOS PROCESOS SELECTIVOS.
001016;92007;03;F;APOYO MATERIAL Y PERSONAL A LOS TRIBUNALES CALIFICADORES.
001016;92007;03;G;NOMBRAMIENTO DE FUNCIONARIOS DE CARRERA Y ADSCRIPCIÓN A DESTINO ACTUAL.
001016;92007;03;H;RESOLUCIÓN DE RECURSOS DE ALZADA CONTRA LOS ACTOS Y ACUERDOS DE LOS TRIBUNALES CALIFICADORES.
001016;92007;04;A;NEGOCIACIÓN Y APROBACIÓN DE BASES Y PROGRAMAS.
001016;92007;04;B;CONVOCATORIA DE LOS PROCESOS SELECTIVOS.
001016;92007;04;C;GESTIÓN DE LOS PROCESOS DE PROMOCIÓN INTERNA.
001016;92007;04;D;APOYO MATERIAL Y PERSONAL A LOS TRIBUNALES CALIFICADORES DE LOS PROCESOSDE PROMOCIÓN INTERNA.
001016;92007;04;E;RESOLUCIÓN DE RECURSOS DE ALZADA CONTRA LOS ACTOS Y ACUERDOS DE LOSTRIBUNALES CALIFICADORES DE LOS PROCESOS DE PROMOCIÓN
001016;92007;04;F;NOMBRAMIENTO DE FUNCIONARIOS DE CARRERA Y ADSCRIPCIÓN A DESTINO INICIAL.
001016;92007;05;A;FORMACIÓN DE LISTAS DE ESPERA DE LOS PROCESOS DE SELECCIÓN.
001016;92007;05;B;CONTESTACIÓN DE SUGERENCIAS Y RECLAMACIONES DERIVADAS DE LOS DIFERENTES PROCESOS.
001016;92007;05;C;PROPUESTAS DE RESOLUCIÓN DE RECURSOS DE ALZADA Y REPOSICIÓN DERIVADOS DE LOS PROCESOS.
001016;92007;05;D;PREPARACIÓN DE INFORMES RELATIVOS A RECURSOS ANTE LA JURISDICCIÓN CONTENCIOSO-ADMINISTRATIVA.
001016;92007;05;E;CONTESTACIÓN DE SOLICITUDES DE ACCESO A LA INFORMACIÓN PÚBLICA SOBRE PROCESOS SELECTIVOS QUE SE PRESENTAN AL AMPARO DE L
001016;92007;06;A;EXAMEN DE LOS EXPEDIENTES PERSONALES DE LOS CANDIDATOS QUE PARTICIPAN EN LOS PROCEDIMIENTOS DE PROVISIÓN DE PUESTOS DE T
001016;92007;06;B;GESTIÓN DE LOS EXPEDIENTES DE RECONOCIMIENTO DE GRADO PERSONAL INICIADOS COMO CONSECUENCIA DE LA PARTICIPACIÓN EN PROCED
001016;92007;06;C;REVISIÓN Y MEJORA DE LOS INFORMES QUE SIRVEN DE SOPORTE AL PROCEDIMIENTO DE OFICIO, QUE FACILITAN LA SELECCIÓN DE LOS FU
001016;92007;06;D;TRAMITACIÓN, DE OFICIO O A INSTANCIA DEL INTERESADO, DE LOS EXPEDIENTESDE RECONOCIMIENTO Y/O CONVALIDACIÓN DEL GRADO PER
001016;92007;06;E;COMPROBACIÓN DEL GRADO PERSONAL CONSOLIDADO POR LOS PARTICIPANTES EN CONCURSOS DE MÉRITOS A TRAVÉS DE LOS INFORMES EMITI
001016;92007;06;F;RECONOCIMIENTO DE COMPLEMENTOS RETRIBUTIVOS AL AMPARO DE LOS ACUERDOS DEL PLENO DE 30 DE NOVIEMBRE Y 22 DE DICIEMBRE DE
001016;92007;06;G;INFORMES CONTENCIOSOS-ADMINISTRATIVOS.
001016;92007;07;A;ESTUDIO RELACIONADO CON LAS SITUACIONES ADMINISTRATIVAS EN QUE PROCEDE DECLARAR A LOS FUNCIONARIOS DEL AYUNTAMIENTO DE M
001016;92007;07;B;TRAMITACIÓN, DE OFICIO Y A PETICIÓN DEL INTERESADO, Y RESOLUCIÓN DE LOS EXPEDIENTES DE SITUACIONES ADMINISTRATIVAS.
