CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001012;23290;02;09;INVERSIÓN TOTAL GENERADA EN COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO;EUROS;5800000;6649427
001012;23290;03;01;REUNIONES DE COORDINACIÓN CON EL RESTO DE ÁREAS DE GOBIERNO;NÚMERO;4;4
001012;23290;03;02;MODALIDADES DE LA POLITICA DE CIUDADANÍA GLOBAL Y LA COOPERACIÓN ALINEADOS CON LOS AMBITOS ESTRATÉGICOS;PORCENTAJE;100;100
001012;23290;03;03;ACCIONES, NOTICIAS E INFORMACIONES QUE INCORPORAN LOS ÁMBITOS ESTRATÉGICOS;PORCENTAJE;100;100
001012;23290;03;04;INFORMES ELABORADOS SOBRE LA ESTRATEGIA DE IMPLEMENTACIÓN DE LA AGENDA 2030;NÚMERO;3;0
001012;23290;03;05;ELABORACIÓN Y COORDINACIÓN DE INFORMACIONES, NOTICIAS, ETC.;PORCENTAJE;100;100
001012;23290;04;01;PROYECTOS FINANCIADOS PARA EMERGENCIA Y ACCIÓN HUMANITARIA;NÚMERO;3;6
001012;23290;04;02;PROYECTOS INCLUYEN LA PERSPECTIVA DE GÉNERO;PORCENTAJE;100;100
001012;23290;04;03;PROYECTOS INCLUYEN EL ENFOQUE DE DERECHOS HUMANOS;PORCENTAJE;100;100
001012;23290;04;04;INVERSIÓN TOTAL EN EMERGENCIA Y ACCIÓN HUMANITARIA;EUROS;480000;775000
001012;46200;01;01;Eventos de innovación en la ciudad de Madrid;NÚMERO;200;311
001012;46200;01;02;Acciones de innovación con grandes empresas;NÚMERO;4;7
001012;46200;01;03;Apoyo a las startups innovadoras;NÚMERO;100;110
001012;46200;02;01;Mapa de Demanda Temprana sobre compra pública innovadora para la ciudad de Madrid;NÚMERO;1;1
001012;46200;02;02;Vinculación a las redes nacionales e internacionales orientadas a la compra publica innovadora;NÚMERO;2;2
001012;46200;02;03;Desarrollo, adaptación y puesta en funcionamiento de la estrategia de compra pública innovadora del ayuntamiento;NÚMERO;1;1
001012;46200;02;04; Adquisiciones por el sistema de Compra Pública Innovadora;NÚMERO;4;4
001012;46200;03;01;Colaboración con empresas que desarrollan actuaciones relacionadas con la ciudad inteligente;NÚMERO;4;6
001012;46200;03;02;Acciones de apoyo a startups que trabajan en el ámbito de las ciudades inteligentes;NÚMERO;10;16
001012;46200;03;03;Fomento de las redes de ciudades inteligentes;NÚMERO;2;17
001012;46200;04;01;Documentos analizados;NÚMERO;5;6
001012;46200;05;01;ACCIONES DE DIFUSIÓN TECNOLÓGICA ENTRE LAS MUJERES DE MADRID;NÚMERO;4;20
001012;91202;01;01;Actos de naturaleza oficial;NÚMERO;500;473
001012;91202;01;02;Atenciones protocolarias y representativas;NÚMERO;800;597
001012;91202;02;01;Peticiones del Defensor del Pueblo tramitadas;NÚMERO;250;234
001012;91202;02;02;Solicitudes de dictamen a la Comisión Jurídica Asesora de la Comunidad de Madrid;NÚMERO;100;194
001012;91202;02;03;Observaciones sobre procedimientos remitidas a la Comisión Europea;NÚMERO;1;0
001012;91202;02;04;Peticiones de información de las Comisiones de las Cortes Generales;NÚMERO;3;9
001012;92206;01;01;Reuniones y sesiones de grupos de trabajo;NÚMERO;300;615
001012;92206;02;01;Actividades y eventos impulsados;NÚMERO;60;70
001012;92207;01;01;PARTICIPACIÓN EN ACTIVIDADES DE INSTITUCIONES DE LA UE;NÚMERO;2;9
001012;92207;01;02;PARTICPACIÓN EN ORGANISMOS Y ASOCIACIONES INTERNACIONALES Y NACIONALES;NÚMERO;30;38
001012;92207;01;03;PARTICIPACIÓN EN FOROS Y REUNIONES INTERNACIONALES Y NACIONALES;NÚMERO;20;30
001012;92207;01;04;CELEBRACIÓN DE ENCUENTROS Y REUNIONES INTERNACIONALES EN MADRID;NÚMERO;4;6
001012;92207;02;01;REALIZACIÓN DE PROGRAMAS DE TRABAJO PARA DELEGACIONES OFICIALES;NÚMERO;60;150
001012;92207;02;02;VISITAS INSTITUCIONALES;NÚMERO;10;20
001012;92207;02;03;ACTIVIDADES DERIVADAS DE ACUERDOS EXISTENTES CON OTRAS CIUDADES;NÚMERO;20;31
001012;92207;03;01;NÚMERO DE CONTRATOS EN LOS QUE SE INCLUYE CLÁUSULAS DE IGUALDAD DE GÉNERO;NÚMERO;1;1
001012;92207;04;01;Documentos analizados;NÚMERO;5;18
001012;92402;01;01;Asesoramiento a las Areas de Gobierno y Juntas de Distrito;NÚMERO;7;7
001012;92402;01;02;Empresas que participan en proyectos de ciudad asesorados por al Subdirección General de Promoción Internacional y Parti;NÚMERO;10;21
001012;92402;01;03;Elaboración de un nuevo modelo comercial global en el que se tendrán en cuenta las políticas de igualdad de género.;NÚMERO;1;0
001012;92402;01;04;Programas de colaboración para la promoción de la ciudad;NÚMERO;8;9
001012;92402;01;05;Herramientas puestas a disposición de las Áreas para incentivar la participación empresarial;NÚMERO;2;2
001012;92402;01;06;Empresas que se adhieren al Foro de Empresas por Madrid;NÚMERO;20;25
001012;92402;01;07;Empresas especialmente  comprometidas con las políticas de igualdad de género que se adhieren al Foro de Empresas por Ma;NÚMERO;5;5
001012;92402;02;01;Newsletter Internacional;NÚMERO;4;5
001012;92402;02;02;Participación en Foros y eventos internacionales;NÚMERO;6;8
001012;92402;02;03;Mantenimiento y desarrollo permanente pagina web de Promoción Internacional;NÚMERO;1;1
001012;92402;02;04;Publicación Madrid en cifras;NÚMERO;1;1
001012;92402;02;05;Publicación Estrategia de Madrid;NÚMERO;1;1
001012;92402;02;06;Diseño y puesta en marcha de un Stand de Posicionamiento Estratégico de la ciudad de Madrid;NÚMERO;1;2
001012;92402;02;07;Creación de vídeo y estrategia de su difusión;NÚMERO;1;6
001012;92402;02;08;Boletín semanal de noticias con valoración de Madrid en rankings;NÚMERO;1;18
001012;92402;02;09;DAFO estratégico trimestral de Madrid en índices y rankings;NÚMERO;1;3
001012;92402;02;10;Eventos de promoción Marca Madrid;NÚMERO;5;8
001012;92402;02;11;Posicionamiento internacional de Madrid en redes sociales;NÚMERO;1;4
001016;22101;01;01;Contestación de correos electrónicos recibidos a través de accionsocial@madrid.es;NÚMERO/AÑO;8000;5918
001016;22101;01;02;Mensajes por SMS enviados con ocasión de la gestión de la acción social;NÚMERO/AÑO;250000;548467
001016;22101;01;03;Inserciones en los distintos canales de la intranet Ayre con ocasión de la gestión de la acción social;NÚMERO/AÑO;200;211
001016;22101;01;04;Usos del Programa Aventaja por el personal municipal;NÚMERO/AÑO;8000;3534
001016;22101;02;01;Tramitación de ayudas de acción social;NÚMERO/AÑO;100000;90310
001016;22101;02;02;Resolución de recursos y reclamaciones en materia de acción social;NÚMERO/AÑO;300;784
001016;22101;02;03;Reuniones órganos de desarrollo y seguimiento;NÚMERO/AÑO;4;3
001016;22101;02;04;Reuniones Comisión Control Plan de Pensiones;NÚMERO/AÑO;5;2
001016;22101;03;01;Documentos que se elaboran desde la Dirección General de Relaciones Laborales en materia de acción social;PORCENTAJE;100;100
001016;22102;01;01;RECONOCIMIENTO DE PREMIOS POR AÑOS DE SERVICIO;NÚMERO/AÑO;1288;1043
001016;22102;01;02;RECONOCIMIENTO DE PREMIOS POR ANTIGÜEDAD;NÚMERO/AÑO;350;304
001016;22102;01;03;DIGITALIZACIÓN DE FOTOGRAFÍA Y SOLICITUDES TARJETA CORPORATIVA;NÚMERO/AÑO;1200;1414
001016;92000;01;01;Expedientes de provisión de puestos de trabajo;NÚMERO;250;283
001016;92000;01;02;Relaciones de puestos de trabajo elaboradas;NÚMERO;35;33
001016;92000;01;03;Expedientes de concesión de flexibilidad horaria;NÚMERO;130;159
001016;92000;02;01;Expedientes de contratación;NÚMERO/AÑO;20;20
001016;92000;02;02; Tramitación contratos menores;NÚMERO/AÑO;75;153
001016;92000;02;03;Expedientes de Devolución de Garantías Definitivas;NÚMERO/AÑO;16;19
001016;92000;03;01;Expedientes de contratación que incluyan cláusulas sociales de perspectivas de género;NÚMERO/AÑO;5;6
001016;92000;04;01;Número de empresas adjudicatarias de las que se obtiene información para evaluar el impacto de género;NÚMERO/AÑO;5;8
001016;92000;05;01;Elaboración del Presupuesto;NÚMERO/AÑO;1;1
001016;92000;05;02;Informes de seguimiento de la ejecución del presupuesto;NÚMERO/AÑO;240;240
001016;92000;05;03;Modificaciones de crédito;NÚMERO/AÑO;25;52
001016;92000;05;04;Documentos contables;NÚMERO/AÑO;700;1007
001016;92000;05;05;Expedientes de gasto por Anticipo de Caja Fija;NÚMERO/AÑO;300;631
001016;92000;05;06;"Documentos de ingreso del reintegro de subvenciones y de precios públicos; y expedientes de devolución de ingresos indeb";NÚMERO/AÑO;30;41
001016;92000;05;07;Otros expediente de gestión presupuestaria;NÚMERO/AÑO;40;68
001016;92000;06;01;Mantenimiento de los edificios adscritos;M2;30400;30400
001016;92000;06;02;Pliegos de prescripciones técnicas de contratos elaborados;NÚMERO;7;6
001016;92000;06;03;Contratos gestionados a través del sistema de compras centralizadas;NÚMERO;60;77
001016;92000;06;04;Montaje de actos públicos;NÚMERO;420;446
001016;92000;06;05;Actuaciones de régimen interior;NÚMERO;3961;4137
001016;92000;07;01;Informes jurídicos;NÚMERO;120;104
001016;92000;07;02;Expedientes de subvenciones y convenios;NÚMERO;50;183
001016;92000;07;03;Acuerdos de Junta de Gobierno y de Pleno;NÚMERO;130;125
001016;92000;07;04;Inscripciones Libro Resoluciones;NÚMERO;15000;18006
001016;92000;07;05;Publicaciones en Tablón y Boletines;NÚMERO;1300;1415
001016;92000;07;06;Solicitudes de acceso a la información pública;NÚMERO;45;72
001016;92000;08;01;Anotaciones de Registro E/S;NÚMERO;80000;85008
001016;92000;09;01;Documentos analizados;NÚMERO;15;20
001016;92002;01;01;ESTUDIOS;NÚMERO;65;67
001016;92002;01;02;INFORMES;NÚMERO;75;203
001016;92002;01;03;PROPUESTAS;NÚMERO;30;266
001016;92002;02;01;ESTUDIOS Y ANÁLISIS;NÚMERO;60;168
001016;92002;02;02;ELABORACIÓN DE PROPUESTAS;NÚMERO;20;29
001016;92002;03;01;EXPEDIENTES INICIADOS;NÚMERO;1800;2318
001016;92002;03;02;EXPEDIENTES TERMINADOS;NÚMERO;2000;4255
001016;92002;03;03;RECURSOS RESUELTOS;NÚMERO;150;136
001016;92002;04;01;EMPRESAS ADJUDICATARIAS DE LAS QUE SE VA A OBTENER INFORMACIÓN PARA EVALUAR EL IMPACTO DE GÉNERO;NÚMERO;1;0
001016;92004;01;01;NUEVAS ACCIONES FORMATIVAS DETECTADAS;NÚMERO;80;177
001016;92004;01;02;ACCIONES FORMATIVAS;NÚMERO;450;446
001016;92004;01;03;EDICIONES;NÚMERO;750;700
001016;92004;01;04;HORAS DE FORMACIÓN POR EDICION;NÚMERO;13000;13114
001016;92004;01;05;PERSONAL DOCENTE (FORMADORAS INTERNAS, EXTERNAS Y EMPRESAS);NÚMERO;500;517
001016;92004;01;06;PERSONAL DOCENTE (FORMADORES INTERNOS, EXTERNOS Y EMPRESAS);NÚMERO;400;407
001016;92004;01;07;ALUMNAS CONVOCADAS;NÚMERO;12000;14535
001016;92004;01;08;ALUMNOS CONVOCADOS;NÚMERO;8000;8197
001016;92004;01;09;ACUERDOS FIRMADOS CON INSTITUCIONES;NÚMERO;3;4
001016;92004;01;10;EVALUACIÓN TOTAL DEL 1 AL 5 DE LA ACTIVIDAD FORMATIVA;NÚMERO;4;4
001016;92004;02;01;ALUMNAS CONVOCADAS;NÚMERO;5400;8118
001016;92004;02;02;ALUMNOS CONVOCADOS;NÚMERO;3600;4372
001016;92004;02;03;HORAS DE FORMACIÓN VIRTUAL;NÚMERO;1600;3347
001016;92004;03;01;SESIONES DE GRUPOS DE TRABAJO;NÚMERO;4;4
001016;92004;03;02;CONVENIOS Y OTROS INSTRUMENTOS DE COLABORACIÓN;NÚMERO;1;2
001016;92004;03;03;ELABORACIÓN DE DOCUMENTOS DE TRABAJO Y PUBLICACIONES;NÚMERO;4;5
001016;92004;03;04;SEMINARIOS Y ENCUENTROS;NÚMERO;9;14
001016;92004;04;01;ALUMNAS QUE REALIZAN LAS PRACTICAS;NÚMERO;170;167
001016;92004;04;02;ALUMNOS QUE REALIZAN LAS PRACTICAS;NÚMERO;80;74
001016;92004;04;03;TUTORAS;NÚMERO;50;64
001016;92004;04;04;TUTORES;NÚMERO;25;49
001016;92004;05;01;EMPRESAS ADJUDICATARIAS DE LAS QUE SE VA A OBTENER INFORMACIÓN PARA EVALUAR EL IMPACTO DE GÉNERO;NÚMERO;4;0
001016;92005;01;01;Reuniones de la Mesa General de Empleados Públicos del Ayuntamiento de Madrid y sus OO.AA.;NÚMERO/AÑO;30;53
001016;92005;01;02;Reuniones Mesa General de Negociación de Personal Funcionario;NÚMERO/AÑO;20;9
001016;92005;01;03;Reuniones de las Organizaciones Sindicales legitimadas para la negociación de las condiciones de trabajo del personal la;NÚMERO/AÑO;20;24
001016;92005;01;04;Reuniones Comisión de Seguimiento del Acuerdo Convenio;NÚMERO/AÑO;10;10
001016;92005;01;05;Informes relativos a Recursos Contencioso-Administrativos en materia de relaciones laborales;NÚMERO;5;3
001016;92005;01;06;Recursos Administrativos;NÚMERO;5;0
001016;92005;01;07;Informes relativos a demandas ante los juzgados de lo social en materia de relaciones laborales;NÚMERO/AÑO;5;9
001016;92005;01;08;Acuerdos negociados;NÚMERO;10;14
001016;92005;01;09;Informes emitidos en materia de relaciones laborales sobre consultas formuladas por los servicios municipales y organiza;NÚMERO;30;115
001016;92005;02;01;Asambleas de trabajadores y reuniones de afiliados tramitadas;NÚMERO/AÑO;1500;900
001016;92005;02;02;Consultas resueltas en materia de garantías sindicales;NÚMERO/AÑO;400;350
001016;92005;02;03;Retenciones de cuotas sindicales tramitadas;NÚMERO/MES;14000;9120
001016;92005;02;04;Subvenciones otorgadas;NÚMERO/AÑO;6;6
001016;92005;02;05;Expedientes de relevo de servicios;NÚMERO/AÑO;50;10
001016;92005;02;06;Comunicaciones crédito horario;NÚMERO/MES;400;750
001016;92005;02;07;Consultas atendidas en materia de condiciones laborales de los empleados públicos;NÚMERO/AÑO;400;630
001016;92005;03;01;Documentos que se elaboran desde la D.G. Relaciones Laborales en materia de derechos sindicales y negociacion colectiva;PORCENTAJE;100;100
001016;92007;01;01;IMPLEMENTAR EN SAP LAS PREVISIONES DE LEY DE PRESUPUESTOS GENERALES PARA EL EJERCICIO 2018 Y DEMÁS NORMATIVA QUE SE APRU;NÚMERO/AÑO;1;1
001016;92007;01;02;GESTIÓN DE LA NÓMINA MENSUAL;NÚMERO/AÑO;12;12
001016;92007;01;03;SEGUIMIENTO MENSUAL DE LA LIQUIDACIÓN DE RETRIBUCIONES FIJAS;NÚMERO/AÑO;12;12
001016;92007;01;04;SEGUIMIENTO MENSUAL DE LA LIQUIDACIÓN DE RETRIBUCIONES QUE NO SEAN FIJAS EN SU CUANTÍA NI PERIODICAS EN SU DEVENGO;NÚMERO/AÑO;12;12
001016;92007;01;05;GESTIÓN MENSUAL DE REINTEGROS Y ÓRDENES DE EMBARGO;NÚMERO/AÑO;12;12
001016;92007;01;06;GESTION DE RETRIBUCIONES DERIVADA DEL CUMPLIMIENTO DE TRIENIOS Y ANTIGÜEDAD;NÚMERO/AÑO;12;12
001016;92007;01;07;GESTIÓN MENSUAL DE LAS RETENCIONES A CUENTA DEL IRPF;NÚMERO/AÑO;12;12
001016;92007;01;08;CERTIFICADO ANUAL DE LAS RETENCIONES DEL IRPF;NÚMERO/AÑO;1;1
001016;92007;01;09;REMISIÓN DE DATOS RETRIBUTIVOS AL MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS;NÚMERO/AÑO;1;1
001016;92007;01;10;ELABORACIÓN DE  DATOS  PARA LA APROBACIÓN DE LA MASA SALARIAL DEL PERSONAL LABORAL;NÚMERO/AÑO;1;0
001016;92007;02;01;IMPLEMENTAR LOS CAMBIOS NORMATIVOS QUE SE PRODUZCAN EN 2018 EN MATERIA DE SEGURIDAD SOCIAL Y MUTUALISMO ADMINISTRATIVO;NÚMERO/AÑO;1;1
001016;92007;02;02;GESTIÓN, CONTROL Y SEGUIMIENTO DE LA AFILIACIÓN DE LOS EMPLEADOS PÚBLICOS MUNICIPALES.;NÚMERO/AÑO;12;12
001016;92007;02;03;GESTIÓN DE LAS BASES DE COTIZACIÓN DE LOS EMPLEADOS PUBLICOS: SEGUIMIENTO Y CONTROL.;NÚMERO/AÑO;12;12
001016;92007;02;04;COTIZACIÓN A MUTUALIDADES Y DERECHOS PASIVOS;NÚMERO/AÑO;14;14
001016;92007;02;05;JUBILACIÓN DEL PERSONAL.;NÚMERO/AÑO;510;728
001016;92007;02;06;INCAPACIDAD TEMPORAL: CONTROL Y SEGUIMIENTO MENSUAL DEL ABSENTISMO (AT-EP-CC).;NÚMERO/AÑO;12;12
001016;92007;02;07;SEGUIMIENTO Y LIQUIDACIÓN DE LA RELACIÓN CONTABLE;NÚMERO/AÑO;1;1
001016;92007;02;08;COMPROBACIÓN Y ENVÍO MENSUAL A LA TGSS DE LOS CONCEPTOS RETRIBUTIVOS ABONADOS (CRA).;NÚMERO/AÑO;12;12
001016;92007;03;01;BASES APROBADAS;NÚMERO/AÑO;16;10
001016;92007;03;02;PROCESOS CONVOCADOS;NÚMERO/AÑO;16;14
001016;92007;03;03;PROCESOS EN TRÁMITE;NÚMERO/AÑO;30;30
001016;92007;03;04;NOMBRAMIENTOS A REALIZAR;NÚMERO/AÑO;363;83
001016;92007;04;01;BASES APROBADAS;NÚMERO/AÑO;21;4
001016;92007;04;02;PROCESOS CONVOCADOS;NÚMERO/AÑO;21;1
001016;92007;04;03;PROCESOS EN TRÁMI9TE;NÚMERO/AÑO;21;19
001016;92007;04;04;NOMBRAMIENTOS A REALIZAR;NÚMERO/AÑO;750;68
001016;92007;05;01;LISTAS DE ESPERA APROBADAS;NÚMERO/AÑO;22;29
001016;92007;05;02;SUGERENCIAS Y RECLAMACIONES CONTESTADAS EN PLAZO;NÚMERO/AÑO;100;100
001016;92007;05;03;RECURSOS ADMINISTRATIVOS RESUELTOS EN PLAZO;NÚMERO/AÑO;100;100
001016;92007;05;04;EXPEDIENTES REMITIDOS EN PLAZO A LOS JUZGADOS;NÚMERO/AÑO;100;100
001016;92007;05;05;SOLICITUDES DE ACCESO A INFORMACIÓN PÚBLICA;NÚMERO/AÑO;100;100
001016;92007;06;01;RECONOCIMIENTO GRADO PARTICIPACIÓN CONCURSO MÉRITOS;NÚMERO/AÑO;90;98
001016;92007;06;02;RECONOCIM. Y CONVALID. GRADO A INSTANCIA INTERESADO;NÚMERO/AÑO;300;327
001016;92007;06;03;RECONOCIMIENTO DE OFICIO DEL GRADO PERSONAL;NÚMERO/AÑO;450;592
001016;92007;06;04;VERIFICACIÓN GRADO PARA CONCURSOS DE MÉRITOS;NÚMERO/AÑO;1900;2325
001016;92007;07;01;DECLARACIÓN DE SITUACIONES ADMINISTRATIVAS;NÚMERO/AÑO;150;157
001016;92007;07;02;REDUCCIONES DE JORNADA;NÚMERO/AÑO;750;1243
001016;92007;07;03;PERMISOS POR MATERNIDAD;NÚMERO/AÑO;390;166
001016;92007;07;04;PERMISOS POR PATERNIDAD;NÚMERO/AÑO;400;283
001016;92007;07;05;PERMISOS POR CUIDADO DE HIJO MENOR AFECTADO POR CÁNCER U OTRA ENFERMEDAD GRAVE;NÚMERO/AÑO;150;191
001016;92007;07;06;LICENCIAS SIN SUELDO CON RESERVA DE PUESTO;NÚMERO/AÑO;600;643
001016;92007;08;01;PUESTOS CONVOCADOS EN CONCURSOS DE MÉRITOS;NÚMERO/AÑO;350;537
001016;92007;08;02;PUESTOS ADJUDICADOS  EN CONCURSOS DE MÉRITOS;NÚMERO/AÑO;380;669
001016;92007;08;03;PUESTOS CONVOCADOS EN LIBRES DESIGNACIONES;NÚMERO/AÑO;400;474
001016;92007;08;04;PUESTOS ADJUDICADOS EN LIBRES DESIGNACIONES;NÚMERO/AÑO;420;463
001016;92007;08;05;ADSCRIPCIONES PROVISIONALES  Y CESES;NÚMERO/AÑO;550;424
001016;92007;08;06;COMISIONES DE SERVICIOS Y ATRIBUCIONES TEMPORALES;NÚMERO/AÑO;450;480
001016;92007;08;07;REINGRESOS Y TRASLADOS POR MOTIVOS DE SALUD;NÚMERO/AÑO;70;291
001016;92007;08;08;NOMBRAMIENTO Y CESE DE FUNCIONARIOS INTERINOS.;NÚMERO/AÑO;900;2838
001016;92007;08;09;ELABORACIÓN DE INFORMES JURÍDICOS PARA LA DEFENSA EN VÍA ADMINISTRATIVA O JUDICIAL DEL  AYUNTAMIENTO DE MADRID Y PARA LA;NÚMERO/AÑO;60;135
001016;92007;09;01;Contrataciones temporales personal laboral;NÚMERO/AÑO;1400;1108
001016;92007;09;02;Llamamientos temporada de verano instalaciones deportivas;NÚMERO/AÑO;800;649
001016;92007;09;03;Bajas personal laboral;NÚMERO/AÑO;1900;1725
001016;92007;09;04;Actuaciones sobre listas de espera y bolsas de empleo;NÚMERO/AÑO;8500;9890
001016;92007;09;05;Informes jurídicos;NÚMERO/AÑO;75;78
001016;92007;09;06;Informes sobre modificaciones de RPT;NÚMERO/AÑO;50;21
001016;92007;09;07;Situaciones administrativas;NÚMERO/AÑO;50;26
001016;92007;09;08;Permisos de maternidad, paternidad, reducciones de jornada y licencias sin sueldo;NÚMERO/AÑO;230;144
001016;92007;09;09;Movilidades art. 116 Convenio Único;NÚMERO/AÑO;50;32
001016;92007;09;10;Certificados;NÚMERO/AÑO;250;257
001016;92007;09;11;Expedientes de adaptación o movilidad salud;NÚMERO/AÑO;10;22
001016;92007;09;12;Reingresos, cambios voluntarios de turno, ampliaciones de jornada y mejoras de empleo;NÚMERO/AÑO;100;67
001016;92007;09;13;Informes sobre previsión mensual de contrataciones;NÚMERO/AÑO;12;12
001016;92007;09;14;Jubilaciones parciales;NÚMERO/AÑO;125;206
001016;92007;09;16;Asesoramiento a trabajadores y servicios municipales;NÚMERO/AÑO;200;250
001016;92007;10;01;Resoluciones judiciales a ejecutar;NÚMERO/AÑO;170;143
001016;92007;10;02;Elaboración de informes relativos a control estadístico y análisis de las resoluciones judiciales firmes dictadas;NÚMERO/AÑO;12;12
001016;92007;10;03;Elaboración informes recopilatorios doctrina judicial para unificar actuaciones;NÚMERO/AÑO;8;7
001016;92007;11;01;INFORMES REMITIDOS A LA DIRECCIÓN GENERAL DE LA ASESORÍA JURÍDICA;NÚMERO/AÑO;280;344
001016;92007;11;02;INFORMES ESTADÍSTICOS SOBRE EL CUMPLIMIENTO DE INFORMES DE VISTAS ORALES;NÚMERO/AÑO;12;12
001016;92007;12;01;EXPEDIENTES Y OTRAS ACTUACIONES EN MATERIA  DE COMPATIBILIDAD;NÚMERO/AÑO;175;249
001016;92007;12;02;DEDUCCIONES PROPORCIONALES DE HABERES Y RETENCIONES DE NÓMINAS;NÚMERO/AÑO;90;73
001016;92007;12;03;EXPEDIENTES DISCIPLINARIOS Y OTRAS ACTUACIONES EN  LA MATERIA;NÚMERO/AÑO;120;75
001016;92007;12;04;ACTUACIONES EN RELACIÓN CON LA GESTIÓN DE LOS REGISTROS DE INTERESES PERSONAL DIRECTIVO Y EN MATERIA DE TRANSPARENCIA;NÚMERO/AÑO;150;200
001016;92007;12;05;INFORME RELATIVO AL EJERCICIO DE ACTIVIDADES PRIVADAS POSTERIORES AL CESE COMO DIRECTIVO DEL AYUNTAMIENTO DE MADRID;NÚMERO/AÑO;5;0
001016;92008;01;01;AUDITORÍAS FUNCIONALES Y DE PROCESOS;PORCENTAJE;100;100
001016;92008;01;02;CONSULTORÍAS, ESTUDIOS Y ANÁLISIS DE NATURALEZA ORGANIZATIVA;PORCENTAJE;100;100
001016;92008;01;03;ACTUACIONES E INFORMES AL AMPARO DEL PROTOCOLO DE ACTUACIÓN FRENTE AL ACOSO EN EL ENTORNO LABORAL DEL AYUNTAMIENTO DE MA;NÚMERO/AÑO;15;23
001016;92008;01;04;INFORMES RESULTADO DE INFORMACIONES RESERVADAS Y DILIGENCIAS INFORMATIVAS;NÚMERO/AÑO;15;16
001016;92008;01;05;OTRAS ACTUACIONES CONTEMPLADAS EN EL PLAN DE ACTUACIÓN ANUAL;PORCENTAJE;100;100
001016;92008;01;06;ACTUACIONES EXTRAORDINARIAS;PORCENTAJE;100;100
001016;92008;02;01;ANÁLISIS Y ESTUDIOS SOBRE PERSONAL, ESTRUCTURAS, CARGAS DE TRABAJO Y RETRIBUCIONES.;NÚMERO/AÑO;50;55
001016;92008;02;02;HERRAMIENTAS METODOLÓGICAS ELABORADAS.;NÚMERO/AÑO;4;4
001016;92008;02;03;REDISEÑOS ORGANIZATIVOS Y DE PUESTOS REALIZADOS.;NÚMERO/AÑO;20;20
001016;92008;02;04;APROBACIÓN DE LA OFERTA DE EMPLEO 2016;DÍAS;76;347
001016;92008;02;05;INFORMES DE EXPLOTACIÓN DE DATOS DE SISTEMAS DE INFORMACIÓN.;NÚMERO/AÑO;350;390
001016;92008;02;06;ELABORACIÓN DEL PLAN DE RECURSOS HUMANOS;DÍAS/AÑO;304;66
001016;92008;02;07;INFORMES SOBRE PROPUESTAS DE CAMBIOS DE MODELO DE GESTIÓN;NÚMERO;3;6
001016;92008;02;08;REALIZACIÓN DE ENTREVISTAS COMO MEDIDA DE APOYO A LA PROVISIÓN DE PUESTOS.;NÚMERO/AÑO;125;203
001016;92008;02;09;REALIZACIÓN DE ENTREVISTAS PARA EL PROGRAMA DE LONJA DE TALENTO.;NÚMERO/AÑO;150;158
