Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ya ejecutado;Importe 2021;Gasto ejecutado año en curso;Importe 2022;Importe 2023;Importe 2024;Resto Anualidades;Gasto ejecutado;Presupuesto Total (Previsto);Estado;Observaciones;Url_Fotografia;Fecha de los datos
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000544;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS ADECUACIÓN Y MEJORA;2020;2025;;221;BARAJAS;Camino De La Muñoza;Camino;De La Muñoza;;'40.451781227823200;'-3.535458209657420;9;MEDIO AMBIENTE;58320,20;1456491,00;;16000000,00;18000000,00;19300000,00;15000000,00;58320,20;69814811,20;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000545;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA;2020;2025;;221;BARAJAS;Carretera Antigua De Paracuellos De Jarama, 44;Carretera;Antigua De Paracuellos De Jarama;44;'40.4944431;'-3.5501484;9;MEDIO AMBIENTE;53753,12;1456491,00;;15000000,00;18000000,00;18400000,00;13000000,00;53753,12;65910244,12;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;31;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 41B;2020;2024;;219;VICÁLVARO;Contrucción Calle Cerro Del Tesoro, 31;Calle;Cerro del Tesoro;31;'40.4069441;'-3.5531687;15;VIVENDA;165542,26;739537,79;;5718613,37;4000000,00;6937226,74;0,00;;17560920,16;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;29;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 39A;2020;2024;;219;VICÁLVARO;Contrucción Calle Diálogo, 79;Calle;Calle Diálogo;79;'40.4067067;'-3.5560424;15;VIVENDA;147045,54;739537,79;;5718613,37;5000000,00;5937226,74;0,00;;17542423,44;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;30;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 39B;2020;2024;;219;VICÁLVARO;Contrucción Calle Diálogo, 63;Calle;Calle Diálogo;63;'40.4067044;'-3.556465;15;VIVENDA;72321,99;739537,79;;5718613,37;4000000,00;6937226,74;0,00;;17467699,89;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;38;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 10BC;2020;2025;;219;VICÁLVARO;Contrucción Calle Ilusión, 41;Calle;Ilusión;41;'40.405684;'-3.5572887;15;VIVENDA;653,40;100000,00;;700000,00;1951788,71;6000000,00;6087506,99;;14839949,10;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;2016;2022;;219;VICÁLVARO;Inicio Del Cauce Del Arroyo En Ámbito Uzpp 2.04 Los Berrocales Hasta Las Inmediaciones De La A3;;Berrocales hasta las inmediaciones de la A3;;'40.37320354825460;'-3.5599462399323700;9;MEDIO AMBIENTE;109768,77;1840000,00;;1700000,00;;;;109768,77;3649768,77;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;35;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 5C;2020;2024;;219;VICÁLVARO;Contrucción Calle Arroyo Cañaveral, 75;Calle;Arroyo Cañaveral;75;'40.4002565;'-3.5605078;15;VIVENDA;653,40;150000,00;;1437086,28;3074384,05;9709392,48;0,00;;14371516,21;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;26;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO M5A;2019;2023;;219;VICÁLVARO;Contrucción Cl Enrique Urquijo, 90;Calle;Enrique Urquijo;90;'40.4006641;'-3.5614487;15;VIVENDA;127640,20;4648011,31;;7004308,36;2000000,00;0,00;0,00;;13779959,87;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;27;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN8 VICALVARO M5B;2019;2022;;219;VICÁLVARO;Contrucción Cl Francisco Grande Covian, 170;Calle;Grande Covian;170;'40.4014654;'-3.5614492;15;VIVENDA;102765,94;4417354,29;;8448862,13;0,00;0,00;0,00;;12968982,36;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;34;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 34B;2020;2024;;219;VICÁLVARO;Contrucción Avenida Miguel Delibes, 65;Avenida;Miguel Delibes;65;'40.405514;'-3.5615997;15;VIVENDA;653,40;150000,00;;1437086,27;3520945,33;9262831,19;0,00;;14371516,19;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;37;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 6B;2020;2024;;219;VICÁLVARO;Contrucción Calle Enrique Urquijo, 91;Calle;Enrique Urquijo;91;'40.4010441;'-3.5618687;15;VIVENDA;653,40;150000,00;;968398,55;1500000,00;4801249,31;0,00;;7420301,26;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;36;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 6A;2020;2024;;219;VICÁLVARO;Contrucción Calle Enrique Urquijo, 81;Calle;Enrique Urquijo;81;'40.4007041;'-3.5621687;15;VIVENDA;653,40;150000,00;;941964,79;1500000,00;4827683,07;0,00;;7420301,26;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;160;DESARROLLO URBANO;2009/000488;UZP 2.03 DESARROLLO DEL ESTE LOS AHIJONES. COMPENSACIÓN;2010;2021;;219;VICÁLVARO;UZP 2.03 DESARROLLO DEL ESTE LOS AHIJONES. COMPENSACIÓN;;DESARROLLO DEL ESTE LOS AHIJONES;;'40.3879964;'-3.56225647;6;URBANISMO;5821388,18;3770753,00;2686800,96;;;;;8508189,14;9592141,18;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000264;ESCUELA INFANTIL EN EL CAÑAVERAL. CONSTRUCCIÓN;2020;2022;;219;VICÁLVARO;Calle Victoria De Kent, C/V Enrique Urquijo, 56;Calle;Victoria De Kent, C/V Enrique Urquijo, 56;;'40.39905;'-3.562304;5;EDUCACIÓN;60540,12;200000,00;499999,99;1900000,00;;;;560540,11;2160540,12;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;32;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 30A;2020;2024;;219;VICÁLVARO;Contrucción Avenida Miguel Delibes, 50;Avenida;Miguel Delibes;50;'40.4054441;'-3.5638987;15;VIVENDA;132247,71;150000,00;;1483929,57;3200000,00;10005366,13;0,00;;14971543,41;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;33;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 30D;2020;2024;;219;VICÁLVARO;Contrucción Calle Jose Escobar Y Saliente, 80;Calle;Jose Escobar Y Saliente;80;'40.4048787;'-3.5647897;15;VIVENDA;139102,36;150000,00;;1483929,57;3000000,00;10205366,13;0,00;;14978398,06;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000002;CENTRO DE TRATAMIENTO LA PALOMA. SISTEMAS DE DESODORIZACIÓN;2021;2023;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;'40.33756827;'-3.5755459;9;MEDIO AMBIENTE;;5456003,00;;345190,00;345190,00;;;;6146383,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2015/000215;COLECTOR DOBLADO DE VICÁLVARO. CONSTRUCCIÓN;2016;2022;;219;VICÁLVARO;Los Berrocales. Carretera M-203, Junto A La Ermita 40º23'11'' N 3º34'32''o;;Los Berrocales. Carretera M-203, Junto A La Ermita;;'40.386389;'-3.575556;9;MEDIO AMBIENTE;632563,97;10387373,00;9853587,66;3200000,00;;;;10486151,63;14219936,97;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000294;CALLE AYERBE. REMODELACIÓN URBANIZACIÓN;2021;2021;;221;BARAJAS;CALLE AYERBE;Calle;AYERBE;;'40.47234488;'-3.57624752;6;URBANISMO;;2350093,00;1568640,33;;;;;1568640,33;2350093,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000327;INTERSECCIONES C/ JOAQUÍN COSTA Y FRANCISCO SILVELA CON C/ LÓPEZ DE HOYOS. REURBANIZACIÓN;2021;2021;;205;CHAMARTÍN;C/ JOAQUÍN COSTA Y FRANCISCO SILVELA CON C/ LÓPEZ DE HOYOS;;C/ JOAQUÍN COSTA Y FRANCISCO SILVELA CON C/ LÓPEZ DE HOYOS;;'40.44055273870170;'-3.6806309837110600;6;URBANISMO;;10620000,00;6371509,50;;;;;6371509,50;10620000,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2021;2022;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;Casco Histórico de Vallecas;;'40.336444;'-3.577083;9;MEDIO AMBIENTE;;21649207,00;;12237323,00;;;;;33886530,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;160;DESARROLLO URBANO;2006/000375;SISTEMAS DE COMPENSACIÓN. UZP 2-04 LOS BERROCALES;2008;2021;;219;VICÁLVARO;LOS BERROCALES;;LOS BERROCALES;;'40.3772222;'-3.579722222222220;6;URBANISMO;12971821,12;1870338,00;1165337,71;;;;;14137158,83;14842159,12;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000217;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ. SISTEMAS DE DESODORIZACIÓN BIOMETANIZACION;2020;2021;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ.;;'40.335761947903100;'-3.5836619918482700;9;MEDIO AMBIENTE;2715808,66;6402767,00;4725515,65;;;;;7441324,31;9118575,66;EN PROCESO;;;09/06/2025
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2021/000001;CENTRO DE TRATAMIENTO  LAS DEHESAS. SISTEMAS DE DESODORIZACIÓN;2021;2022;;218;VILLA DE VALLECAS;CENTRO DE TRATAMIENTO  LAS DEHESAS;;CENTRO DE TRATAMIENTO  LAS DEHESAS;;'40.33552477;'-3.58243889;9;MEDIO AMBIENTE;;1605000,00;;4003350,00;;;;;5608350,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;131;DEPORTE;2019/003146;UNIDADES DEPORTIVAS PARA LA PRÁCTICA DEL RUGBY EN VILLA DE VALLECAS. CONSTRUCCIÓN;2021;2021;;218;VILLA DE VALLECAS;Calle Eduardo Chillida C/V Calle Arte Hiperrealista;Calle;Eduardo Chillida C/V Calle Arte Hiperrealista;;'40.3597278;'-3.5890154;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;2984098,00;2373984,67;;;;;2373984,67;2984098,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000374;ENSANCHE DE VALLECAS. ACONDICIONAMIENTO DE CAMINOS Y ZONAS ESTANCIALES;2019;2022;;218;VILLA DE VALLECAS;Ensanche De Vallecas;Ensanche de;Ensanche de Vallecas;;'40.365205725985500;'-3.594149223122840;9;MEDIO AMBIENTE;17000,00;2799995,00;1850152,72;1000000,00;;;;1867152,72;3816995,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000321;ESCUELA INFANTIL EN EL DISTRITO DE VILLA DE VALLECAS. CONSTRUCCIÓN;2020;2022;;218;VILLA DE VALLECAS;Calle Embalse De Avenidaacerrada C/V Calleembalse De Pinilla;Calle;Embalse De Navacerrada C/V Calle embalse De Pinilla;;'40.359382;'-3.595714;5;EDUCACIÓN;17849,92;100000,00;312856,46;3200000,00;;;;330706,38;3317849,92;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2015/000216;DRENAJE VÍA DE SERVICIO DE LA N-III A LA ALTURA DEL ENSANCHE DE VALLECAS;2016;2022;;219;VICÁLVARO;Ámbito Uzpp 2.04 Los Berrocales;;Ámbito Uzpp 2.04 Los Berrocales;;'40.37375603346770;'-3.5974301000917900;9;MEDIO AMBIENTE;42765,03;2647788,00;1471224,69;600000,00;;;;1513989,72;3290553,03;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;160;DESARROLLO URBANO;2021/000382;ÁMBITO CERRO ALMODÓVAR. EJECUCIÓN DEL BOSQUE METROPOLITANO;2021;2021;;"219 (70%) - 
218 (30%)";VICÁLVARO - VILLA DE VALLECAS;CERRO ALMODÓVAR;;CERRO ALMODÓVAR;;'40.38316884;'-3.59843453;6;URBANISMO;;1500000,00;2002387,01;;;;;2002387,01;1500000,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2016/000538;CENTRO DE SERVICIOS SOCIALES ENSANCHE DE VALLECAS. CONSTRUCCIÓN;2017;2021;;218;VILLA DE VALLECAS;Avenida Ensanche De Vallecas, 91;Avenida;Ensanche de Vallecas;91;'40.3624877;'-3.5997148;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1184731,08;5339032,00;5399999,02;;;;;6584730,10;6523763,08;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000390;CASA DE FAMILIA VILLA DE VALLECAS. CONSTRUCCIÓN;2021;2023;;218;VILLA DE VALLECAS;Avenida Ensanche, 91 C/V Fernando Chuecagoitia;Avenida;Ensanche, 91 C/V Fernando Chuecagoitia;;'40.36130898199510;'-3.5938878779498100;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;;230000,00;;3000000,00;1100000,00;;;;4330000,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2018/006051;"PALACIO ""EL CAPRICHO"". REHABILITACIÓN PARA DESARROLLO MUSEOGRÁFICO";2018;2022;;221;BARAJAS;Paseo Alameda De Osuna, 25;Paseo;Alameda de Osuna;25;'40.4547855;'-3.6019412;10;CULTURA;2036229,89;686001,00;40316,10;950000,00;;;;2076545,99;3672230,89;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2016/000427;CENTRO CULTURAL EN VALDERRIVAS, C/ TITANIO. CONSTRUCCIÓN;2017;2022;;219;VICÁLVARO;Calle Titanio,5 C/V Ribas De Jarama;Calle;Titanio,5 C/V Ribas De Jarama;;'40.4021037;'-3.6037268;10;CULTURA;109881,52;5384625,00;1554907,91;3418806,00;;;;1664789,43;8913312,52;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2016/000341;INSTALACIÓN DEPORTIVA ENSANCHE DE VALLECAS (PAU VALLECAS). CONSTRUCCIÓN;2017;2021;2021;218;VILLA DE VALLECAS;Calle josé Gutierrez Maroto 34 C/V Avenida Cerro Milano;Calle;Calle josé Gutierrez Maroto 34 C/V Avenida Cerro Milano;;'40.3632843;'-3.6075912;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;5300053,05;5187396,00;7245571,31;;;;;12545624,36;12545624,36;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2021/2021_2016-000341_EnsVallecas.jpg;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000388;CENTRO CULTURAL VALDEBEBAS. CONSTRUCCIÓN;2021;2023;;216;HORTALEZA;Avenida Manuel Fraga Iribarne, 125 C/V Jordi Sole Tura;Avenida;Manuel Fraga Iribarne, 125 C/V Jordi Sole Tura;;'40.4923517;'-3.6105398;10;CULTURA;;231000,00;21171,87;2900000,00;1669000,00;;;21171,87;4800000,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/003546;PARQUE DEL PARAÍSO. OBRAS DE ADECUACIÓN Y MEJORA (ID 18: 409);2020;2022;;220;SAN BLAS-CANILLEJAS;Avenida De Arcentales C/V Calle Albaida;Avenida de;De Arcentales C/V Calle Albaida;;'40.434248;'-3.612367;9;MEDIO AMBIENTE;11489,88;39995,00;236478,64;2100000,00;;;;247968,52;2151484,88;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000477;BASE DEL SAMUR C/ REAL DE ARGANDA, 64, VILLA DE VALLECAS. CONSTRUCCIÓN;2020;2021;;218;VILLA DE VALLECAS;Calle Real De Arganda, 64;Calle;Real de Arganda;64;'40.37932191622040;'-3.615120111812910;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;47954,51;2234723,00;;;;;;47954,51;2282677,51;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2019/000822;UNIDAD INTEGRAL DE POLICÍA MUNICIPAL VILLA DE VALLECAS. CONSTRUCCIÓN;2020;2023;;218;VILLA DE VALLECAS;Calle Real De Arganda, 64;Calle;Real de Arganda;64;'40.37928922449750;'-3.6150449923781500;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;24357,06;100000,00;417021,92;5713413,00;513026,00;;;441378,98;6350796,06;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000338;EDIFICIO A1 C/ARCOS JALÓN, 34. REHABILITACIÓN PARA CENTRO TECNOLOGÍAS INNOVACIÓN Y COMUNICACIÓN;2021;2021;;220;SAN BLAS-CANILLEJAS;Calle Arcos De Jalón 34 C/V. Calle Amposta;Calle;Arcos De Jalón 34 C/V. Calle Amposta;;'40.4219366;'-3.6212382;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;;2000000,00;1005741,43;;;;;1005741,43;2000000,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000597;CENTRO DE SERVICIOS SOCIALES EN SAN BLAS, C/POBLADURA DEL VALLE, 13. CONSTRUCCIÓN;2018;2021;;220;SAN BLAS-CANILLEJAS;Callepobladura Del Valle, 13;Calle;Pobladura del Valle;13;'40.4263129;'-3.6220081;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;401275,82;3649551,00;2368278,74;;;;;2769554,56;4050826,82;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;160;DESARROLLO URBANO;2020/007074;ÁMBITO CAMPO DE LAS NACIONES. EJECUCIÓN DEL BOSQUE METROPOLITANO;2020;2021;2021;216;HORTALEZA;CAMPO DE LAS NACIONES;;CAMPO DE LAS NACIONES;;'40.47025271;'-3.62537866;6;URBANISMO;1764746,12;1605614,00;1641819,28;;;;;3406565,40;3406565,40;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2023/2023_2020-007074_CampoNacionesBosque.jpg;10/06/2025
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000263;UNIDAD INTEGRAL DE POLICÍA MUNICIPAL CIUDAD LINEAL. CONSTRUCCIÓN;2020;2022;;215;CIUDAD LINEAL;Calle Peloponeso, 9;Calle;Peloponeso;9;'40.414833443959600;'-3.6269933408281800;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;53562,66;2218042,00;629231,40;2791909,00;;;;682794,06;5063513,66;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/007069;BASE DEL SAMUR EN CIUDAD LINEAL, C/ PELOPONESO, 9. CONSTRUCCIÓN;2020;2021;;215;CIUDAD LINEAL;Calle Peloponeso, 9;Calle;Peloponeso;9;'40.4152664;'-3.6266822;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;58294,60;1700618,00;207562,79;;;;;265857,39;1758912,60;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;160;DESARROLLO URBANO;2021/000440;CUÑA NORTE DE O´DONELL. EJECUCIÓN DE BOSQUE METROPOLITANO;2021;2021;;215;CIUDAD LINEAL;CUÑA NORTE DE O´DONELL;;CUÑA NORTE DE O´DONELL;;'40.4156699;'-3.62947201;6;URBANISMO;;2000000,00;2747854,83;;;;;2747854,83;2000000,00;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2017/000242;PARQUE CUÑA VERDE O'DONNELL. AMPLIACIÓN;2018;2021;2021;214;MORATALAZ;Calle José Bergamín C/v Calle Fuente Carrantona;Calle;José Bergamín C/v Calle Fuente Carrantona. ;;'40.41143;'-3.63045;9;MEDIO AMBIENTE;3900728,60;750908,00;675242,84;;;;;4575971,44;4575971,44;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2021/2021_2017-000242_ODonnell..JPG;14/02/2022
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2016/000833;PARQUE DE LA GAVIA, DISTRITO VILLA DE VALLECAS. OBRAS DE REHABILITACIÓN;2017;2021;2021;218;VILLA DE VALLECAS;Avenida Del Mayorazgo, 24;Avenida del;Mayorazgo;24;'40.3687473;'-3.6318531;9;MEDIO AMBIENTE;10505694,59;7930281,00;9635020,47;;;;;20140715,06;20140715,06;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2021/2021_2016-000833_LaGavia.jpg;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;14;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 4;2018;2021;2021;218;VILLA DE VALLECAS;Contrucción Calle Castejon De Henares;Calle;Castejon De Henares;;'40.373504238211900;'-3.633166887789960;15;VIVENDA;4403868,61;5615771,01;;0,00;0,00;0,00;0,00;;10019639,62;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2021/2021_14_LaRosilla.jpg;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;25;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 3;2019;2022;;218;VILLA DE VALLECAS;Contrucción Calle Castejon De Henares;Calle;Castejon De Henares;;'40.374148939335800;'-3.63320586229997;15;VIVENDA;223503,01;4916911,48;;6760753,29;0,00;0,00;0,00;;11901167,78;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;23;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 1;2019;2023;;218;VILLA DE VALLECAS;Contrucción Calle El Sitio De Baler Nº 1 A 11 Y Crta. Villaverde A Vallecas Nº 290;;;;'40.374018500360700;'-3.635026476527200;15;VIVENDA;467015,82;4660916,13;;7214211,41;1800000,00;0,00;0,00;;14142143,36;EN PROCESO;;;14/02/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;24;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LA ROSILLA 2;2019;2022;;218;VILLA DE VALLECAS;Contrucción Calle De Nueva Creacion;;;;'40.37351413395200;'-3.635163450630150;15;VIVENDA;268009,04;4508981,82;;6199850,01;0,00;0,00;0,00;;10976840,87;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000388;BASE SAMUR C/ AREQUIPA, 4. CONSTRUCCIÓN;2020;2021;;216;HORTALEZA;Calle Arequipa, 4;Calle;Arequipa;4;'40.4689358;'-3.6438566;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;45678,83;1471581,00;819509,84;;;;;865188,67;1517259,83;EN PROCESO;;;14/02/2022
708;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS, S.A.;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2020/EMSFMC/02;ACTUACIONES EN CEMENTERIO DE LA ALMUDENA;2020;2024;;215;CIUDAD LINEAL;Avenida De Daroca, 90 28017 Madrid;Avenida de;Daroca;90;'40.4254386;'-3.6490277;4;SALUD PÚBLICA;129231,16;1633241,00;;971100,00;0,00;0,00;0,00;;2733572,16;EN PROCESO;;;14/02/2022
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2018/008294;ESCUELA INFANTIL EN CANILLEJAS. CONSTRUCCIÓN (ID 18: 539);2019;2022;;220;SAN BLAS-CANILLEJAS;Calle josefa Valcarcel, 21 (junto Intercambiador Canillejas);Calle;Josefa Valcarcel;21;'40.448555;'-3.6491725;5;EDUCACIÓN;52140,83;150000,00;451563,36;2850000,00;;;;503704,19;3052140,83;EN PROCESO;;;14/02/2022
