CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001012;92000;01;E;Coordinación de la gestión y difusión de la información con y entretodas las Direcciones Generales de la Coordinación Ge
001012;92000;02;A;Estudio y tramitación de expedientes de contratación.
001012;92000;02;B;Tramitación y seguimiento de los expedientes de gasto, modificacionespresupuestarias, etc.
001012;92000;02;C;Seguimiento de la ejecución presupuestaria.
001012;92000;02;D;Habilitación de pagos a través de los anticipos de caja fija y pagos ajustificar.
001012;92000;03;A;Elaboración de informes jurídicos y/o administrativos en las materiaspropias de su competencia.
001012;92000;03;B;Elaboración de informes y sugerencias sobre proyectos de normas ydisposiciones generales de ámbito municipal.
001012;92000;03;C;Tramitación de convenios y subvenciones.
001012;92000;03;D;Tramitación de edictos para su exposición en el tablón de edictoselectrónico.
001012;92000;03;E;Coordinación de los expedientes que proceda elevar a la consideración delos órganos municipales de gobienro (Junta de Go
001012;92000;04;A;Gestión de la Oficina de Registro de la Coordinación General de laAlcaldía y distribución a los órganos competentes de l
001012;92000;04;B;Atender las solicitudes de información que plantean los ciudadanos sobrelas distintas competnecias municipales y de la C
001012;92000;04;C;Racionalización y mejora del sistema de recepción de instancias ysolicitudes presentados por los ciudadanos así como el
001012;92000;04;D;Recepción, gestión y respuesta de sugerencias y reclamaciones.
001012;92000;05;A;VERIFICAR DESDE EL PUNTO DE VISTA ADMINISTRATIVO Y FÍSICO LA EVOLUCIÓNDE LAS ACTUACIONES DEL AYUNTAMIENTO DE MADRID COFI
001012;92000;05;B;TRAMITAR LAS CERTIFICACIONES DE GASTO CORRESPONDIENTES A LOS DISTINTOSPROGRAMAS DE FONDOS EUROPEOS EN LOS QUE PARTICIPA
001012;92000;05;C;REALIZAR EL SEGUIMIENTO DE LOS INGRESOS A FAVOR DEL AYUNTAMIENTO DEMADRID PROCEDENTES DE FONDOS EUROPEOS.
001012;92000;05;D;REPRESENTAR AL AYUNTAMIENTO DE MADRID ANTE LAS DISTINTASADMINISTRACIONES Y EN LOS ORGANISMOS QUE PROCEDA CON MOTIVO DE L
001012;92000;05;E;PROMOVER LAS MODIFICACIONES QUE FUERAN PRECISAS EN LOS PROGRAMASCOFINANCIADOS POR FONDOS EUROPEOS EN LOS QUE PARTICIPA E
001012;92000;05;F;IDENTIFICACIÓN Y ANÁLISIS DE NUEVAS FUENTES DE FINANCIACIÓN PROCEDENTESDE LA UNIÓN EUROPEA.
001012;92000;05;G;ASESORAR Y ASISTIR A LAS DISTINTAS UNIDADES DIRECTIVAS EN LAPRESENTACIÓN DE SOLICITUDES DE AYUDA A LA UNIÓN EUROPEA PARA
001012;92009;01;A;Preparar los expedientes para su archivo electrónico, seleccionando yexpurgando los documentos que los conforman.
001012;92009;01;B;Digitalizar los documentos mediante su escaneado y conformar elexpediente electrónico.
001012;92009;01;C;Incorporar el expediente electrónico a la aplicación informática degestión y seguimiento de expedientes (SIGSA).
001012;92009;02;A;Examen de las resoluciones judiciales para seleccionar las que incluyencostas a favor del Ayuntamiento.
001012;92009;02;B;Elaboración de las minutas de honorarios profesionales de los letrados
001012;92009;03;A;Organizar los recursos de modo que sean fácilmente accesibles yutilizables.
001012;92009;03;B;Establecer canales de difusión de la información contribuyendo a lacreación de uns fluida red de comunicación interna.
001012;92009;03;C;Actuar como enlace con otras fuentes y servicios de información externosy fomentar su uso.
001012;92206;01;A;COORDINACIÓN Y SUPERVISIÓN DE TODOS LOS ACTOS PROTOCOLARIOS A LOS QUEASISTA LA ALCALDESA  O CONCEJAL EN QUIEN EN SU CASO
001012;92206;01;B;DISEÑOS, EJECUCIÓN Y MONTAJE DE LOS ACTOS PROTOCOLARIOS ORGANIZADOS POREL AYUNTAMIENTO DE MADRID.
001012;92206;01;C;ELABORACIÓN DE PROGRAMAS DE LOS ACTOS DE LA ALCALDESA.
001012;92206;01;D;ASESORAMIENTO EN TODAS AQUELLAS MATERIAS INHERENTES A LAS RELACIONESPÚBLICAS Y PROTOCOLO
001012;92206;01;E;PLANIFICACIÓN Y ORGANIZACIÓN DE LAS VISITAS AL AYUNTAMIENTO DE LOS JEFESDE ESTADO Y ALTOS DIGNATARIOS.
001012;92206;01;F;ESTUDIO, COMPENDIO Y PREPARACIÓN DE LAS DIRECTRICES GENERALES DELPROTOCOLO INSTITUCIONAL, HOMOGENEIZANDO LA ACTUACIÓN DE
001012;92206;01;G;PROMOCIÓN E IMPULSO DE LA UTILIZACIÓN DE EMBLEMAS Y SIMBOLOS DELAYUNTAMIENTO
001012;92206;01;H;ORGANIZACIÓN DE REUNIONES, SEMINARIOS Y JORNADAS EN LOS QUE PARTICIPE ELAYUNTAMIENTO DE MADRID
001012;92206;01;I;PARTICIPACIÓN ACTIVA EN REUNIONES DE CARÁCTER ESPECÍFICO QUE SEANDEMANDADAS A LA COORDINACIÓN GENERAL DE LA ALCALDÍA
001012;92206;01;J; CONTROL Y ADQUISICIÓN DE LAS CONDECORACIONES HONORÍFICAS DELAYUNTAMIENTO Y DE LOS ATRIBUTOS DELAS AUTORIDADES MUNICIPAL
001012;92206;01;K;ADQUISICIÓN DE REGALOS INSTITUCIONALES, INVENTARIO, CONTROL YDISTRIBUCIÓN DE LOS MISMOS
001012;92206;01;L;ORGANIZACIÓN DE JORNADAS, SEMINARIOS Y CURSOS DE FORMACIÓN EN MATERIAPROTOCOLARIA
001012;92206;01;M;ORGANIZACIÓN Y ASISTENCIA A LAS DIVERSAS INSTITUCIONES EN SUS VISITASCULTURALES A LAS CASAS CONSISTORIALES Y OTROS CENTR
001012;92701;01;A;ORGANIZACIÓN DE ACTOS PÚBLICOS Y RUEDAS DE PRENSA CON LOS MEDIOS DECOMUNICACIÓN
001012;92701;01;B;EMISIÓN DE COMUNICADOS Y NOTAS DE PRENSA
001012;92701;01;C;COBERTURA DE EVENTOS LOCALES
001012;92701;01;D;ELABORACIÓN DE NOTAS DE PRENSA
001012;92701;01;E;DIFUSIÓN DE LA AGENDA DE ACTIVIDADES MUNICIPALES
001012;92701;01;F;INFORMACIÓN DEL TRÁFICO DE LA CIUDAD
001012;92701;01;G;EMERGENCIAS MADRID
001012;92701;01;H;GRABACIÓN DE IMAGENES DE INTERÉS INFORMATIVO Y DIFUSIÓN A LOS MEDIOS DECOMUNICACIÓN AUDIOVISUAL
001012;92701;02;A;ELABORACIÓN DEL RESUMEN DE PRENSA
001012;92701;02;B;ACTUALIZACIÓN PERMANENTE DE LA PÁGINA WEB EN RELACIÓN CON LA ACTIVIDADINSTITUCIONAL
001012;92701;02;C;CONSERVACIÓN Y ACTUALIZACIÓN DEL ARCHIVO FOTOGRÁFICO
001012;92701;02;D;CONSERVACIÓN Y ACTUALIZACIÓN DEL ARCHIVO AUDIOVISUAL
001012;92701;03;A;SUPERVISIÓN DIARIA DE LAS CAMPAÑAS INFORMATIVAS EN LO RELATIVO A LAIMAGEN INSTITUCIONAL EN ÁREAS DE GOBIERNO Y DISTRITOS
001012;92701;03;B;ASESORAMIENTO RESPECTO A LA UTILIZACIÓN DE LA IMAGEN CORPORATIVA EN LASDISTINTAS ÁREAS DEL AYUNTAMIENTO DE MADRID
001012;92701;03;C;REALIZACIÓN DE SOPORTES GRÁFICOS PARA ACTOS INSTITUCIONALES
001012;92701;03;D;DISEÑO Y MAQUETACIÓN DE PUBLICACIONES PARA DIVERSOS DEPARTAMENTOS DELAYUNTAMIENTO DE MADRID
001015;13301;01;A;REVISIÓN DIARIA DE LOS EXPEDIENTES DE CONTRATACIÓN.
001015;13301;01;B;COORDINACIÓN CON OTROS DEPARTAMENTOS PARA LA RECEPCIÓN Y DESPACHO DE LOSTRÁMITES DE LOS EXPEDIENTES.
001015;13301;02;A;ELABORACIÓN MENSUAL DE ESTADÍSTICAS DE CONTROL DEL NÚMERO DEAUTORIZACIONES TRAMITADAS.
001015;13301;02;B;RECEPCIÓN DE SOLICITUDES
001015;13301;02;C;EMISIÓN DE INFORMES TÉCNICOS.
001015;13301;02;D;EXPEDICIÓN DE LAS AUTORIZACIONES.
001015;13301;03;A;CONTROL Y SEGUIMIENTO MENSUAL DEL NÚMERO DE EXPEDIENTES EN TRAMITACIÓN YESTADO.
001015;13301;03;B;RECEPCIÓN DE LAS SOLICITUDES.
001015;13301;03;C;PETICIÓN DE EMISIÓN DE INFORME AL SERVICIO COMPETENTE.
001015;13301;03;D;ELABORACIÓN DE LA PROPUESTA DE RESOLUCIÓN.
001015;13301;03;E;ELABORACIÓN DEL DOCUMENTO CONTABLE.
001015;13301;03;F;SOLICITUD DE INFORME A INTERVENCIÓN.
001015;13301;03;G;ELABORACIÓN DE LA RESOLUCIÓN.
001015;13301;04;A;CONTROL Y SEGUIMIENTO MENSUAL DEL NÚMERO DE EXPEDIENTES EN TRAMITACIÓN YESTADO.
001015;13301;04;B;RECEPCIÓN DE LAS SOLICITUDES.
001015;13301;04;C;COMPROBACIÓN DE LA DOCUMENTACIÓN NECESARIA PARA CONTINUAR LATRAMITACIÓN.
001015;13301;04;D;EMISIÓN, EN SU CASO DE INFORME POR EL SERVICIO CORRESPONDIENTE.
001015;13301;04;E;RESOLUCIÓN DE LA AUTORIZACIÓN.
001015;13301;05;A;CONTROL Y SEGUIMIENTO MENSUAL DEL NÚMERO DE EXPEDIENTES EN TRAMITACIÓN YESTADO.
001015;13301;05;B;RECEPCIÓN DE LAS SOLICITUDES DE RETIRADA, ACTAS DE AGENTES DE MOVILIDADY ACTAS DE POLICÍA MUNICIPAL.
001015;13301;05;C;INICIO SI PROCEDE, DEL PROCEDIMIENTO PARA ORDENAR EL TRASLADO DELVEHÍCULO A UN CENTRO AUTORIZADO DE TRATAMIENTO PARA SU
001015;13301;05;D;RECEPCIÓN DEL ACTA DE AGENTES DE MOVILIDAD EN LA QUE SE COMPRUEBA SI ELTITULAR DEL VEHÍCULO HA PROCEDIDO A LA RETIRADA D
001015;13301;05;E;SI EL VEHÍCULO NO HA SIDO RETIRADO POR SU TITULAR, RESOLUCIÓN DELPROCEDIMIENTO ORDENANDO EL TRASLADO A UN CENTRO AUTORIZ
001015;13301;06;A;"PLANIFICACIÓN DEL SERVICIO; IDENTIFICACIÓN DE CRUCES Y EJES RELEVANTES,PRIORIZACIÓN DE LOS MISMOS, COORDINACIÓN DE PUEST"
001015;13301;07;A;"DENUNCIAS; GENÉRICAS, APR, RADAR."
001015;13301;07;B;RETIRADA DE VEHÍCULOS CON GRÚA.
001015;13301;07;C;ASISTENCIA EN ACCIDENTES DE CIRCULACIÓN.
001015;13301;08;A;EJECUCIÓN DE SERVICIOS ESPECIALES
001015;13301;08;B;PLANIFICACIONES
001015;13301;08;C;ASIGNACIÓN DE RECURSOS HUMANOS Y MATERIALES
001015;13301;08;D;COORDINACIÓN CON OTROS SERVICIOS
001015;13301;08;E;COORDINACIÓN CON POLICÍA MUNICIPAL
001015;13301;09;A;FORMACIÓN ESPECÍFICA DEL CUERPO DE AGENTES DE MOVILIDAD.
001015;13301;09;B;DESARROLLOS INFORMÁTICOS.
001015;13301;09;C;FIRMA DIGITAL.
001015;13301;09;D;ATENCIÓN DE COMUNICADOS DE TRÁFICO EN DISTRITOS.
001015;13301;09;E;MANTENIMIENTO DE LAS CARACTERÍSTICAS DEL PARQUE DE VEHÍCULOS.
001015;13301;10;A;NOTIFICACIÓN DE DENUNCIAS A INFRACTORES QUE CARECEN DE DOMICILIO DENOTIFICACIÓN CONOCIDO.
001015;13301;10;B;MEJORAS EN LOS MEDIOS DE ATENCIÓN AL PÚBLICO.
001015;13301;10;C;OPTIMIZACIÓN DE LOS RECURSOS TELEMÁTICOS DESTINADOS AL REGISTRO DEDOCUMENTOS.
001015;13301;10;D;REDUCCIÓN DE LOS PLAZOS EN LA RESOLUCIÓN DE ALEGACIONES Y RECURSOS.
001015;13301;10;E;MEJORA DE LOS PROCESOS DE CARGA DE BOLETINES DE DENUNCIA.
001015;13304;01;A;Elaboración del balance energético de la Ciudad
001015;13304;01;B;Iniciativas para el desarrollo de las energías renovables en la ciudadde Madrid
001015;13304;01;C;Implantación y coordinación de medidas de eficiencia energética en elAyuntamiento de Madrid
001015;13304;01;D;Promoción de vehículos y redes de puntos de suministro de combustibles ytecnologías alternativas
001015;13304;01;E;Informe de seguimiento de ejecución de medidas del PUSECC
001015;13304;01;F;Desarrollo de proyectos y compromisos de sostenibilidad con el sectorprivado a través del Foro Pro Clima Madrid.
001015;13304;02;A;Control, seguimiento y análisis de la calidad del aire de mediante elbuen mantenimiento y explotación de las estaciones
001015;13304;02;B;Explotación de los sistemas de predicción e información de la calidaddel aire.
001015;13304;02;C;Actualización y explotación del inventario de emisiones contaminantes
001015;13304;02;D;Desarrollo del Plan de Calidad del Aire de la Ciudad de Madrid 2011-2015
001015;13304;03;A;Instalación en calles de aparatos contadores de tráfico (aforosautomáticos).
001015;13304;03;B;Aforos direccionales en diversos cruces de la red viaria
001015;13304;03;C;"Toma de datos de velocidades por medio de vehículos ""flotantes”"
001015;13304;03;D;Emisión de informes
001015;13304;04;A;Mantenimiento y gestión de una base de datos relativa a aforos,velocidades y accidentes, cartografía, etc..
001015;13304;04;B;Realización de estudios orientados a determinar las causas deconflictividad viaria.
001015;13304;04;C;Emisión de propuestas de mejora de la circulación rodada en la ciudad.
001015;13304;04;D;Realización de estudios que proporcionen un conocimiento de la situaciónreal del tráfico en Madrid.
001015;13304;04;E;Estudios sobre aforos de formas de movilidad (ciclista, motociclista,peatonal)
001015;13304;04;F;Realización de estudios basados en escenarios teóricos que representenlas medidas que se pretenden evaluar.
001015;13304;05;A;Realización del inventario de plazas por barrio.
001015;13304;05;B;Revisión del funcionamiento de los expendedores de tiques
001015;13304;05;C;Control de las rutas de vigilancia.
001015;13304;05;D;Remisión de las denuncias al servicio de gestión de multas.
001015;13304;05;E;Tramitación de concesión de distintivos.
001015;13304;05;F;Liquidación de la tasa por la obtención de distintivos.
001015;13304;06;A;Concesión de subvenciones para el mantenimiento, renovación y ampliaciónde la flota de vehículos adaptados a personas co
001015;13304;07;A;Elaboración de adhesivos tarifarios.
001015;13304;07;B;Elaboración de Trípticos tarifarios y carteles informativos del serviciodel taxi para expositores en el aeropuerto e int
001015;13304;08;A;Informes de evaluación y seguimiento de la contratación sostenible en elAyuntamiento
001015;13304;08;B;Ejecución de auditorías y estudios energéticos en edificios oinstalaciones municipales
001015;13304;08;C;Impulso y seguimiento de contrataciones de servicios energéticos(modelos de pliegos para la contratación, protocolos de
001015;13304;08;D;D)Desarrollo de herramientas de compra verde dirigidas a suimplementación en la contratación municipal.
001015;13304;09;A;RECEPCION Y TRATAMIENTO DE SOLICITUDES.
001015;13304;09;B;EMISION DE REQUERIMIENTOS EN LOS CASOS PRECISOS.
001015;13304;09;C;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN Y EMPLAZAMIENTO DE
001015;13304;09;D;EXPEDICIÓN DE LA AUTORIZACIÓN DE RESERVA DE ESPACIO.
001015;13304;09;E;NOTIFICACIÓN AL INTERESADO.
001015;13304;10;A;RECEPCION Y TRATAMIENTO DE SOLICITUDES.
001015;13304;10;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN Y EMPLAZAMIENTO DE
001015;13304;10;C;PROPUESTA DE MODIFICACION DE INFRAESTRUCTURA VIARIA
001015;13304;10;D;NOTIFICACION A PETICIONARIO
001015;13304;10;E;PLAN Y PROGRAMA DE ACTUACIÓN PARA LA CONSERVACIÓN POR DISTRITOS, ESTUDIODE LA NECESIDAD Y REALIZACIÓN DE LA CONSERVACIÓN
001015;13304;11;A;RECEPCION Y TRATAMIENTO DE SOLICITUDES.
001015;13304;11;B;EMISION DE REQUERIMIENTOS EN LOS CASOS PRECISOS.
001015;13304;11;C;EXPEDICIÓN DE LA AUTORIZACIÓN DE CIRCULACIÓN.
001015;13304;11;D;NOTIFICACIÓN AL INTERESADO Y A POLICIA MUNICIPAL.
001015;13304;11;E;ELABORACIÓN MENSUAL DE ESTADISTICAS DEL NÚMERO DE SOLICITUDES DEAUTORIZACION TRAMITADAS: GENERICAS, ESPECIFICAS Y EXCEPC
001015;13304;12;A;RECEPCION Y TRATAMIENTO DE SOLICITUDES.
001015;13304;12;B;EMISION DE REQUERIMIENTOS EN LOS CASOS PRECISOS.
001015;13304;12;C;EXPEDICIÓN DE LA AUTORIZACIÓN DE OCUPACIÓN.
001015;13304;12;D;NOTIFICACIÓN AL INTERESADO Y A POLICIA MUNICIPAL.
001015;13304;12;E;ELABORACIÓN MENSUAL DE ESTADISTICAS DEL NÚMERO DE SOLICITUDES DEAUTORIZACION TRAMITADAS
001015;13304;13;A;RECEPCIÓN Y TRATAMIENTO DE  PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS
001015;13304;13;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JSUTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13304;13;C;NOTIFICACION A PETICIONARIO
001015;13304;14;A;RECEPCIÓN Y TRATAMIENTO DE  PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS
001015;13304;14;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JSUTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13304;14;C;NOTIFICACION A PETICIONARIO
001015;13304;15;A;RECEPCIÓN Y TRATAMIENTO DE  PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS
001015;13304;15;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JSUTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13304;15;C;NOTIFICACION A PETICIONARIO
001015;13304;15;D;COMUNICACIÓN A LA UNIDAD ADMINISTRATIVA COMPETENTE PARA SU INCLUSION ENLA WEB MUNICIPAL
001015;13304;16;A;RECEPCIÓN Y TRATAMIENTO DE  PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS
001015;13304;16;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JSUTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13304;16;C;NOTIFICACION A PETICIONARIO
001015;13304;17;A;REALIZACIÓN DE ESTUDIOS SOBRE LA MEJORA DE LA SEGURIDAD VIAL EN PUNTOSDE CONCENTRACIÓN DE ACCIDENTES
001015;13304;17;B;REALIZACIÓN DE ESTUDIOS PARA MEJORA DE SEÑALIZACIÓN Y ACCESIBILIDAD ENLOS ITINERARIOS PEATONALES DE LOS COLEGIOS
001015;13304;17;C;REALIZACIÓN DE ESTUDIOS PARA LA INSTALACIÓN DE SEÑALIZACIÓN ESPECIAL ENZONAS ESCOLARES, POLIDEPORTIVOS, CENTROS DE MAYOR
001015;13305;02;A;trabajos de mejora y renovación de instalaciones urbanas
001015;15501;01;A;renovación de pavimentos (aceras y calzadas).
001015;15501;01;B;Conservación y mantenimiento de pasos a distinto nivel.
001015;15501;01;C;Conservación de viales.
001015;15501;01;D;Coordinación y seguimiento de incidencias en la vía pública.
001015;15501;02;A;Trabajos de eliminación de barreras urbanísticas en vía pública.
001015;15501;03;A;Renovación integral en vía pública.
001015;15501;04;A;Elaboración de proyecto, dirección y ejecución de las obras hasta su recepción.
001015;15501;05;A;Gestión de altas, bajas y modificaciones de los elementos del Inventario.
001015;15501;05;B;Tramitación de consultas formuladas por particulares y otras dependencias municipales.
001015;15501;06;A;trabajos de control de calidad de las obras de la Dirección General.
001015;15501;06;B;Trabajos de control de calidad de las obras de Compañías de Servicios y de particulares autorizadas por la Dirección Gen
001015;15501;06;C;Coordinación de Seguridad y Salud de las obras de la Dirección General.
001015;15501;06;D; Desarrollo del Convenio con Agentes Sociales en materia de prevención de riesgos, reducción de siniestralidad laboral y
001015;15501;06;E;Seguimiento e Inspección de los contratos de gestión integral.
001015;15501;07;A;Realización de estudios e informes para actualización del PPT en lo relativo a obras de urbanización y normalización de
001015;15501;07;B;Realización de estudios para actualización de Cuadro de Precios.
001015;15501;08;A;Registro de avisos y solicitudes para subsanación de desperfectos,deficiencias o anomalías que puedan aparecer en los el
001015;15501;08;B;Tramitación de solicitudes de instalación de nuevos elementos en la vía pública presentadas por ciudadanos.
001015;15501;08;C;Inspección de obras y de incidencias en vía pública de carácter ordinario y urgente.
001015;15501;09;A;Tramitación de solicitudes de licencias en vía pública por Compañías de Servicios y particulares.
001015;15501;09;B;Tramitación de licencias y replanteos solicitados por Compañías deServicios.
001015;15501;10;A;Elaboración de informes jurídicos y resolución de recursos administrativos.
001015;15501;10;B;Asesoramiento jurídico en materias relativas a las competencias atribuidas a la Dirección General.
001015;16101;01;A;Mantenimiento de las infraestructuras, instalaciones y equipos del ríoManzanares con el fin de obtener un grado óptimo d
001015;16101;01;B;Control de la fauna avícola y piscícola asociada al río y aireaciónmecánica del agua.
001015;16101;01;C;Control de la calidad del agua mediante las estaciones de calidad ydeterminaciones analíticas.
001015;16101;01;D;Telecontrol a través de las cámaras de vigilancia, sistema de megafoníay otros elementos del nuevo sistema instalado par
001015;16101;01;E;Colaboración con diferentes servicios municipales (Calle 30, Madrid-Río,Policía, Bomberos, etc.) y atención al ciudadano
001015;16101;02;A;Relaciones con otros organismos para aatender a las solicitudes de aguapotable
001015;16101;02;B;REvisión de la documentación del Plan para comprobar su adecuación a losrequisitos de la ordenanza de Gestión y Uso Efic
001015;16101;02;C;Requerimiento de documentación o subsanación de errores
001015;16101;02;D;Aprobación del Plan mediante resolucíón del Director General
001015;16101;02;E;Asesoría a redactores del Plan
001015;16101;03;A;Recepción de archivos de identificación industrial y revisión de ladocumentación
001015;16101;03;B;Recepción de las solicitudes de autorización de vertidos y revisión dela documentación
001015;16101;03;C;Control analítico periódico de los parametros de máxima contaminación deefluentes autorizados
001015;16101;03;D;Tramitación de las autorización de vertido e inspecciones in situ de lasinstalaciones autorizadas
001015;16101;03;E;Coordinación con la Administración Autonómica en cumplimento de la Ley10/1993 de Vertidos Líquidos Industriales al Siste
001015;16101;03;F;Información y Asesoramiento al interesado en cumplimiento de la Ordenazade Gestión y Uso Eficiente del Agua en materia d
001015;16101;03;G;Proposición de inicio de expedientes sancionadores
001015;16101;03;H;Tramitación de licencias de acometida y nuevos ramales de alcantarillado
001015;16101;03;I;Inspección de acometidas cuya legaciación ha sido solicitada por losparticulares
001015;16101;04;A;Supervisión de los proyectos de obras de infraestructuras
001015;16101;04;B;Informar las obras de infraestructuras previo y vinculante a laaprobación del proyecto
001015;16101;04;C;Tramitar e informar los proyectos de urbanización en ejecución delplaneamiento
001015;16101;04;D;Proponer la declaración de singularidad
001015;16101;04;E;Supervisión técnica, seguimiento y control por compensación
001015;16101;04;F;Informar previo y vinculante a la recepción de las obras de urbanizaciónprivada y municipal.
001015;16101;04;G;Recepción de las obras de urbanización e infraestructuras de iniciativapública o privada.
001015;16101;05;A;Planificación de la red de saneamiento para abordar nuevos proyectos enfunción del crecimiento y necesidades de la ciuda
001015;16101;05;B;Redacción de estudios, anteproyectos y proyectos relativos aaparcamientos, reurbanización, vías ciclistas, remodelación
001015;16101;05;C;Coordinación con los responsables involucrados en los ámbitos deactuación o servicios afectados.
001015;16101;05;D;Seguimiento de los planes de inversión de distrito y de barrio
001015;16101;05;E;Elaboración de los pliegos de cláusulas administrativas y técnicas parallevar a cabo la licitación de las obras, así com
001015;16101;05;F;Seguimiento de los procesos de ejecución de las obras y de la recepcióndefinitiva hasta el cierre del proyecto.
001015;16101;06;A;Tramitación de expedientes relacionados con incidencias, consultasdemandas a instancias de parte, notas de servicio inte
001015;16101;06;B;Información y asesoramiento a organismos o particulares en relación conincidencias o informaciones planteadas.
001015;16101;06;C;Informaciones facilitadas sobre datos cartográficos y características dela red de alcantarillado formuladas por particul
001015;16101;06;D;Tramitación de certificaciones.
001015;16201;01;A;Proporcionar los contenedores necesarios para la recogida de losresiduos de las fracciones resto y envases separadamente
001015;16201;01;B;Reparar y lavar los contenedores.
001015;16201;01;C;Reponer los contenedores del parque existente que hayan llegado al finalde su vida útil.
001015;16201;02;A;Aplicación de la normativa vigente en lo que respecta a emisionesacústicas y gaseosas.
001015;16201;02;B;Verificación del cumplimiento de la misma y su exigencia a los vehículosde las empresas y prestadoras de los servicios.
001015;16201;04;A;Mantenimiento del parque de contenedores existente y dotación necesariapara nuevos desarrollos urbanísticos.
001015;16201;05;A;Control de la correcta ejecución. por parte de las empresasconcesionarias de la prestación del servicio, de los distinto
001015;16202;01;A;TRATAMIENTO DE LOS RESIDUOS DOMICILIARIOS Y DE OTROS ORIGENES DECARACTER URBANO
001015;16202;01;B;CLASIFICACION DE LOS RESIDUOS
001015;16202;01;C;RECUPERACION DE MATERIALES REUTILIZABLES
001015;16202;01;D;PRODUCCION DE MATERIAL BIOESTABILIZADO
001015;16202;01;E;GESTION DE VERTEDERO
001015;16202;01;F;CONTROL DE LOS PROCESOS QUE SE REALIZAN EN LAS INSTALACIONES DEL PARQUETECNOLOGICO DE VALDEMINGOMEZ
001015;16202;01;G;MANTENIMIENTO PAISAJISTICO DEL PARQUE FORESTAL
001015;16202;01;H;REALIZACIÓN ACTIVIDADES EDUCATIVAS INFORMATICAS DE DIVULGACIÓN DE LAGESTIÓN DE RESIDUOS
