Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;001;102;92012;60900;2025/000341;2025/000341;BELÉN ARTÍSTICO DEL AYUNTAMIENTO DE MADRID. ADQUISICIÓN DE NUEVAS FIGURAS;203;RETIRO;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;5000;0;5000;1128;0;3872;3872;0;0;0
;;001;102;92012;62302;2025/000061;2025/000061;EQUIPAMIENTO SERVICIOS DE COORDINACIÓN GENERAL DE LA ALCALDÍA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000;0;1000;58,52;0;941,48;941,48;0;0;0
;;001;102;92012;62500;2025/000062;2025/000062;SERVICIOS COORDINACIÓN GENERAL ALCALDÍA. MOBILIARIO Y EQUIPOS OFICINA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;15000;0;15000;9789,13;0;5210,87;5210,87;3450,68;0;3450,68
;;001;102;92012;62599;2025/000061;2025/000061;EQUIPAMIENTO SERVICIOS DE COORDINACIÓN GENERAL DE LA ALCALDÍA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;15000;0;15000;4600,51;0;10399,49;10399,49;2662;0;2662
;;001;102;92012;63301;2025/000063;2025/000063;SERVICIOS COORDINACIÓN GENERAL DE LA ALCALDÍA. INSTALACIONES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;95000;0;95000;91237,32;0;3762,68;3762,68;0;0;0
;;001;102;92012;63400;2025/000315;2025/000315;SERVICIOS COORDINACIÓN GENERAL DE LA ALCALDÍA. FURGONETA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;95000;0;95000;4250;10527;80223;80223;80223;0;80223
;;001;102;92012;63500;2025/000062;2025/000062;SERVICIOS COORDINACIÓN GENERAL ALCALDÍA. MOBILIARIO Y EQUIPOS OFICINA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000;0;1000;1000;0;0;0;0;0;0
;;001;120;13000;62500;2025/001156;2025/001156;SERVICIOS ADMINISTRATIVOS VICEALCALDÍA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS. MOBILIARIO DE OFICINA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;5400;5400;163,85;0;5236,15;5236,15;5235,71;0;5235,71
;;001;120;13000;63200;2021/000406;2021/000406;EDIFICIO POLICÍA MUNICIPAL C/ PLOMO, 14. OBRAS DE REHABILITACIÓN PARCIAL;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6787,2;6787,2;0;0;6787,2;6787,2;6787,2;0;6787,2
;;001;120;13000;63200;2023/001530;2023/001530;PARQUE DE BOMBEROS Nº 9. OBRAS REFORMA Y AMPLIACIÓN EN SÓTANO, EDIFICIO GIMNASIO Y COCHERAS TRASERAS;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;1002153;0;1002153;0,06;0;1002152,94;1002152,94;383096,91;0;383096,91
;;001;120;13000;63200;2024/001247;2024/001247;PARQUE DE BOMBEROS NÚMERO 9, EDIFICIO OESTE. OBRAS DE REFORMA Y AMPLIACIÓN;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;1289172;0;1289172;0,71;0;1289171,29;1289171,29;124025,81;0;124025,81
;;001;120;13000;63200;2024/001341;2024/001341;EDIFICIO AVENIDA ORCASUR, 51. OBRAS REHABILITACIÓN PARA CENTRO LOGÍSTICO POLICÍA MUNICIPAL ORCASUR;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;116220;116220;116220;0;0;0;0;0;0
;;001;120;13000;63200;2024/001513;2024/001513;BASE 10 SAMUR-PROTECCIÓN CIVIL. OBRAS DE ADECUACIÓN DE CLIMATIZACIÓN;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;78258,75;78258,75;0;0;78258,75;78258,75;78258,75;0;78258,75
;;001;120;13000;63200;2025/000352;2025/000352;BASE 0 SAMUR-PROTECCIÓN CIVIL. OBRAS DE REFORMA EDIFICIO 2;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;1241653;-88325,16;1153327,84;0;0;1153327,84;1153327,84;0;0;0
;;001;120;13000;63200;2025/001084;2025/001084;EDIFICIO CALLE PRÍNCIPE DE VERGARA, 140. OBRAS INSTALACIÓN MAMPARAS PARA ACONDICIONAMIENTO ESPACIO;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;1600;1600;341,6;0;1258,4;1258,4;1258,4;0;1258,4
;;001;120;13000;63200;2025/001254;2025/001254;PARQUE DE BOMBEROS Nº 11. OBRAS DE REPARACIÓN DE DAÑOS DEL MURO FRONTÓN;216;HORTALEZA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0;14031,03;14031,03;14031,03;0;0;0;0;0;0
;;001;120;13000;63200;2025/001255;2025/001255;CAMPA DEL PARQUE DE BOMBEROS Nº 9. OBRAS DE INSTALACIÓN DE GRUPO ELECTRÓGENO;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0;11000;11000;11000;0;0;0;0;0;0
;;001;120;13000;63200;2025/001256;2025/001256;PARQUE DE BOMBEROS Nº 1. OBRAS DE ADECUACIÓN DE LA INSTALACIÓN DE CLIMATIZACIÓN;207;CHAMBERI;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0;48148,18;48148,18;48148,18;0;0;0;0;0;0
;;001;120;13000;63200;2025/001274;2025/001274;COMISARÍA INTEGRAL POLICÍA MUNICIPAL, DISTRITO TETUÁN. OBRAS ACONDICIONAMIENTO SISTEMA CLIMATIZACIÓN;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;363000;363000;33919,54;0;329080,46;329080,46;0;0;0
;;001;120;13000;63200;2025/001299;2025/001299;PARQUE DE BOMBEROS Nº 12. ADECUACIÓN DE INSTALACIÓN ELÉCTRICA Y DE CLIMATIZACIÓN;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0;405000;405000;405000;0;0;0;0;0;0
;;001;120;13000;63200;2025/001300;2025/001300;PARQUE DE BOMBEROS Nº 10. MEJORA DE LA EFICIENCIA ENERGÉTICA DEL TALLER ALMACÉN;217;VILLAVERDE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0;440000;440000;440000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;120;13000;63200;2024/001341;2024/001341;EDIFICIO AVENIDA ORCASUR, 51. OBRAS REHABILITACIÓN PARA CENTRO LOGÍSTICO POLICÍA MUNICIPAL ORCASUR;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1410000;0;1410000;600000,01;0;809999,99;809999,99;686804,48;0;686804,48
;;001;120;13000;63599;2025/001310;2025/001310;EDIFICIO CALLE PRÍNCIPE DE VERGARA, 140. FUENTES DE AGUA REFRIGERADA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;12100;12100;12100;0;0;0;0;0;0
;;001;120;13001;62300;2025/001268;2025/001268;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2350;2350;2350;0;0;0;0;0;0
;;001;120;13001;62301;2025/000366;2025/000366;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. INSTALACIONES TÉCNICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;300000;0;300000;19997,84;0;280002,16;0;0;0;0
;;001;120;13001;62302;2025/000020;2025/000020;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. ÚTILES Y HERRAMIENTAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;18000;-15005;2995;2995;0;0;0;0;0;0
;;001;120;13001;62500;2025/000021;2025/000021;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. ADQUISICIÓN MOBILIARIO OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;7000;0;7000;7000;0;0;0;0;0;0
;;001;120;13001;62599;2025/000023;2025/000023;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;4300;4300;4300;0;0;0;0;0;0
;;001;120;13001;62601;2025/000022;2025/000022;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. EQUIPOS PROCESOS DE DATOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;36300;18000;54300;7507,48;0;46792,52;46792,52;28817,97;0;28817,97
;;001;120;13001;63200;2025/001316;2025/001316;CENTRO INTEGRAL DE FORMACION DE SEGURIDAD Y EMERGENCIAS (CIFSE). OBRAS DE CONSERVACIÓN Y MEJORA;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;4755;4755;4755;0;0;0;0;0;0
;;001;120;13001;63300;2025/001284;2025/001284;CENTRO INTEGRAL DE FORMACION DE SEGURIDAD Y EMERGENCIAS (CIFSE). MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;7000;7000;492,77;0;6507,23;6507,23;0;0;0
;;001;120;13001;63599;2025/000023;2025/000023;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;5000;-3400;1600;1600;0;0;0;0;0;0
;;001;120;13001;63600;2025/000024;2025/000024;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. RENOVACION EQUIPOS DE COMUNICACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;40000;0;40000;40000;0;0;0;0;0;0
;;001;120;13001;64100;2025/000025;2025/000025;CENTRO INTEGRADO DE FORMACIÓN DE SEGURIDAD Y EMERGENCIAS. ADQUISICIÓN LICENCIAS INFORMÁTICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;16300;0;16300;16300;0;0;0;0;0;0
;;001;120;13201;62302;2024/000124;2024/000124;OTRO EQUIPAMIENTO DIVERSO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;850;850;341,8;0;508,2;508,2;0;0;0
;;001;120;13201;62302;2025/001191;2025/001191;SERVICIOS POLICÍA MUNICIPAL.ÚTILES DE MEDIDA PARAMETROS CONFORT DEPENDENCIAS Y PREVENCIÓN RIESGOS;999;NO DISTRITALIZABLE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;3000;3000;3000;0;0;0;0;0;0
;;001;120;13201;62302;2025/001215;2025/001215;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN DE CASCOS DE SEGURIDAD;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;19950;19950;996,56;0;18953,44;18953,44;0;0;0
;;001;120;13201;62500;2024/000110;2024/010110;UNIDAD LOGÍSTICA POLÍCIA MUNICIPAL. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1173,7;1173,7;0;0;1173,7;1173,7;1173,7;0;1173,7
;;001;120;13201;62500;2024/000110;2024/020110;COMISARÍA PRINCIPAL POLICÍA JUDICIAL DE MADRID, C/ PLOMO 14. MOBILIARIO Y EQUIPOS DE OFICINA;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;47848,24;47848,24;0;14786,2;33062,04;33062,04;33062,04;0;33062,04
;;001;120;13201;62500;2024/000110;2024/030110;COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO PUENTE VALLECAS. MOBILIARIO Y EQUIPOS DE OFICINA;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;4537,5;4537,5;0;4537,5;0;0;0;0;0
;;001;120;13201;62500;2024/000110;2024/040110;CENTRO INTEGRADO DE SEGURIDAD Y EMERGENCIAS (CISEM). MOBILIARIO Y EQUIPOS DE OFICINA;204;SALAMANCA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;17728,92;17728,92;0;10049,05;7679,87;7679,87;7679,87;0;7679,87
;;001;120;13201;62500;2024/000110;2024/050110;NUEVO ALMACEN VESTUARIO POLICÍA MUNICIPAL C/ REAL DE SAN VICENTE, 8. MOBILIARIO Y EQUIPOS OFICINA;216;HORTALEZA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;14298,57;14298,57;0;10702,45;3596,12;3596,12;3596,12;0;3596,12
;;001;120;13201;62500;2024/000110;2024/060110;SECCIÓN CANINA DE LA POLICÍA MUNICIPAL. MOBILIARIO Y EQUIPOS DE OFICINA;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;7151,1;7151,1;0;5190,9;1960,2;1960,2;1960,2;0;1960,2
;;001;120;13201;62500;2024/000110;2024/070110;COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO SAN BLAS-CANILLEJAS. MOBILIARIO Y EQUIPOS DE OFICINA;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6521,9;6521,9;0;0;6521,9;6521,9;6521,9;0;6521,9
;;001;120;13201;62500;2024/000110;2024/080110;COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DISTRITO BARAJAS. MOBILIARIO Y EQUIPOS DE OFICINA;221;BARAJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2940,3;2940,3;0;0;2940,3;2940,3;2940,3;0;2940,3
;;001;120;13201;62500;2024/000110;2024/090110;SERVICIOS DIRECCIÓN GENERAL DE LA POLICÍA MUNICIPAL. MOBILIARIO Y EQUIPOS DE OFICINA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;34708,85;34708,85;0;20527,65;14181,2;14181,2;14181,2;0;14181,2
;;001;120;13201;62500;2024/000110;2024/100110;COMISARÍA INTEGRAL DE LA POLICÍA MUNICIPAL DISTRITO CENTRO-NORTE. MOBILIARIO Y EQUIPOS DE OFICINA;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2940,3;2940,3;0;0;2940,3;2940,3;2940,3;0;2940,3
;;001;120;13201;62500;2024/000110;2024/110110;DEPENDENCIA POLICÍA MUNICIPAL T-4 AEROPUERTO ADOLFO SUAREZ BARAJAS. MOBILIARIO Y EQUIPOS OFICINA;221;BARAJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;453,75;453,75;0;453,75;0;0;0;0;0
;;001;120;13201;62500;2025/000111;2025/000111;EQUIPAMIENTO UNIDADES Y DEPENDENCIAS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;38350;-4140,1;34209,9;34209,9;0;0;0;0;0;0
;;001;120;13201;62500;2025/000111;2025/070111;SERVICIOS DIRECCIÓN GENERAL DE LA POLICÍA MUNICIPAL. MOBILIARIO, EQUIPOS DE OFICINA Y ENSERES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;5590,1;5590,1;0;0;5590,1;5590,1;0;0;0
;;001;120;13201;62599;2025/000111;2025/000111;EQUIPAMIENTO UNIDADES Y DEPENDENCIAS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;21430;-13756,53;7673,47;7673,47;0;0;0;0;0;0
;;001;120;13201;62599;2025/000111;2025/020111;EQUIPAMIENTO DEPENDENCIAS ALMACÉN VESTUARIO POLICÍA MUNICIPAL, CALLE REAL DE SAN VICENTE, 8;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;51533,9;51533,9;0;4893,24;46640,66;46640,66;0;0;0
;;001;120;13201;62599;2025/000111;2025/030111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2683,93;2683,93;0;0;2683,93;2683,93;2683,79;0;2683,79
;;001;120;13201;62599;2025/000111;2025/040111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;4155,77;4155,77;0;0;4155,77;4155,77;4155,77;0;4155,77
;;001;120;13201;62599;2025/000111;2025/050111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1558,41;1558,41;0;0;1558,41;1558,41;1558,19;0;1558,19
;;001;120;13201;62599;2025/000111;2025/060111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE CARABANCHEL;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6579,97;6579,97;0;0;6579,97;6579,97;6579,91;0;6579,91
;;001;120;13201;62599;2025/000111;2025/070111;SERVICIOS DIRECCIÓN GENERAL DE LA POLICÍA MUNICIPAL. MOBILIARIO, EQUIPOS DE OFICINA Y ENSERES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;2244,55;2244,55;0;0;2244,55;2244,55;0;0;0
;;001;120;13201;62601;2025/001081;2025/001081;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN DE EQUIPOS PARA CENTRO DE PROCESO DE DATOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;508500;508500;248540;202,04;259757,96;259757,96;0;0;0
;;001;120;13201;62601;2025/001082;2025/001082;SERVICIOS POLICÍA MUNICIPAL. EQUIPOS INFORMÁTICOS PARA PUESTOS DE TRABAJO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;82275;82275;4465,95;63149,9;14659,15;14659,15;14659,15;0;14659,15
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;120;13201;62601;2021/001221;2021/001221;SERVICIOS RELACIONES INTERNACIONALES POLICÍA MUNICIPAL. EQUIPO INFORMÁTICO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;10000;10000;10000;0;0;0;0;0;0
;;001;120;13201;62902;2025/000110;2025/000110;SERVICIOS POLICÍA MUNICIPAL. ADQUISICION DE SEMOVIENTES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;36000;58230;94230;26470;0;67760;0;0;0;0
;;001;120;13201;62999;2024/000124;2024/000124;OTRO EQUIPAMIENTO DIVERSO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;51154,63;51154,63;0;0;51154,63;51154,63;51154,59;0;51154,59
