CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001012;92204;04;F;Ejecución y seguimiento del programa de patrocinio de la CandidaturaOlímpica Madid 2020.
001012;92204;04;G;Gestión continua del plan de acciones y retornos asociados al Foro deempresas por Madrid, siguiendo un modelo orientado
001012;92204;04;H;Materialización del modelo de gestión del espacio público de la Ciudadde Madrid.
001012;92204;04;I;Elaboración de un catálogo de espacios públicos.
001013;92206;01;A;Coordinación y supervisión de todos los actos protocolarios a los queasista la Alcaldesa o Delegado o Concejal en quien
001013;92206;01;B;Diseños, ejecución y montaje de los actos protocolarios organizados porel Ayuntamiento de Madrid.
001013;92206;01;C;Elaboración de programas de los actos de la Alcaldesa
001013;92206;01;D;Asesoramiento en todas aquellas materias inherentes a las relacionespúblicas y protocolo.
001013;92206;01;E;Planificación y organización de las visitas al Ayuntamiento de los Jefesde Estado y altos Dignatarios.
001013;92206;01;F;Estudio, compendio y preparación de las directrices generales delprotoclo institucional, homogeneizando la actuación de
001013;92206;01;G;Promoción e impulso de la utilización de emblemas y simbolos delAyuntamiento.
001013;92206;01;H;Organización de reuniones, seminarios y jornadas en los que participe elAyuntamiento de Madrid.
001013;92206;01;I;Participación activa en reuniones de carácter específico que seandemandadas a la Subdirección General de Protocolo y Act
001013;92206;01;J;Control y adquisición de las condecoraciones honoríficas delAyuntamiento y de los atributos de las autoridades municipal
001013;92206;01;K;Adquisición de regalos institucionales, inventario, control ydistribución de los mismos.
001013;92206;01;L;Organización de Jornadas, Seminarios y Cursos de Formación en materiaprotocolaria.
001013;92206;01;M;Organización y asistencia a las diversas instituciones en sus visitasculturales a las Casas Consistoriales y otros centr
001013;92206;01;N;Coordinación y supervisión de actos públicos de interés municipal.
001013;92701;01;A;Organización de actos públicos y ruedas de prensa con los medios decomunicación.
001013;92701;01;B;Emisión de comunicados y notas de prensa
001013;92701;01;C;Cobertura audiovisual y gráfica de eventos locales.
001013;92701;01;D;Elaboración de notas de prensa
001013;92701;01;E;Difusión de la agenda de actividades municipales
001013;92701;01;F;Información del tráfico de la ciudad
001013;92701;01;G;Emergencias Madrid
001013;92701;01;H;Grabación de imagenes de interés informativo y difusión a los medios decomunicación audiovisual
001013;92701;02;A;Elaboración del resumen de prensa
001013;92701;02;B;Actualización permanente de la página Web en relación con la actividadinstitucional
001013;92701;02;C;Conservación y actualización del archivo fotográfico
001013;92701;02;D;Conservación y actualización del archivo audiovisual
001013;92701;03;A;Supervisión diaria de las campañas informativas en lo relativo a laimagen institucional en Áreas de Gobierno y Distritos
001013;92701;03;B;Asesorarmiento respecto a la utilización de la imagen corporativa en lasdistintas áreas del Ayuntamiento de Madrid
001013;92701;03;C;Realización de soportes gráficos para actos institucionales
001013;92701;03;D;Diseño y maquetación de publicaciones para diversos departamentos delAyuntamiento de Madrid
001014;92203;01;A;Consolidación de la instalación de la biblioteca mediante larecuperación de los fondos almacenados y actualización de su
001014;92203;01;B;Potenciación de la visibilidad de la Biblioteca Técnica mediante laImplantación de un sistema de atención personalizada,
001014;92203;01;C;Fomento del asesoramiento técnico-jurídico a los distintos serviciosmunicipales.
001014;92203;01;D;Aumento de los fondos bibliográficos mediante la adquisición de libros yla suscripción a revisas especializadas y bases
001014;92203;01;E;Mejora continua del proceso de modernización técnico-informática de lacatalogación y registro de los fondos bibliográfic
001014;92203;01;F;Colaboración con los servicios de documentación de otrasadministraciones e instituciones públicas en el intercambio y co
001015;13001;01;A;Diseño del Plan de Estudios 2013 (formación de reciclaje, actualización,especialización,)
001015;13001;01;B;Diseño del Plan de Estudios 2013 (nuevo ingreso y promoción interna)
001015;13001;01;C;Planificación del Plan de Estudios 2013 (formación de reciclaje,actualización, especialización)
001015;13001;01;D;Planificación del Plan de Estudios 2013 (nuevo ingreso y promocióninterna)
001015;13001;01;E;Desarrollo, evaluación  y seguimiento del Plan de Estudios 2013(formación de reciclaje, actualización, especialización,
001015;13201;01;A;Realizar las revisiones anuales  de la Carta de servicios dePolicía Municipal contando con participación ciudadana, a fi
001015;13201;01;B;Realizar autoevaluación.
001015;13201;02;A;Realización de los atestados policiales en los casos de violenciadoméstica
001015;13201;02;B;Elaboración de una guía con consejos, direcciones y teléfonos dereferencia con el fin de mejorar la seguridad personal d
001015;13201;02;C;Establecimiento de planes de seguridad en zonas comerciales y enrelación con el turismo (Plan Comercio Seguro).
001015;13201;02;D;Extender la actividad de los Agentes Tutores a la prevención delos delitos a través de Internet.
001015;13201;02;E;Desarrollo del convenio de colaboración firmado con el Ministeriodel Interior para el uso compartido de Bases de Datos y
001015;13201;02;F;Desarrollo del II Plan de Seguridad Vial, Plan Grafitti y Plan MadridDestino Seguro.
001015;13201;03;A;Continuación del Camino Seguro al Cole: con la participación delos niños, AMPAS, Dirección de  los Centros escolares, do
001015;13201;03;B;Establecer un programa de actuación para mejorar la integraciónde los inmigrantes de segunda generación y contactar con
001015;13201;03;C;Fomento de la intermediación en el entorno escolar entre padres,profesores y alumnos.
001015;13201;03;D;Realizar planes de barrio para la mejora de la seguridad en losdistritos (Promover la participación de asociaciones de v
001015;13201;03;E;Evaluar la demanda relacionada con los problemas de convivenciavecinal presentados en la Oficina de Atención al Ciudadan
001015;13201;03;F;Mantener los acuerdos con la Administración de Justicia para lareinserción social mediante la prestación de servicios a
001015;13201;04;A;Realizar estudio para mejorar la organización de la plantilla(RPT) y sus cuadrantes de servicio (actividad planificada)
001015;13301;01;A;REVISIÓN DIARIA DE LOS EXPEDIENTES DE CONTRATACIÓN
001015;13301;01;B;COORDINACIÓN CON OTROS DEPARTAMENTOS MUNICIPALES PARA LA RECEPCIÓN YDESPACHO DE LOS TRÁMITES DE LOS EXPEDIENTES.
001015;13301;02;A;ELABORACIÓN MENSUAL DE ESTADÍSTICAS DE CONTROL DEL NÚMERO DEAUTORIZACIONES TRAMITADAS.
001015;13301;02;B;RECEPCIÓN DE SOLICITUDES
001015;13301;02;C;EMISIÓN DE INFORMES TÉCNICOS
001015;13301;02;D;EXPEDICIÓN DE LAS AUTORIZACIONES
001015;13301;03;A;CONTROL Y SEGUIMIENTO MENSUAL DEL NÚMERO DE EXPEDIENTES EN TRAMITACIÓN YESTADO.
001015;13301;03;B;RECEPCIÓN DE LAS SOLICITUDES.
001015;13301;03;C;PETICIÓN DE EMISIÓN DE INFORME AL SERVICIO COMPETENTE.
001015;13301;03;D;ELABORACIÓN DE LA PROPUESTA DE RESOLUCIÓN.
001015;13301;03;E;ELABORACIÓN DEL DOCUMENTO CONTABLE.
001015;13301;03;F;SOLICITUD DE INFORME A INTERVENCIÓN.
001015;13301;03;G;ELABORACIÓN DE LA RESOLUCIÓN
001015;13301;04;A;CONTROL Y SEGUIMIENTO MENSUAL DEL NÚMERO DE EXPEDIENTES EN TRAMITACIÓN YESTADO.
001015;13301;04;B;RECEPCIÓN DE LAS SOLICITUDES.
001015;13301;04;C;COMPROBACIÓN DE LA DOCUMENTACIÓN NECESARIA PARA CONTINUAR LATRAMITACIÓN.
001015;13301;04;D;EMISIÓN, EN SU CASO DE INFORME POR EL SERVICIO CORRESPONDIENTE.
001015;13301;04;E;RESOLUCIÓN DE LA AUTORIZACIÓN.
001015;13301;05;A;ELABORACIÓN DE UN DOCUMENTO EXPLICATIVO DEL CONTENIDO MÍNIMO NECESARIODE LAS FACTURAS.
001015;13301;05;B;COORDINACIÓN CON OTROS DEPARTAMENTOS MUNICIPALES PARA LA RECEPCIÓN YDESPACHO DE LOS TRÁMITES DE LOS EXPEDIENTES.
001015;13301;06;A;"PLANIFICACIÓN DEL SERVICIO; IDENTIFICACIÓN DE CRUCES Y EJES RELEVANTES,PRIORIZACIÓN DE LOS MISMOS, COORDINACIÓN DE PUEST"
001015;13301;07;A;"DENUNCIAS; GENÉRICAS, APR, RADAR"
001015;13301;07;B;RETIRADA DE VEHÍCULOS CON GRÚA
001015;13301;07;C;ASISTENCIA EN ACCIDENTES DE CIRCULACIÓN.
001015;13301;08;A;EJECUCIÓN DE SERVICIOS ESPECIALES.
001015;13301;08;B;PLANIFICACIONES.
001015;13301;08;C;ASIGNACIÓN DE RECURSOS HUMANOS Y MATERIALES.
001015;13301;08;D;COORDINACIÓN CON OTROS SERVICIOS.
001015;13301;08;E;COORDINACIÓN CON POLICÍA MUNICIPAL.
001015;13301;09;A;Formación específica del cuerpo de Agentes de Movilidad.
001015;13301;09;B;Desarrollos informáticos.
001015;13301;09;C;Firma digital.
001015;13301;09;D;Atención de comunicados de tráfico en distritos.
001015;13301;09;E;Mantenimiento de las características del parque de vehículos.
001015;13301;10;A;RECEPCIÓN Y TRATAMIENTO DE SOLICITUDES.
001015;13301;10;B;EMISIÓN DE REQUERIMIENTOS EN LOS CASOS PRECISOS.
001015;13301;10;C;"EMISIÓN DE INFORMES; ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN Y EMPLAZAMIENTO DE"
001015;13301;10;D;EXPEDICIÓN DE LA AUTORIZACIÓN DE RESERVA DE ESPACIO.
001015;13301;10;E;NOTIFICACIÓN AL INTERESADO.
001015;13301;11;A;RECEPCIÓN Y TRAMITACIÓN DE SOLICITUDES.
001015;13301;11;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN Y EMPLAZAMIENTO DE
001015;13301;11;C;NOTIFICACIÓN AL PETICIONARIO.
001015;13301;11;D;PLAN Y PROGRAMA DE ACTUACIÓN PARA LA CONSERVACIÓN POR DISTRITOS, ESTUDIODE LA NECESIDAD Y REALIZACIÓN DE LA CONSERVACIÓN
001015;13301;12;A;RECEPCIÓN Y TRATAMIENTO DE SOLICITUDES.
001015;13301;12;B;EMISIÓN DE REQUERIMIENTOS EN LOS CASOS PRECISOS.
001015;13301;12;C;EXPEDICIÓN DE LA AUTORIZACIÓN DE CIRCULACIÓN.
001015;13301;12;D;NOTIFICACIÓN AL INTERESADO Y A POLICÍA MUNICIPAL.
001015;13301;12;E;ELABORACIÓN MENSUAL DE ESTADÍSTICAS DEL NÚMERO DE SOLICITUDES DEAUTORIZACIÓN TRAMITADAS: GENÉRICAS, ESPECÍFICAS Y EXCEPC
001015;13301;13;A;RECEPCIÓN Y TRATAMIENTO DE SOLICITUDES.
001015;13301;13;B;EMISIÓN DE REQUERIMIENTOS EN LOS CASOS PRECISOS.
001015;13301;13;C;EXPEDICIÓN DE LA AUTORIZACIÓN DE OCUPACIÓN.
001015;13301;13;D;NOTIFICACIÓN AL INTERESADO Y A POLICÍA MUNICIPAL.
001015;13301;13;E;ELABORACIÓN MENSUAL DE ESTADÍSTICAS DEL NÚMERO DE SOLICITUDES DEAUTORIZACIÓN TRAMITADAS.
001015;13301;14;A;RECEPCIÓN Y TRATAMIENTO DE PETICIONES DE VECINOS, DISTRITOS, OTRASADMINSTRACIONES PÚBLICAS.
001015;13301;14;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13301;14;C;NOTIFICACIÓN AL PETICIONARIO.
001015;13301;15;A;RECEPCIÓN Y TRATAMIENTO DE PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS.
001015;13301;15;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13301;15;C;NOTIFICACIÓN AL PETICIONARIO.
001015;13301;16;A;RECEPCIÓN Y TRATAMIENTO DE PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS.
001015;13301;16;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13301;16;C;NOTIFICACIÓN AL PETICIONARIO.
001015;13301;16;D;COMUNICACIÓN A LA UNIDAD ADMINISTRATIVA COMPETENTE PARA SU INCLUSIÓN ENLA WEB MUNICIPAL.
001015;13301;17;A;RECEPCIÓN Y TRATAMIENTO DE PETICIONES DE VECINOS, DISTRITOS, OTRASADMINISTRACIONES PÚBLICAS.
001015;13301;17;B;EMISIÓN DE INFORMES: ESTUDIO DE VIABILIDAD QUE JUSTIFIQUE LA NECESIDADDE LA INSTALACIÓN, LOCALIZACIÓN, DISEÑO Y DIMENSIO
001015;13301;17;C;NOTIFICACIÓN AL PETICIONARIO.
001015;13301;18;A;REALIZACIÓN DE ESTUDIOS SOBRE LA MEJORA DE LA SEGURIDAD VIAL EN PUNTOSDE CONCENTRACIÓN DE ACCIDENTES.
001015;13301;18;B;REALIZACIÓN DE ESTUDIOS PARA MEJORA DE SEÑALIZACIÓN Y ACCESIBILIDAD ENLOS ITINERARIOS PEATONALES DE LOS COLEGIOS.
001015;13301;18;C;REALIZACIÓN DE ESTUDIOS PARA LA INSTALACIÓN DE SEÑALIZACIÓN ESPECIAL ENZONAS ESCOLARES, POLIDEPORTIVOS, CENTROS DE MAYOR
001015;13301;19;A;RECONOCIMIENTO AUTOMÁTICO DE MATRÍCULAS DE VEHÍCULOS QUE ACCEDEN A LASÁREAS DE PRIORIDAD RESIDENCIAL.
001015;13301;19;B;COORDINACIÓN CON OTROS DEPARTAMENTOS MUNICIPALES PARA LA IMPOSICIÓN DESANCIONES.
001015;13301;20;A;ASIGNACIÓN DE PERSONAL A LOS PUESTOS DEL CENTRO DE GESTIÓN DE LAMOVILIDAD.
001015;13301;20;B;ESTABLECER LOS HORARIOS DE ACTUACIÓN DE ACUERDO A LAS NECESIDADES DE LACIUDAD.
001015;13301;20;C;ELABORACIÓN DE LOS PROTOCOLOS DE GESTIÓN DE LA CIRCULACIÓN DE ACUERDO ALA EXPLOTACIÓN DEL VIARIO Y SU INTEGRACIÓN CON CA
001015;13301;21;A;Atención a peticiones para la nueva instalación de cruces semaforizados.
001015;13301;21;B;Análisis de viabilidad de la petición.
001015;13301;21;C;Instalación del cruce.
001015;13301;21;D;Centralización y explotación desde el centro de gestión de la movilidad.
001015;13301;22;A;Notificación de denuncias a infractores residentes fuera del ámbitoterritorial de la Comunidad de Madrid.
001015;13301;22;B;Optimización de los recursos telemáticos destinados al registro dedocumentos, digitalización de expedientes y establecim
001015;13301;22;C;Agilización de las tareas de estudio y propuesta de resolución de losrecursos.
001015;13304;01;A;Memoria final del PUSECC (2008-2012) y elaboración de un nuevo Plan(2013-2020)
001015;13304;01;B;Confección del balance energético de la Ciudad 2011
001015;13304;01;C;Iniciativas para el desarrollo de las energías renovables en la ciudadde Madrid
001015;13304;01;D;Implantación y coordinación de medidas de eficiencia energética en elAyuntamiento de Madrid
001015;13304;01;E;Promoción de vehículos y redes de puntos de suministro de combustiblesy tecnologías alternativas
001015;13304;02;A;Control, seguimiento y análisis de la calidad del aire de mediante elbuen mantenimiento y explotación de las estaciones
001015;13304;02;B;Explotación de los sistemas de predicción e información de la calidaddel aire
001015;13304;02;C;Actualización y explotación del inventario de emisiones contaminantesy balances energéticos de la ciudad de Madrid.
001015;13304;02;D;Desarrollo del Plan de Calidad del Aire de la Ciudad de Madrid 2011-2015
001015;13304;03;A;Instalación en calles de aparatos contadores de tráfico (aforosautomáticos)
001015;13304;03;B;Aforos manuales en diversos cruces de la red viaria
001015;13304;03;C;Toma de datos de velocidades por medio de vehículos “flotantes”
001015;13304;03;D;Emisión de informes
001015;13304;04;A;Mantenimiento y gestión de una base de datos relativa a aforos,velocidades y accidentes, cartografía, etc..
001015;13304;04;B;Realización de estudios orientados a determinar las causas deconflictividad viaria
001015;13304;04;C;Emisión de propuestas de mejora de la circulación rodada en la ciudad
001015;13304;04;D;Realización de estudios que proporcionen un conocimiento de la situaciónreal del tráfico en Madrid
001015;13304;04;E;Estudios sobre aforos de formas de movilidad (ciclista, motociclista,peatonal)
001015;13304;04;F;Realización de estudios basados en escenarios teóricos que representenlas medidas que se pretenden evaluar
001015;13304;05;A;Realización del inventario de plazas por barrio.
001015;13304;05;B;Revisión del funcionamiento de los expendedores de tiques
001015;13304;05;C;Control de las rutas de vigilancia
001015;13304;05;D;Remisión de las denuncias al servicio de gestión de multas
001015;13304;05;E;Tramitación de concesión de distintivos
001015;13304;06;A;Concesión de subvenciones para la ampliación de la flota de taxis másecológicos
001015;13304;07;A;Elaboración de adhesivos tarifarios
001015;13304;07;B;Elaboración de Trípticos tarifarios y carteles informativos del serviciodel taxi para expositores en el aeropuerto e int
001015;13304;08;A;Desarrollo de herramientas de compra verde dirigidas a su implementaciónen la contratación municipal
001015;13304;08;B;Informes de evaluación y seguimiento de la contratación sostenible en elAyuntamiento
001015;13304;08;C;Ejecución de auditorías y estudios energéticos en edificios oinstalaciones municipales.
001015;13304;08;D;Impulso y seguimiento de contrataciones de servicios energéticos.
001015;13304;09;A;Desarrollo de proyectos y compromisos de sostenibilidad con grandesempresas y Pymes  a través del Foro Pro Clima Madrid
001015;13304;09;B;Impulso de acciones en el marco del Convenio con Cámara deComercio/CEIM
001015;13304;09;C;"Desarrollo del proyecto compensación de emisiones ""Madrid Compensa"""
001015;13304;09;D;Participación  en foros y proyectos de sostenibilidad nacionales einternacionales
001015;13401;01;A;ORGANIZAR 20.000 HORAS DOCENTES A LOS FUNCIONARIOS DEL SERVICIO.
001015;13401;01;B;REALIZAR 10 PUBLICACIONES CIENTÍFICAS.
001015;13401;01;C;POSIBILITAR UNA DOTACIÓN DE AMBULANCIAS EN NÚMERO DE 25 UNIDADES DE SVA,10 DE VEHÍCULOS DE INTERVENCIÓN RÁPIDA, 60 UNIDA
001015;13401;01;D;REALIZAR EL SEGUIMIENTO DEL 99 % DE LOS PACIENTES CRÍTICOS.
001015;13401;01;E;LIMPIEZA DIARIA DE 21 BASES OPERATIVAS.
001015;13401;01;F;MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE 21 BASES OPERATIVAS.
001015;13401;01;G;REALIZAR 25 SIMULACROS DE CATÁSTROFE ANUALES CON OTRAS INSTITUCIONES.
001015;13401;02;A;DISEÑAR Y REALIZAR 70 CURSOS DE PRIMER RESPONDIENTE.
001015;13401;02;B;REALIZAR MÁS DE 175 ACTIVIDADES DE CAPACITACIÓN A LA CIUDADANÍA.
001015;13401;02;C;REALIZAR LA FORMACIÓN DE 500 CIUDADANOS EN DESFIBRILACIÓNSEMIAUTOMÁTICA.
001015;13401;02;D;CREACIÓN DE 4 AGRUPACIONES DE PROTECCIÓN CIVIL DISTRITALES:
001015;13501;01;A;REALIZAR UNA JORNADA ANUAL EN MATERIA DE PREVENCIÓN DE INCENDIOS.
001015;13501;01;B;"REALIZAR ACTIVIDADES DE PREVENCIÓN DE INCENDIOS: REEDICIÓN DE 1.000UNIDADES DEL VIDEO EN FORMATO DIGITAL (DVD) ""ATIZA EL"
001015;13501;01;C;IMPARTIR 78 CHARLAS EN MATERIA DE PREVENCIÓN EN CENTROS DE MAYORES YSIMILARES.
