001131,34102,48901,"183 ROSA LUXEMB DE ARAVACA,SUBV ACTIV DEPORT 18-19",G79919288,ASOCIACION DEPORTIVO CULTURAL ROSA DE LUXEMBURGO DE ARAVACA,2704.28
001150,13301,22706,INFORME IMPACTO ECONOMICO IGUALDAD OPORTUNIDADES,B74199563,VECTIO TRAFFIC ENGINEERING SL,17666.0
001140,43100,47999,165/2020/00130 RAZA NOSTRA SL,B83988857,"RAZA NOSTRA, S.L. .",3000.0
001140,43100,47999,165/2020/00142 RAZA NOSTRA SL,B83988857,"RAZA NOSTRA, S.L. .",1242.6
001140,43100,47999,"165/2020/00286 RAZA NOSTRA, SL",B83988857,"RAZA NOSTRA, S.L. .",3000.0
001140,43100,78901,165/2020/00199 ASOC.PROF.COM.MDO.CHAMBERÍ,G28850246,ASOCIACION PROFESIONAL DE COMERCIANTES DEL MERCADO DE CHAMBERI,47090.35
001140,43100,78901,165/2020/00269 ASOC.PROF.COM.MDO.CHAMBERÍ,G28850246,ASOCIACION PROFESIONAL DE COMERCIANTES DEL MERCADO DE CHAMBERI,7267.8
001130,33301,20300,ALQUILER EQ.ILUMINACIÓN SALA EXP.CONDE DUQUE,B80690910,"INTERVENTO 2, S.L. . .",4658.5
001140,43100,78901,165/2020/00256 ASOC.COM.MIN.MDO.MOSTENSES,G28839298,ASOCIACION DE COMERCIANTES MERCADO DE LOS MOSTENSES .,57750.29
001140,43100,78901,165/2020/00294 ASOC.PROF.COM.MDO.VILLA DE VALLECAS,G78366069,ASOCIACION PROFESIONAL DE COMERCIANTES  DEL MERCADO DE LA VILLA DE VALLECAS,4250.43
001120,13610,20300,Doc. O - Arrendamiento DESAS para la JCB,B80102015,REIMEDICAL S.L.,58071.43
001140,43100,78901,165/2020/00160 ASOC.COM.CC.DIEGO DE LEÓN,G78394004,ASOCIACION DE COMERCIANTES MERCADO DIEGO DE LEON 26,12626.87
001120,13201,22106,ADQ. 60 ENVASES DE 5 LITROS DE GEL HIDROALCOHOLICO,B80772783,PRODUCTOS QUIMICOS ALQUIINSA  S L,1361.25
001140,43100,48901,165/2020/00096 ACOTEX,G28516268,ASOCIACION DE COMERCIO TEXTIL DE LA  COMUNIDAD DE MADRID     ACOTEX .,25849.87
001120,13201,62999,COVID-19-ADQ. PANELES INFORMAT. MOVILES DE P.M.,A07231954,FEDERAL SIGNAL VAMA SA,19792.25
001140,43100,48901,165/2020/00595 ASOC.MAD.EMP.RESTAURACIÓN (AMER),G80588023,ASOCIACION MADRILEÑA EMPRESAS DE RESTAURACIÓN,10115.0
001130,33301,62599,COV19 31 PANTALLAS PROTECCIÓN MUSEOS MUNICIPALES,B86678109,T&C PROFESSIONAL SL,9894.17
001120,93303,63200,IFS CD 18 SUELO TÉCNICO CUART HÚM. D.G.P.M. CERT11,A19001205,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,51527.03
001120,13201,21600,CONV. GASTO MANT. EMPLAZAMIENTO COMUNICACIONES PM,A95034856,GLOBAL DOMINION ACCESS S A,11006.47
001140,43100,48901,165/2020/00162 ASOC.COM.TRIBALL,G85201556,ASOCIACION DE COMERCIANTES TRIBALL,2312.98
001140,43100,78901,165/2020/00216 ASOC.COM.MDO.MARAVILLAS,G78518198,ASOCIACION DE COMERCIANTES DEL MERCADO MARAVILLAS,590537.3
001140,43100,48901,"165/2020/00178 ASOC.COM,MDO.PROSPERIDAD",G28992485,ASOCIACION DE COMERCIANTES DEL MERCADO DE LA PROSPERIDAD,34012.33
001140,43100,48901,165/2020/00266 ASOC.PROF.COM.MDO.STA.M.CABEZA,G78361730,ASOCIACION COMERCIANTES MERCADO DE SANTA MARIA DE LA CABEZA,11381.5
001120,13201,21600,CONV.GASTO MANT.Y SOPORTE TÉCNICO RED DIG.COM.MOV.,A19024249,AMPER SISTEMAS SA,193720.77
001120,13510,20400,CONVAL ARREND AMBUL SAMUR ALD DEL 1 SEPT AL 22 NOV,A80292667,ALD AUTOMOTIVE S A,596029.41
001120,13201,62999,COVID19-ADQ. VIDEOWALL.,B85466142,COMUNICACIONES DIGITALES MULTIMEDIA SL,75038.71
001120,13201,21600,CONV. GASTO MANT. TERMINALES RADIO MOTOROLA PM,B83945808,TECNYSER COMUNICACIONES S.L.,87525.02
001140,43100,48901,165/2020/00252 APRECA,G28669943,ASOC DE VECINOS COMERCIANTES E INDUSTRIALES DE LAS CL PRECIADOS CARMEN Y ADYACENTES APRECA,9311.91
001140,43100,77999,165/2020/00274 MDO.CHAMARTÍN SA,A80336522,MERCADO DE CHAMARTIN; S.A. . .,2308.98
001140,43100,48901,165/2020/00229 ASOC.PROF.COM.MDO.LAS ÁGUILAS,G78492626,ASOCIACION DE COMERCIANTES DEL MERCADO DE LAS AGUILAS,16816.14
001150,13302,60999,CERT 1 CONTR. APARCAMIENTO DISUASORIO PITIS,A83452516,FATECSA OBRAS SA,64565.08
001120,13201,22111,ADQ. DIV. MATERIAL FERRETERIA SECC. MANTENIMIENTO,B01767086,IMPORTACIONES IGNAMAR SL,3623.37
001140,43100,48901,165/2020/00161 ASOC.CREAD.MODA DE ESPAÑA,G82204595,ASOCIACION CREADORES DE MODA DE ESP AÑA .,7097.5
001110,92010,22604,"ABONO COSTAS JUZGADO C-ADMVO NUM 30, P0 503/2018",G81984270,FUNDACION PARA LA COMUNION PROMOCION DESARROLLO Y LIBERACION,126.08
001140,43100,48901,165/2020/00202 ASOC.TRIÁNGULO DE LA MODA,G84814672,ASOCIACION COMERCIANTES VENTA AL MAYOR Y PROPIETARIOS DE LOCALES TRIANGULO DE LA MODA,34323.4
001140,43100,78901,165/2020/00125 ASOC.PROF.MDO.LAS ÁGUILAS,G78492626,ASOCIACION DE COMERCIANTES DEL MERCADO DE LAS AGUILAS,40183.48
001140,43100,48901,165/2020/00232 ASOC.EMPR.HOTELERA DE MADRID,G28610525,ASOCIACION EMPRESARIAL HOTELERA DE MADRID,40572.4
001140,43100,48901,165/2020/00231 DISTRITO 41,G85322469,DISTRITO 41,27076.75
001110,92010,22700,CONVALIDA. GASTO.SERV. LIMPIEZA CAÑETE. 27 Y 30-11,A28396604,LIMPIEZAS CRESPO  S A,211.75
001120,13610,22111,Doc. O - Bomberos. Sumisnitro gases industriales.,B80762156,LLAMA Y ARCO; S.L. . .,12404.7
001140,43100,78901,165/2019/00197 ANUAL.2020 ASOC.COMER.CCBARRIO TETU,G78083672,ASOCIACION DE COMERCIANTES DEL CENTRO COMERCIAL TETUAN,264037.29
001131,93303,63200,Doc. ADO - Sustitución césped artificial campos f,A28410850,OBRAS Y PAVIMENTOS ESPECIALES S A,26388.3
001130,33401,22609,CONVALID.STREAMING CONCIERTO 7 SEP.20 DJ O.MULERO,G88218664,ASOC NIX NIGHTLIFE COMMISSION MADRID,11768.46
001140,43100,77999,165/2020/00188 FERBOCAR GLOBAL ARRAKIS UTE,U86902889,FERBOCAR CONSTRUCCIONES S A GLOBAL ARRAKIS S L U UTE,5262.2
001150,13302,60999,CERT 2 CONTR. APARCAMIENTO DISUASORIO PITIS SEPT,A83452516,FATECSA OBRAS SA,72057.59
001140,43100,48901,165/2020/00200 ASOC.COM.BARRIO LETRAS,G84463884,ASOC COMERCIANTES AUT PEQ EMPRES BARRIO LAS LETRAS DIST CENTRO,30552.32
001140,43100,48901,165/2020/00585 MADRID LUXURY DISTRICT,G88124722,MADRID LUXURY DISTRICT,10000.0
001150,13302,60999,CERT 3 CONTR. APARCAMIENTO DISUASORIO PITIS OCT,A83452516,FATECSA OBRAS SA,148513.74
001150,13302,60999,CERT 4 CONTR. APARCAMIENTO DISUASORIO PITIS NOV,A83452516,FATECSA OBRAS SA,171954.42
001140,43100,77999,165/2020/00105 GRUPO CÁRNICO MORÁN SLU,B85040160,GRUPO CARNICO MORAN S L,12607.08
001140,43100,77999,165/2020/00164 GRUPO CÁRNICO MORÁN SLU,B85040160,GRUPO CARNICO MORAN S L,25739.43
001111,92501,22602,Basado 1.63. Campaña Cita previa,B81173171,WAVEMAKER PUBLICIDAD SPAIN SL,71093.2
001111,92006,22706,Desarrollo proyecto comunicación clara,B86080611,PRODIGIOSO VOLCAN S L,14913.25
001111,92006,22706,Estudio satisfac ciudadanía con gestión Ayto COVID,A48184170,IKERFEL S.A. . .,17532.9
001140,43100,48901,165/2020/00158 DISTRITO 12,G84547371,ASOCIACION MADRILEÑA DE VECINOS COMERCIANTES Y EMPRESARIOS DISTRITO 12,71091.93
001131,34102,22609,FED.BALONCESTO MADRID CONV.ARBITRAJES 19/21 DICIEM,G78332541,FEDERACION DE BALONCESTO DE MADRID,4701.0
001140,43100,78901,165/2020/00236 ASOC.PROF.COM.MDO.VILLAVERDE ALTO,G78361722,ASOC  PROFESIONAL DE COMERCIANTES DEL MERCADO DE VILLAVERDE ALTO,256095.41
001120,13201,21600,CONV. GASTO MANT.SIST.  Y EQ.ELECTR. Y DE COM.DGPM,B83945808,TECNYSER COMUNICACIONES S.L.,33189.83
001120,13201,21300,CONVALIDACIÓN GASTO GESTIÓN SEÑALES VÍDEO CISEVI,U86706082,INFORMATICA EL CORTE INGLES SA PLETTAC ELECTRONICS SISTEMAS SA,134668.07
001140,43100,77999,165/2020/00280 RORAIMA HOSTELERÍA SL,B88564471,RORAIMA HOSTELERIA S L,9995.44
001140,43100,47999,165/2020/00238 PROMOCIONES EMPRESARIALES MADISON S,B86415874,PROMOCIONES EMPRESARIALES MADISON S L UNIPERSONAL,853.79
001140,49300,22699,Reposicion ACF 22-12-20,B86329844,"AZALEA FASHION OUTLET, S.L.",17.7
001140,49300,22699,Reposicion ACF 22-12-20,B86832516,"GRAN BAZAR LINSUN, S.L.",148.95
001140,49300,22699,Reposicion ACF 22-12-20,B87753612,FAMILIA DADA SL .,432.15
001140,49300,22699,Reposicion ACF 22-12-20,B87975173,ASIAN GARDEN SECRET SL,387.3
001140,49300,22699,Reposicion ACF 22-12-20,B87313276,EL JADE VERDE ZHOU S.L. .,99.6
001140,49300,22699,Reposicion ACF 22-12-20,B87988242,HIPER ALUCHE MARK SL,363.75
001120,13510,22106,Doc. O - SAMUR Suministro material fungible,A03142114,TELEFLEX MEDICAL SA,65402.57
001140,43100,48901,165/2020/00260 ASOC.COM.MIN.MDO. MOSTENSES,G28839298,ASOCIACION DE COMERCIANTES MERCADO DE LOS MOSTENSES .,2104.2
001140,43300,22699,Reposicion ACF 22-12-20,Q2820005C,OFICINA ESPAÑOLA DE PATENTES Y MARCAS,1064.8
001140,43300,22001,Reposicion ACF 22-12-20,B86932860,DIRPUBLI S L,643.24
001140,43300,22501,Reposicion ACF 22-12-20,S7800001E,COMUNIDAD DE MADRID,618.18
001140,43300,23100,Reposicion ACF 22-12-20,A28229813,VIAJES EL CORTE INGLES SA,10.9
001140,43300,23120,Reposicion ACF 22-12-20,A28229813,VIAJES EL CORTE INGLES SA,21.8
001140,43100,48901,165/2020/00226 ASOC.COM.VILLAVERDE,G81473068,ASOC.  DEL COMERCIO DE VILLAVERDE,15521.0
001120,13201,21400,SERV. REV. OBLIG. VEH FORD TRANSIT Y MONDEO P.M,A78919917,"MOTORAUTO LEGANES, S.A.",167.62
001120,13201,62999,Doc. O - DISPOSITIVOS ELECTRÓNICOS DE CONTROL,U01980861,UTE NIDEC AXON (SUMINISTRO DISPOSITIVOS ELECT),599976.93
001140,43100,48901,165/2020/00228 ASOC.COSTA FLEMING,G87331583,ASOCIACION COSTA FLEMING .,7780.59
001103,92222,22199,Adquisición mamparas Covid-19,B88076740,AGR IMAGEN INTEGRAL SL,645.92
001150,13302,60999,CERT 1 OBRAS APARCAMIENTO DISUASORIO AVIACION ESPA,B45636719,CONSTRUCCIONES SARRION S L,80910.68
001103,92222,22001,Compra libros especializados,A58417346,"WOLTERS KLUWER ESPAÑA, S.A.",1175.72
001130,33301,63999,BANDAS DE METACRILATO PARA PLANETARIO DE MADRID,A79267746,INICIATIVAS Y EXPOSICIONES S.A. . .,2770.9
001131,34201,62302,MOYPE SPORT  Equipamiento Alta competición LOTE 2,A78111549,MOYPE SPORT S A,5135.53
001120,13610,21300,Doc. O - Mantenimiento diversos equipos JCB,B85582013,INV PROTECCION S L U,174480.01
001130,33301,22602,SUMINISTRO E INSTALA. 2 BANDEROLAS MUSEO S. ISIDRO,B80826605,"TRAMA SERVICIOS PUBLICITARIOS, S.L.",4356.0
001120,13201,62400,"IFS-SUM. DE MOTOS ELECTRICAS CON KIT, PARA P.M.",B64146632,COOLTRA MOTOS S L,612800.14
001130,33301,22002,SUMINISTRO MAT.CONSUMIBLE INFORMÁTICO M.SAN ISIDRO,B87596276,ASENGA LOGISTICA SLU,394.61
001130,33301,21300,REVISIÓN Y REPARACIÓN SIST.ANTITERMICO S. ANTONIO,B88227566,PROTECCIÓN TÉCNICA Y TRATAMIENTOS MADRID S.L.,689.7
001120,13201,63999,IFS ACTUALIZAC. CÁMARAS DOMO POLICIA MUN.C/MONTERA,U88257423,TRC-TRC SEGURIDAD AM08/2017 UTE,53708.17
001140,43100,48901,165/2020/00219 ASOC.COM.MIN.MDO.ANTÓN MARTÍN,G28905446,ASOCIACION COMERC. MERCADO ANTON MARTIN .,9406.29
001130,33601,63900,AM APOBRAS L1 BAS NÚM 135/2018/00230/130/1/002,A98030604,VIELCA INGENIEROS S. A. .,55546.56
001120,13201,63999,IFS RENOVACION RED TETRA.,U88393376,COMFICA SOLUC INTEGRALES AMPER SISTEMAS UTE,2494507.99
001140,43100,48901,165/2020/00137 MADRID LUXURY DISTRICT,G88124722,MADRID LUXURY DISTRICT,12431.86
001140,43100,48901,165/2020/00201 ASOC.EMP.OCIO NOCTURNO CM,G28966059,ASOCIACION DE EMPRESARIOS DE OCIO NOCTURNO DE LA COMUNIDAD DE MADRID,16217.14
001140,43100,48901,165/2020/00242 ASOC.MDO.TRAD.PZA.MAYOR DE MADRID,G78794831,ASOC DEL MERCADO TRADICIONAL DE LA PLAZA MAYOR DE MADRID,30847.56
001130,33601,74506,APORT.NUEVOS SISTEMAS SEGURIDAD P.MULTIUSOS II,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,13802.19
001130,33601,74506,APORTACIÓN SUM. PLANOS EVACUACIÓN UEA T.AUDITORIO,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,47.19
001130,33601,74506,SUMINISTRO PLANOS EVACUACIÓN PABELLÓN DE CRISTAL,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,471.9
001130,33601,74506,SUMINISTRO PLANOS EVACUACIÓN P.MULTIUSOS (ARENA),A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,849.42
001130,33601,74506,PLANOS EVACUACIÓN PABELLÓN MULTIUSOS II SATÉLITE,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,141.57
001120,13510,22106,Doc. O - SAMUR Suministro material fungible,B80601982,CARDIVA 2 S L,75916.18
001150,13302,21200,CERT 1 CD 55 AC. M. OBR R. OT 1/20 PAR RIBADEO,A19001205,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,2787.99
001150,13302,21200,CERT 2 CD 55 AC. M. OBR R. OT 1/20 PAR RIBADEO SEP,A19001205,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,15352.38
001150,13302,21200,CERT FINAL CD 55 AC. M. OBR R. OT 1/20 PAR RIBADEO,A19001205,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,1329.26
001130,33401,47999,LAENCINA. SUVB.SALAS PEQUEÑO FORMATO 2020,B88486022,LAENCINATHEATRE S L,63131.46
001130,33401,47999,EXTRAESCENA. SUVB.SALAS PEQUEÑO FORMATO 2020,V87962676,EXTRAESCENA A I E,74343.61
001130,33401,47999,BULULU.SUVB.SALAS PEQUEÑO FORMATO 2020,B86098852,BULULU 2120  S L,73055.73
001130,33401,47999,STORY LINE.SUVB.SALAS PEQUEÑO FORMATO 2020,B83379339,STORY LINE S L,70088.55
001130,33401,47999,EQUIPO PRADILLO. SUVB.SALAS PEQUEÑO FORMATO 2020,F79823084,EQUIPO PRADILLO SOC COOP MAD,78093.62
001130,33401,47999,EL CURRO. SUVB.SALAS PEQUEÑO FORMATO 2020,F82899741,EL CURRO D T S COOP MAD,64027.93
001140,43100,48901,165/2020/00279 ASOC.COM.NUEVO RASTRO MADRID,G86003829,ASOCIACION COMERCIANTES NUEVO RASTRO MADRID,1020.0
001130,33401,48901,PUNTO DE GIRO. SUVB.SALAS PEQUEÑO FORMATO 2020,G86414828,ASOCIACION PUNTO DE GIRO,18753.74
001130,33401,48901,ASOC.CUALQUIERA. SUVB.SALAS PEQUEÑO FORMATO 2020,G86950417,ASOCIACION CUALQUIERA,19497.29
001130,33401,48901,AC.EL UMBRAL PRIMAVERA.SUVB.SALAS PEQUEÑO FORMATO,G86935624,ASOCIACION CULTURAL EL UMBRAL DE PRIMAVERA 11,20457.45
001130,33401,48901,AC.P.ARTES.ESCENA ABIERTA.S.SALAS PEQUEÑO FORMATO,G81346033,ASOCIACION CULTURAL PLATAFORMA ARTES ESCENICAS ESCENA ABIERTA,21291.52
001130,33401,47999,CUARTA PARED.SUVB.SALAS PEQUEÑO FORMATO 2020,B79805487,CUARTA PARED S.L. . .,121578.57
001140,49300,26000,ADENDA PRÓRROGA CONV.FUCI.ASE.ECONO.DOMEST.,G79453916,FEDERACION DE USUARIOS-CONSUMIDORES  INDEPENDIENTES DE LA    COMUNIDAD DE MADRID FUCI,5445.0
001140,43100,77999,165/2020/00163 RYA RESIDENCIAS SL,B85990463,RYA RESIDENCIAS S L,17323.03
001140,43100,48901,165/2020/00157 ASOC.AUTÓNOMOS VILLAVERDE,G86287299,ASOCIACION AUTONOMOS VILLAVERDE,10915.7
001140,43100,48901,165/2020/00174 ASOC.MAYORISTAS FRUTAS,G28895571,ASOCIACION DE EMPRESARIOS MAYORISTAS DE FRUTAS DE MADRID,15336.73
001130,33601,74506,SUMINISTRO PLANOS DE EVACUACIÓN TEATRO ESPAÑOL,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,1226.94
001130,33601,74506,PLANOS EVACUACIÓN PABELLÓN DE CONVENCIONES,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,94.38
001130,33000,22110,COV19 SUMINISTRO MATERIAL LIMPIEZA E HIGIENE,B79033700,EURODEL HARPAS SL,6340.32
001130,33601,74506,APORTACIÓN ACUERDO MARCO OBRAS IV. TEATRO ESPAÑOL,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,182000.32
001130,93303,74506,APORTACIÓN ACUERDO MARCO OBRAS IV. T. FERNÁN GÓMEZ,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,504754.59
001130,93303,74506,APORTACIÓN A. MARCO OBRAS IV. TEATRO CIRCO PRICE,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,434877.49
001130,33601,74506,SUMINISTRO PLANOS DE EVACUACIÓN CASA PANADERÍA,A84073105,MADRID DESTINO CULTURA TURISMO Y NEGOCIO SA,141.57
001130,33401,47999,LAGRADA PRODUC.SUVB.SALAS PEQUEÑO FORMATO 2020,B83990994,LAGRADA PRODUCCIONES TEATRALES .,77752.71
001130,33401,47999,PROD.CRISTINA ROTA.SUVB.SAL.PEQUEÑO FORM.2020,A80130545,PRODUCCIONES CRISTINA ROTA S.A. . .,93081.02
001130,33401,47999,"AZARTE, SL.SUVB.SALAS PEQUEÑO FORMATO 2020",B85938017,AZARTE S.L. .,80442.11
001130,33401,47999,TARAMBANA ESP.SUVB.SALAS PEQUEÑO FORMATO 2020,B83571794,"TARAMBANA ESPECTACULOS, S.L. .",84406.76
001130,33401,47999,LA TAPADERA.SUVB.SALAS PEQUEÑO FORMATO 2020,B81498537,PRODUCCIONES LA TAPADERA S L,97752.75
001130,33401,47999,TEAT.LA URSINA.SUVB.SALAS PEQUEÑO FORMATO 2020,B85901502,TEATRO LA USINA SL .,80631.5
001131,34102,26000,"CDE GIM RITM. VALLE MAGERIT,COLABORACION 19-21",G86172962,CLUB DEPORTIVO ELEMENTAL GIMNASIA RITMICA VALLE MAGERIT,6490.0
001130,33301,22602,"3 LONAS,3 BASTIDORES ,3 TOTEMS REJA EXT.M.HISTORIA",B80902737,VELERA PRODUCCIONES DE EXPOSICIONES S L,2994.75
001131,34102,26000,CDB.VALLECAS S.O.S. COLABORACIÓN 2019-2021,G81262214,CLUB DEPORTIVO VALLECAS SOS,13515.0
001131,34102,26000,C.GIMNÁSTICO SAN BLAS CONV COLABORACION 2019-2021,G79652517,CLUB GIMNASTICO SAN BLAS,22850.0
